# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"k index (irred.)" "branch index" "f (THz)" "1/tau_3ph (THz)"
2498 2 7.91716 0.00005
2498 3 8.46278 0.00016
2498 4 8.72624 0.00034
2498 5 12.79343 0.01205
2498 6 13.31681 0.01824
2498 7 19.49730 0.19437
2498 8 19.71480 0.19069
2498 9 20.03054 0.16564
2498 10 20.06628 0.16275
2498 11 23.39682 0.19491
2498 12 23.91223 0.18359
2499 1 7.60055 0.00000
2499 2 7.84194 0.00001
2499 3 8.42708 0.00025
2499 4 8.53821 0.00040
2499 5 12.97814 0.01376
2499 6 13.15258 0.01578
2499 7 19.57438 0.19588
2499 8 19.64720 0.18809
2499 9 20.04185 0.16704
2499 10 20.05384 0.16302
2499 11 23.57805 0.18625
2499 12 23.75040 0.18407
2500 1 6.34999 0.00000
2500 2 6.38141 0.00000
2500 3 9.78669 0.00058
2500 4 10.49687 0.00474
2500 5 12.20563 0.00285
2500 6 14.67169 0.12848
2500 7 18.51116 0.23498
2500 8 19.85624 0.09515
2500 9 19.93821 0.15719
2500 10 20.18452 0.15118
2500 11 21.46631 0.19409
2500 12 24.74088 0.28098
2501 1 6.32661 0.00000
2501 2 6.40093 0.00000
2501 3 9.78355 0.00056
2501 4 10.52403 0.00478
2501 5 12.18312 0.00290
2501 6 14.66777 0.12834
2501 7 18.51821 0.23066
2501 8 19.85825 0.09840
2501 9 19.94159 0.15567
2501 10 20.18449 0.15131
2501 11 21.47374 0.18827
2501 12 24.73749 0.28055
2502 1 6.27604 0.00000
2502 2 6.44308 0.00003
2502 3 9.77302 0.00049
2502 4 10.60366 0.00486
2502 5 12.11608 0.00302
2502 6 14.65592 0.12970
2502 7 18.53908 0.22870
2502 8 19.86359 0.10836
2502 9 19.95155 0.15183
2502 10 20.18437 0.15182
2502 11 21.49647 0.19098
2502 12 24.72724 0.27704
2503 1 6.20846 0.00000
2503 2 6.50637 0.00007
2503 3 9.75312 0.00042
2503 4 10.73020 0.00498
2503 5 12.00597 0.00309
2503 6 14.63629 0.15099
2503 7 18.57301 0.22928
2503 8 19.87054 0.12369
2503 9 19.96693 0.14958
2503 10 20.18437 0.15352
2503 11 21.53571 0.19664
2503 12 24.70994 0.27699
2504 1 6.13522 0.00000
2504 2 6.59085 0.00014
2504 3 9.72242 0.00037
2504 4 10.89497 0.00513
2504 5 11.85508 0.00301
2504 6 14.60883 0.13340
2504 7 18.61876 0.22328
2504 8 19.87780 0.13339
2504 9 19.98512 0.14783
2504 10 20.18452 0.15662
2504 11 21.59309 0.19772
2504 12 24.68515 0.27136
2505 1 6.06963 0.00000
2505 2 6.69509 0.00014
2505 3 9.68054 0.00033
2505 4 11.08797 0.00531
2505 5 11.66660 0.00284
2505 6 14.57348 0.11599
2505 7 18.67482 0.21874
2505 8 19.88475 0.13980
2505 9 20.00239 0.14704
2505 10 20.18482 0.15570
2505 11 21.67026 0.20087
2505 12 24.65244 0.26262
2506 1 6.02418 0.00000
2506 2 6.81671 0.00013
2506 3 9.62748 0.00030
2506 4 11.29873 0.00550
2506 5 11.44542 0.00268
2506 6 14.53004 0.09629
2506 7 18.73943 0.21373
2506 8 19.89093 0.14277
2506 9 20.01564 0.14945
2506 10 20.18473 0.15709
2506 11 21.76814 0.20847
2506 12 24.61113 0.25308
2507 1 6.00937 0.00000
2507 2 6.95309 0.00013
2507 3 9.56338 0.00028
2507 4 11.18921 0.00238
2507 5 11.52591 0.00606
2507 6 14.47824 0.07650
2507 7 18.81081 0.21030
2507 8 19.89573 0.14478
2507 9 20.02323 0.15293
2507 10 20.18335 0.15671
2507 11 21.88650 0.22502
2507 12 24.56056 0.24391
2508 1 6.03281 0.00000
2508 2 7.10124 0.00012
2508 3 9.48828 0.00026
2508 4 10.91122 0.00211
2508 5 11.75465 0.00670
2508 6 14.41762 0.06334
2508 7 18.88719 0.20902
2508 8 19.89780 0.14518
2508 9 20.02560 0.15771
2508 10 20.17975 0.15625
2508 11 22.02389 0.25388
2508 12 24.49997 0.23450
2509 1 6.09916 0.00000
2509 2 7.25819 0.00010
2509 3 9.40200 0.00024
2509 4 10.61205 0.00186
2509 5 11.98450 0.00739
2509 6 14.34771 0.05368
2509 7 18.96706 0.20619
2509 8 19.89486 0.14447
2509 9 20.02473 0.16031
2509 10 20.17348 0.15062
2509 11 22.17775 0.27149
2509 12 24.42862 0.22455
2510 1 6.21014 0.00000
2510 2 7.42070 0.00009
2510 3 9.30391 0.00022
2510 4 10.29769 0.00124
2510 5 12.21151 0.00817
2510 6 14.26802 0.04526
2510 7 19.04896 0.20610
2510 8 19.88370 0.14495
2510 9 20.02374 0.15814
2510 10 20.16470 0.14702
2510 11 22.34476 0.27972
2510 12 24.34582 0.21538
2511 1 6.36489 0.00000
2511 2 7.58535 0.00008
2511 3 9.19239 0.00020
2511 4 9.97520 0.00079
2511 5 12.43296 0.00907
2511 6 14.17808 0.03841
2511 7 19.13180 0.20707
2511 8 19.86170 0.15201
2511 9 20.02542 0.15831
2511 10 20.15400 0.14348
2511 11 22.52128 0.29315
2511 12 24.25096 0.20146
2512 1 6.56027 0.00000
2512 2 7.74787 0.00007
2512 3 9.06396 0.00018
2512 4 9.65494 0.00053
2512 5 12.64674 0.01012
2512 6 14.07735 0.03310
2512 7 19.21460 0.20741
2512 8 19.82797 0.17049
2512 9 20.03075 0.15653
2512 10 20.14204 0.14657
2512 11 22.70361 0.29082
2512 12 24.14370 0.19055
2513 1 6.79141 0.00000
2513 2 7.90088 0.00007
2513 3 8.91178 0.00016
2513 4 9.35412 0.00041
2513 5 12.85132 0.01134
2513 6 13.96547 0.02872
2513 7 19.29662 0.20677
2513 8 19.78357 0.18221
2513 9 20.03930 0.15327
2513 10 20.12932 0.15045
2513 11 22.88831 0.25910
2513 12 24.02381 0.18412
2514 1 7.05190 0.00000
2514 2 8.02490 0.00006
2514 3 8.73463 0.00017
2514 4 9.09777 0.00038
2514 5 13.04556 0.01276
2514 6 13.84205 0.02478
2514 7 19.37712 0.19548
2514 8 19.73012 0.19609
2514 9 20.05012 0.15891
2514 10 20.11610 0.15187
2514 11 23.07209 0.23315
2514 12 23.89145 0.17905
2515 1 7.33316 0.00000
2515 2 8.05153 0.00004
2515 3 8.59682 0.00028
2515 4 8.89643 0.00038
2515 5 13.22864 0.01444
2515 6 13.70678 0.02170
2515 7 19.45545 0.18551
2515 8 19.66926 0.18502
2515 9 20.06238 0.16410
2515 10 20.10261 0.15721
2515 11 23.25214 0.19319
2515 12 23.74704 0.17536
2516 1 7.62204 0.00000
2516 2 7.88943 0.00001
2516 3 8.61565 0.00024
2516 4 8.73565 0.00032
2516 5 13.40003 0.01648
2516 6 13.55946 0.01890
2516 7 19.53082 0.18656
2516 8 19.60244 0.18170
2516 9 20.07548 0.16380
2516 10 20.08900 0.16088
2516 11 23.42596 0.18088
2516 12 23.59148 0.17738
2517 1 6.58902 0.00000
2517 2 6.72749 0.00002
2517 3 9.97122 0.00049
2517 4 10.97636 0.00608
2517 5 12.38080 0.00304
2517 6 14.69379 0.13208
2517 7 18.55673 0.22279
2517 8 19.78342 0.08901
2517 9 19.94603 0.15502
2517 10 20.21668 0.14411
2517 11 21.45126 0.18732
2517 12 24.51526 0.25800
2518 1 6.58704 0.00000
2518 2 6.72366 0.00002
2518 3 9.96720 0.00047
2518 4 11.00409 0.00609
2518 5 12.35346 0.00308
2518 6 14.69607 0.13289
2518 7 18.56264 0.22489
2518 8 19.78690 0.09086
2518 9 19.94828 0.15477
2518 10 20.21650 0.14444
2518 11 21.45762 0.18444
2518 12 24.51211 0.25969
2519 1 6.56521 0.00000
2519 2 6.73118 0.00003
2519 3 9.95470 0.00044
2519 4 11.08495 0.00617
2519 5 12.27284 0.00317
2519 6 14.70197 0.15080
2519 7 18.58018 0.22068
2519 8 19.79653 0.09790
2519 9 19.95494 0.15421
2519 10 20.21593 0.14497
2519 11 21.47716 0.18151
2519 12 24.50264 0.25797
2520 1 6.50768 0.00000
2520 2 6.77411 0.00005
2520 3 9.93269 0.00040
2520 4 11.21239 0.00626
2520 5 12.14273 0.00334
2520 6 14.70902 0.16368
2520 7 18.60881 0.22085
2520 8 19.81020 0.11020
2520 9 19.96567 0.15414
2520 10 20.21516 0.14624
2520 11 21.51095 0.18696
2520 12 24.48654 0.25312
2521 1 6.42965 0.00000
2521 2 6.84837 0.00009
2521 3 9.90038 0.00037
2521 4 11.37718 0.00641
2521 5 11.96846 0.00335
2521 6 14.71405 0.13991
2521 7 18.64769 0.21746
2521 8 19.82519 0.11747
2521 9 19.97946 0.15404
2521 10 20.21432 0.14896
2521 11 21.56065 0.18896
2521 12 24.46342 0.25091
2522 1 6.35053 0.00000
2522 2 6.94610 0.00020
2522 3 9.85730 0.00034
2522 4 11.56791 0.00657
2522 5 11.75747 0.00326
2522 6 14.71393 0.11747
2522 7 18.69581 0.21263
2522 8 19.83919 0.12630
2522 9 19.99439 0.15386
2522 10 20.21354 0.14775
2522 11 21.62796 0.19602
2522 12 24.43276 0.24496
2523 1 6.28536 0.00000
2523 2 7.06263 0.00019
2523 3 9.80324 0.00031
2523 4 11.50609 0.00291
2523 5 11.78490 0.00706
2523 6 14.70608 0.09333
2523 7 18.75184 0.20908
2523 8 19.85049 0.13048
2523 9 20.00812 0.15584
2523 10 20.21267 0.14672
2523 11 21.71412 0.20281
2523 12 24.39381 0.23448
2524 1 6.24594 0.00000
2524 2 7.19430 0.00017
2524 3 9.73804 0.00029
2524 4 11.23448 0.00231
2524 5 12.00597 0.00767
2524 6 14.68851 0.07720
2524 7 18.81449 0.20674
2524 8 19.85783 0.13378
2524 9 20.01888 0.15749
2524 10 20.21132 0.14446
2524 11 21.81955 0.21733
2524 12 24.34591 0.22480
2525 1 6.24108 0.00000
2525 2 7.33787 0.00015
2525 3 9.66123 0.00027
2525 4 10.94045 0.00175
2525 5 12.23288 0.00843
2525 6 14.65994 0.06523
2525 7 18.88240 0.20537
2525 8 19.85978 0.13632
2525 9 20.02641 0.15763
2525 10 20.20877 0.14317
2525 11 21.94340 0.23418
2525 12 24.28826 0.21657
2526 1 6.27681 0.00000
2526 2 7.49001 0.00014
2526 3 9.57189 0.00026
2526 4 10.63085 0.00126
2526 5 12.45985 0.00923
2526 6 14.61944 0.05647
2526 7 18.95435 0.20336
2526 8 19.85448 0.13735
2526 9 20.03201 0.15744
2526 10 20.20439 0.14010
2526 11 22.08370 0.25099
2526 12 24.22011 0.20725
2527 1 6.35629 0.00000
2527 2 7.64732 0.00012
2527 3 9.46805 0.00024
2527 4 10.31313 0.00089
2527 5 12.68308 0.01015
2527 6 14.56644 0.04758
2527 7 19.02915 0.20468
2527 8 19.84000 0.13914
2527 9 20.03768 0.15787
2527 10 20.19783 0.13883
2527 11 22.23762 0.25941
2527 12 24.14082 0.19743
2528 1 6.48001 0.00000
2528 2 7.80588 0.00011
2528 3 9.34522 0.00021
2528 4 9.99757 0.00065
2528 5 12.89971 0.01124
2528 6 14.50054 0.04116
2528 7 19.10577 0.20966
2528 8 19.81517 0.14921
2528 9 20.04499 0.15793
2528 10 20.18910 0.13786
2528 11 22.40181 0.27071
2528 12 24.04983 0.18634
2529 1 6.64619 0.00000
2529 2 7.96018 0.00010
2529 3 9.19463 0.00019
2529 4 9.70086 0.00051
2529 5 13.10753 0.01250
2529 6 14.42152 0.03586
2529 7 19.18336 0.20906
2529 8 19.77998 0.16859
2529 9 20.05459 0.15402
2529 10 20.17843 0.14296
2529 11 22.57269 0.26458
2529 12 23.94676 0.17969
2530 1 6.85104 0.00000
2530 2 8.09892 0.00009
2530 3 9.00759 0.00019
2530 4 9.44589 0.00046
2530 5 13.30491 0.01396
2530 6 14.32918 0.03153
2530 7 19.26110 0.20946
2530 8 19.73528 0.17931
2530 9 20.06625 0.15222
2530 10 20.16623 0.14527
2530 11 22.74684 0.25690
2530 12 23.83155 0.17408
2531 1 7.08904 0.00000
2531 2 8.18715 0.00006
2531 3 8.81360 0.00028
2531 4 9.24203 0.00043
2531 5 13.49066 0.01580
2531 6 14.22332 0.02790
2531 7 19.33814 0.18916
2531 8 19.68230 0.18979
2531 9 20.07950 0.15725
2531 10 20.15283 0.14605
2531 11 22.92099 0.23174
2531 12 23.70438 0.17092
2532 1 7.35301 0.00000
2532 2 8.12914 0.00003
2532 3 8.72987 0.00023
2532 4 9.07328 0.00039
2532 5 13.66388 0.01784
2532 6 14.10386 0.02495
2532 7 19.41372 0.18125
2532 8 19.62241 0.18039
2532 9 20.09383 0.16598
2532 10 20.13856 0.15478
2532 11 23.09229 0.20486
2532 12 23.56576 0.17088
2533 1 7.63254 0.00000
2533 2 7.90847 0.00001
2533 3 8.79714 0.00023
2533 4 8.92428 0.00031
2533 5 13.82403 0.02001
2533 6 13.97075 0.02237
2533 7 19.48696 0.18340
2533 8 19.55690 0.17650
2533 9 20.10870 0.16370
2533 10 20.12375 0.15852
2533 11 23.25820 0.18025
2533 12 23.41658 0.17398
2534 1 6.80139 0.00000
2534 2 7.06761 0.00004
2534 3 10.13643 0.00045
2534 4 11.44524 0.00757
2534 5 12.47661 0.00294
2534 6 14.77212 0.13482
2534 7 18.60560 0.21438
2534 8 19.71528 0.08458
2534 9 19.95158 0.15341
2534 10 20.24660 0.13908
2534 11 21.42925 0.18035
2534 12 24.28070 0.24320
2535 1 6.80457 0.00000
2535 2 7.05678 0.00005
2535 3 10.13203 0.00044
2535 4 11.47309 0.00760
2535 5 12.44504 0.00295
2535 6 14.78022 0.14003
2535 7 18.61037 0.21981
2535 8 19.71909 0.08625
2535 9 19.95356 0.15313
2535 10 20.24636 0.13932
2535 11 21.43462 0.18389
2535 12 24.27776 0.24281
2536 1 6.80454 0.00000
2536 2 7.03685 0.00005
2536 3 10.11854 0.00042
2536 4 11.55415 0.00766
2536 5 12.35277 0.00303
2536 6 14.80237 0.17094
2536 7 18.62455 0.21579
2536 8 19.72985 0.09304
2536 9 19.95937 0.15396
2536 10 20.24573 0.13962
2536 11 21.45111 0.18396
2536 12 24.26883 0.24219
2537 1 6.77426 0.00000
2537 2 7.04281 0.00005
2537 3 10.09530 0.00040
2537 4 11.68141 0.00780
2537 5 12.20641 0.00325
2537 6 14.83334 0.14926
2537 7 18.64793 0.21302
2537 8 19.74568 0.10393
2537 9 19.96873 0.15508
2537 10 20.24486 0.14009
2537 11 21.47974 0.17137
2537 12 24.25363 0.24098
2538 1 6.70498 0.00000
2538 2 7.09426 0.00008
2538 3 10.06175 0.00037
2538 4 11.84297 0.00787
2538 5 12.01673 0.00323
2538 6 14.86671 0.13452
2538 7 18.67998 0.21332
2538 8 19.76397 0.10815
2538 9 19.98093 0.15637
2538 10 20.24391 0.14150
2538 11 21.52201 0.17119
2538 12 24.23171 0.23886
2539 1 6.61915 0.00000
2539 2 7.18003 0.00011
2539 3 10.01736 0.00035
2539 4 11.77654 0.00288
2539 5 12.04437 0.00827
2539 6 14.89660 0.10874
2539 7 18.72012 0.20728
2539 8 19.78190 0.11615
2539 9 19.99481 0.15636
2539 10 20.24310 0.13975
2539 11 21.57960 0.17414
2539 12 24.20254 0.23528
2540 1 6.53829 0.00000
2540 2 7.28906 0.00016
2540 3 9.96174 0.00033
2540 4 11.51686 0.00241
2540 5 12.25312 0.00895
2540 6 14.91851 0.09067
2540 7 18.76755 0.20379
2540 8 19.79688 0.12186
2540 9 20.00881 0.15563
2540 10 20.24241 0.13821
2540 11 21.65404 0.18284
2540 12 24.16540 0.22665
2541 1 6.47720 0.00000
2541 2 7.41501 0.00023
2541 3 9.89426 0.00031
2541 4 11.23199 0.00185
2541 5 12.47403 0.00975
2541 6 14.92939 0.07587
2541 7 18.82142 0.20145
2541 8 19.80687 0.12560
2541 9 20.02167 0.15561
2541 10 20.24163 0.13704
2541 11 21.74617 0.19738
2541 12 24.11953 0.21510
2542 1 6.44644 0.00000
2542 2 7.55348 0.00021
2542 3 9.81374 0.00029
2542 4 10.93022 0.00142
2542 5 12.69942 0.01069
2542 6 14.92727 0.06471
2542 7 18.88075 0.20238
2542 8 19.81008 0.12893
2542 9 20.03291 0.15535
2542 10 20.24010 0.13537
2542 11 21.85577 0.20735
2542 12 24.06419 0.20307
2543 1 6.45342 0.00000
2543 2 7.70068 0.00019
2543 3 9.71789 0.00027
2543 4 10.61943 0.00107
2543 5 12.92417 0.01161
2543 6 14.91102 0.05630
2543 7 18.94460 0.20249
2543 8 19.80492 0.13107
2543 9 20.04313 0.15452
2543 10 20.23713 0.13391
2543 11 21.98159 0.21906
2543 12 23.99866 0.19122
2544 1 6.50265 0.00000
2544 2 7.85267 0.00017
2544 3 9.60178 0.00025
2544 4 10.31007 0.00081
2544 5 13.14434 0.01274
2544 6 14.88011 0.04978
2544 7 19.01209 0.20584
2544 8 19.79017 0.13435
2544 9 20.05348 0.15392
2544 10 20.23206 0.13390
2544 11 22.12133 0.23806
2544 12 23.92233 0.18171
2545 1 6.59600 0.00000
2545 2 8.00482 0.00015
2545 3 9.45575 0.00023
2545 4 10.01834 0.00064
2545 5 13.35695 0.01422
2545 6 14.83427 0.04501
2545 7 19.08230 0.20978
2545 8 19.76529 0.14827
2545 9 20.06493 0.15363
2545 10 20.22460 0.13393
2545 11 22.27203 0.24474
2545 12 23.83467 0.17666
2546 1 6.73289 0.00000
2546 2 8.14962 0.00014
2546 3 9.26793 0.00022
2546 4 9.76580 0.00056
2546 5 13.55970 0.01591
2546 6 14.77344 0.03915
2546 7 19.15440 0.20742
2546 8 19.73048 0.16594
2546 9 20.07791 0.15339
2546 10 20.21474 0.13946
2546 11 22.43035 0.23738
2546 12 23.73544 0.17321
2547 1 6.91067 0.00000
2547 2 8.26864 0.00009
2547 3 9.04969 0.00026
2547 4 9.56230 0.00051
2547 5 13.75091 0.01758
2547 6 14.69760 0.03504
2547 7 19.22755 0.20188
2547 8 19.68656 0.17703
2547 9 20.09239 0.15322
2547 10 20.20274 0.14141
2547 11 22.59299 0.23578
2547 12 23.62461 0.17296
2548 1 7.12484 0.00000
2548 2 8.30191 0.00005
2548 3 8.87913 0.00027
2548 4 9.39328 0.00046
2548 5 13.92929 0.01985
2548 6 14.60673 0.03142
2548 7 19.30091 0.18355
2548 8 19.63470 0.18396
2548 9 20.10807 0.15471
2548 10 20.18898 0.14271
2548 11 22.75671 0.22029
2548 12 23.50244 0.17027
2549 1 7.36923 0.00000
2549 2 8.16032 0.00002
2549 3 8.86813 0.00022
2549 4 9.24104 0.00040
2549 5 14.09396 0.02169
2549 6 14.50087 0.02854
2549 7 19.37349 0.17545
2549 8 19.57618 0.17383
2549 9 20.12447 0.16983
2549 10 20.17387 0.15079
2549 11 22.91859 0.21226
2549 12 23.36960 0.17211
2550 1 7.63529 0.00000
2550 2 7.90942 0.00001
2550 3 8.96625 0.00024
2550 4 9.09786 0.00031
2550 5 14.24434 0.02376
2550 6 14.38005 0.02587
2550 7 19.44433 0.17940
2550 8 19.51229 0.17473
2550 9 20.14120 0.16692
2550 10 20.15778 0.15858
2550 11 23.07607 0.18858
2550 12 23.22702 0.17686
2551 1 6.98867 0.00000
2551 2 7.39849 0.00007
2551 3 10.28342 0.00045
2551 4 11.89894 0.00937
2551 5 12.49760 0.00258
2551 6 14.89549 0.16490
2551 7 18.65677 0.20843
2551 8 19.65757 0.08277
2551 9 19.95527 0.15528
2551 10 20.27394 0.13357
2551 11 21.40215 0.17257
2551 12 24.03760 0.23136
2552 1 6.99380 0.00000
2552 2 7.38395 0.00007
2552 3 10.27874 0.00044
2552 4 11.92673 0.00940
2552 5 12.46318 0.00257
2552 6 14.90823 0.16653
2552 7 18.66037 0.21549
2552 8 19.66126 0.08410
2552 9 19.95718 0.15544
2552 10 20.27376 0.13399
2552 11 21.40659 0.17362
2552 12 24.03478 0.23050
2553 1 7.00372 0.00000
2553 2 7.34872 0.00007
2553 3 10.26453 0.00043
2553 4 12.00717 0.00952
2553 5 12.36353 0.00260
2553 6 14.94345 0.15408
2553 7 18.67125 0.21157
2553 8 19.67181 0.09040
2553 9 19.96285 0.15716
2553 10 20.27326 0.13451
2553 11 21.42023 0.17683
2553 12 24.02624 0.23043
2554 1 6.99845 0.00001
2554 2 7.32054 0.00007
2554 3 10.24025 0.00041
2554 4 12.12514 0.00889
2554 5 12.21540 0.00367
2554 6 14.99358 0.13936
2554 7 18.68933 0.20715
2554 8 19.68767 0.09908
2554 9 19.97196 0.15780
2554 10 20.27257 0.13496
2554 11 21.44391 0.17689
2554 12 24.01167 0.22945
2555 1 6.95189 0.00001
2555 2 7.33604 0.00008
2555 3 10.20535 0.00039
2555 4 11.99401 0.00286
2555 5 12.30633 0.01001
2555 6 15.04967 0.12045
2555 7 18.71454 0.20716
2555 8 19.70653 0.10273
2555 9 19.98396 0.15652
2555 10 20.27197 0.13623
2555 11 21.47902 0.17730
2555 12 23.99065 0.22812
2556 1 6.86998 0.00000
2556 2 7.40059 0.00010
2556 3 10.15922 0.00037
2556 4 11.75348 0.00248
2556 5 12.49691 0.01086
2556 6 15.10387 0.10295
2556 7 18.74674 0.20299
2556 8 19.72562 0.10790
2556 9 19.99793 0.15629
2556 10 20.27164 0.13474
2556 11 21.52714 0.17256
2556 12 23.96256 0.22800
2557 1 6.77939 0.00000
2557 2 7.49781 0.00013
2557 3 10.10103 0.00035
2557 4 11.48361 0.00203
2557 5 12.70685 0.01138
2557 6 15.15013 0.08915
2557 7 18.78560 0.19883
2557 8 19.74223 0.11391
2557 9 20.01280 0.15588
2557 10 20.27164 0.13329
2557 11 21.58988 0.17531
2557 12 23.92671 0.22532
2558 1 6.70048 0.00000
2558 2 7.61611 0.00016
2558 3 10.02950 0.00033
2558 4 11.19374 0.00164
2558 5 12.92726 0.01236
2558 6 15.18452 0.07858
2558 7 18.83068 0.19643
2558 8 19.75383 0.11894
2558 9 20.02752 0.15519
2558 10 20.27176 0.13257
2558 11 21.66849 0.18230
2558 12 23.88240 0.21643
2559 1 6.64670 0.00000
2559 2 7.74862 0.00018
2559 3 9.94208 0.00031
2559 4 10.89269 0.00131
2559 5 13.15154 0.01340
2559 6 15.20451 0.06860
2559 7 18.88150 0.19889
2559 8 19.75842 0.12321
2559 9 20.04167 0.15395
2559 10 20.27143 0.13113
2559 11 21.76331 0.18864
2559 12 23.82888 0.20072
2560 1 6.62712 0.00000
2560 2 7.89042 0.00022
2560 3 9.83367 0.00029
2560 4 10.59131 0.00103
2560 5 13.37446 0.01476
2560 6 15.20880 0.05992
2560 7 18.93735 0.20176
2560 8 19.75431 0.12685
2560 9 20.05540 0.15302
2560 10 20.26981 0.13081
2560 11 21.87376 0.19608
2560 12 23.76548 0.18991
2561 1 6.64775 0.00000
2561 2 8.03684 0.00022
2561 3 9.69433 0.00027
2561 4 10.30549 0.00082
2561 5 13.59202 0.01642
2561 6 15.19678 0.05325
2561 7 18.99758 0.20710
2561 8 19.74049 0.13189
2561 9 20.06940 0.15162
2561 10 20.26606 0.13137
2561 11 21.99820 0.21022
2561 12 23.69164 0.18102
2562 1 6.71172 0.00000
2562 2 8.18203 0.00019
2562 3 9.51068 0.00025
2562 4 10.05606 0.00070
2562 5 13.80116 0.01795
2562 6 15.16827 0.04776
2562 7 19.06143 0.20831
2562 8 19.71663 0.14948
2562 9 20.08424 0.15005
2562 10 20.25967 0.13099
2562 11 22.13422 0.22355
2562 12 23.60698 0.17443
2563 1 6.81974 0.00000
2563 2 8.31510 0.00014
2563 3 9.28472 0.00026
2563 4 9.85403 0.00062
2563 5 13.99944 0.02020
2563 6 15.12333 0.04322
2563 7 19.12811 0.20213
2563 8 19.68296 0.16554
2563 9 20.10024 0.14974
2563 10 20.25047 0.13573
2563 11 22.27884 0.22962
2563 12 23.51128 0.16973
2564 1 6.97023 0.00000
2564 2 8.40486 0.00010
2564 3 9.06267 0.00032
2564 4 9.68701 0.00055
2564 5 14.18510 0.02197
2564 6 15.06202 0.03936
2564 7 19.19676 0.19574
2564 8 19.64030 0.17502
2564 9 20.11742 0.15020
2564 10 20.23860 0.13738
2564 11 22.42888 0.21551
2564 12 23.40465 0.16745
2565 1 7.15964 0.00000
2565 2 8.36370 0.00005
2565 3 8.95366 0.00022
2565 4 9.53703 0.00048
2565 5 14.35685 0.02376
2565 6 14.98447 0.03561
2565 7 19.26646 0.17875
2565 8 19.58982 0.17884
2565 9 20.13547 0.15298
2565 10 20.22439 0.14113
2565 11 22.58124 0.21314
2565 12 23.28746 0.16873
2566 1 7.38281 0.00000
2566 2 8.16071 0.00002
2566 3 9.00361 0.00023
2566 4 9.39376 0.00041
2566 5 14.51376 0.02548
2566 6 14.89078 0.03250
2566 7 19.33610 0.17202
2566 8 19.53280 0.17425
2566 9 20.15403 0.17116
2566 10 20.20835 0.14810
2566 11 22.73299 0.19628
2566 12 23.16044 0.17218
2567 1 7.63257 0.00000
2567 2 7.89854 0.00001
2567 3 9.11954 0.00025
2567 4 9.25384 0.00031
2567 5 14.65529 0.02772
2567 6 14.78103 0.02997
2567 7 19.40458 0.17250
2567 8 19.47059 0.17033
2567 9 20.17267 0.17259
2567 10 20.19093 0.16133
2567 11 22.88154 0.19176
2567 12 23.02463 0.17964
2568 1 7.15170 0.00000
2568 2 7.71744 0.00009
2568 3 10.41209 0.00046
2568 4 12.33445 0.01160
2568 5 12.45934 0.00230
2568 6 15.04092 0.17845
2568 7 18.70906 0.20498
2568 8 19.61623 0.07991
2568 9 19.95754 0.15001
2568 10 20.29823 0.13238
2568 11 21.37307 0.16934
2568 12 23.78670 0.22605
2569 1 7.15781 0.00000
2569 2 7.70029 0.00009
2569 3 10.40715 0.00045
2569 4 12.35939 0.01129
2569 5 12.42616 0.00264
2569 6 15.05714 0.16066
2569 7 18.71152 0.21024
2569 8 19.61956 0.08231
2569 9 19.95949 0.15335
2569 10 20.29814 0.13236
2569 11 21.37664 0.16906
2569 12 23.78397 0.22537
2570 1 7.17265 0.00001
2570 2 7.65511 0.00009
2570 3 10.39222 0.00044
2570 4 12.31221 0.00279
2570 5 12.44981 0.01137
2570 6 15.10216 0.14945
2570 7 18.71901 0.20773
2570 8 19.62906 0.08924
2570 9 19.96531 0.15591
2570 10 20.29784 0.13163
2570 11 21.38761 0.17020
2570 12 23.77570 0.22378
2571 1 7.18291 0.00001
2571 2 7.60289 0.00009
2571 3 10.36679 0.00042
2571 4 12.14999 0.00255
2571 5 12.57596 0.01209
2571 6 15.16710 0.13453
2571 7 18.73175 0.20231
2571 8 19.64357 0.09244
2571 9 19.97466 0.15703
2571 10 20.29757 0.13146
2571 11 21.40665 0.17354
2571 12 23.76158 0.22348
2572 1 7.16255 0.00001
2572 2 7.57998 0.00009
2572 3 10.33016 0.00040
2572 4 11.93902 0.00245
2572 5 12.74076 0.01257
2572 6 15.24133 0.11377
2572 7 18.75010 0.20036
2572 8 19.66111 0.09605
2572 9 19.98701 0.15783
2572 10 20.29754 0.13363
2572 11 21.43492 0.17487
2572 12 23.74113 0.22217
2573 1 7.09648 0.00001
2573 2 7.61266 0.00010
2573 3 10.28141 0.00038
2573 4 11.69206 0.00221
2573 5 12.93293 0.01331
2573 6 15.31544 0.10059
2573 7 18.77432 0.19834
2573 8 19.67931 0.10100
2573 9 20.00167 0.15580
2573 10 20.29796 0.13175
2573 11 21.47389 0.17581
2573 12 23.71382 0.21932
2574 1 7.00435 0.00000
2574 2 7.69160 0.00011
2574 3 10.21915 0.00036
2574 4 11.41975 0.00192
2574 5 13.14305 0.01431
2574 6 15.38229 0.08887
2574 7 18.80466 0.19375
2574 8 19.69556 0.10759
2574 9 20.01768 0.15501
2574 10 20.29895 0.13033
2574 11 21.52516 0.17025
2574 12 23.67899 0.21653
2575 1 6.91267 0.00000
