# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "1/tau_3ph (THz)"
82 10 19.84371 0.36016
82 11 23.69560 0.27748
82 12 25.07302 0.55437
83 1 4.87121 0.01887
83 2 5.29820 0.03541
83 3 5.97253 0.02303
83 4 6.40189 0.03326
83 5 8.98775 0.13211
83 6 11.61801 0.32372
83 7 19.73156 0.34989
83 8 19.76241 0.36693
83 9 19.82450 0.37139
83 10 19.82860 0.35316
83 11 23.91486 0.28762
83 12 24.90181 0.49834
84 1 5.11503 0.02080
84 2 5.54133 0.03238
84 3 5.77709 0.02363
84 4 6.20477 0.03231
84 5 9.53424 0.14867
84 6 11.11478 0.25392
84 7 19.74883 0.34538
84 8 19.78001 0.34970
84 9 19.80513 0.37269
84 10 19.81973 0.35151
84 11 24.12802 0.31695
84 12 24.72143 0.45055
85 1 5.34779 0.02169
85 2 5.56867 0.02198
85 3 5.77391 0.03221
85 4 5.99525 0.03178
85 5 10.07174 0.17651
85 6 10.59898 0.20672
85 7 19.76703 0.34395
85 8 19.78588 0.35614
85 9 19.79536 0.34316
85 10 19.80861 0.34779
85 11 24.33403 0.35651
85 12 24.53205 0.40309
86 1 2.04682 0.00253
86 2 2.05732 0.00485
86 3 3.77103 0.00761
86 4 7.39396 0.04239
86 5 8.10750 0.05125
86 6 15.98329 0.44481
86 7 18.25955 0.50086
86 8 19.62390 0.32846
86 9 19.87789 0.34140
86 10 19.99805 0.33447
86 11 21.42407 0.20084
86 12 26.63815 1.01702
87 1 2.06369 0.00451
87 2 2.07862 0.00254
87 3 3.82715 0.00836
87 4 7.38770 0.04215
87 5 8.09922 0.05110
87 6 15.95013 0.43325
87 7 18.31249 0.49768
87 8 19.62426 0.32827
87 9 19.87882 0.34184
87 10 19.99712 0.33471
87 11 21.44643 0.21622
87 12 26.61381 1.01326
88 1 2.11467 0.00405
88 2 2.17086 0.00291
88 3 3.97876 0.01037
88 4 7.36881 0.04193
88 5 8.07506 0.05074
88 6 15.85240 0.42623
88 7 18.45372 0.48819
88 8 19.62543 0.32828
88 9 19.88137 0.34186
88 10 19.99430 0.33562
88 11 21.51221 0.22648
88 12 26.54611 1.03196
89 1 2.25983 0.00397
89 2 2.31535 0.00382
89 3 4.19706 0.01281
89 4 7.33724 0.04155
89 5 8.03654 0.05024
89 6 15.69464 0.35923
89 7 18.64328 0.47126
89 8 19.62741 0.33017
89 9 19.88484 0.34849
89 10 19.98962 0.33871
89 11 21.61755 0.19215
89 12 26.44775 1.07579
90 1 2.50154 0.00478
90 2 2.50717 0.00577
90 3 4.46571 0.01474
90 4 7.29290 0.04109
90 5 7.98485 0.04932
90 6 15.48326 0.31905
90 7 18.84253 0.44996
90 8 19.63032 0.33115
90 9 19.88859 0.34771
90 10 19.98309 0.34075
90 11 21.75696 0.18802
90 12 26.33182 1.08852
91 1 2.71896 0.00560
91 2 2.82587 0.00862
91 3 4.78043 0.01620
91 4 7.23564 0.04049
91 5 7.92052 0.04852
91 6 15.22511 0.32265
91 7 19.02690 0.43024
91 8 19.63425 0.33172
91 9 19.89201 0.34462
91 10 19.97472 0.34083
91 11 21.92424 0.20153
91 12 26.20759 1.06809
92 1 2.95850 0.00622
92 2 3.17729 0.01360
92 3 5.14144 0.01926
92 4 7.16528 0.04013
92 5 7.84350 0.04729
92 6 14.92667 0.34840
92 7 19.18582 0.41067
92 8 19.63934 0.33205
92 9 19.89474 0.34251
92 10 19.96459 0.34137
92 11 22.11332 0.22526
92 12 26.07973 1.01021
93 1 3.21279 0.00759
93 2 3.53296 0.01953
93 3 5.54754 0.02248
93 4 7.08164 0.03790
93 5 7.75359 0.04767
93 6 14.59369 0.34373
93 7 19.31749 0.39765
93 8 19.64573 0.33249
93 9 19.89645 0.34086
93 10 19.95275 0.34240
93 11 22.31865 0.24581
93 12 25.94959 0.91542
94 1 3.47591 0.00882
94 2 3.87758 0.02613
94 3 5.99381 0.02492
94 4 6.98459 0.03528
94 5 7.65040 0.05069
94 6 14.23106 0.24720
94 7 19.42439 0.38489
94 8 19.65352 0.33412
94 9 19.89696 0.33876
94 10 19.93923 0.34302
94 11 22.53546 0.28831
94 12 25.81675 0.84942
95 1 3.74336 0.01032
95 2 4.20567 0.03287
95 3 6.47222 0.03237
95 4 6.87400 0.03356
95 5 7.53378 0.04710
95 6 13.84277 0.21187
95 7 19.51046 0.37246
95 8 19.66285 0.33539
95 9 19.89594 0.33558
95 10 19.92415 0.34154
95 11 22.75979 0.32475
95 12 25.68001 0.78206
96 1 4.01149 0.01200
96 2 4.51694 0.03920
96 3 6.74974 0.03197
96 4 6.97314 0.04628
96 5 7.40406 0.04582
96 6 13.43208 0.19800
96 7 19.57975 0.36459
96 8 19.67376 0.33608
96 9 19.89315 0.33146
96 10 19.90766 0.33959
96 11 22.98830 0.30520
96 12 25.53797 0.71892
97 1 4.27744 0.01427
97 2 4.81299 0.04514
97 3 6.61183 0.03035
97 4 7.25489 0.04306
97 5 7.49463 0.06888
97 6 13.00173 0.20570
97 7 19.63593 0.35887
97 8 19.68629 0.34191
97 9 19.88829 0.34512
97 10 19.88991 0.35617
97 11 23.21821 0.28824
97 12 25.38933 0.65533
98 1 4.53883 0.01721
98 2 5.09554 0.04956
98 3 6.46029 0.02773
98 4 7.09864 0.04114
98 5 8.01759 0.09357
98 6 12.55396 0.21418
98 7 19.68203 0.35806
98 8 19.70044 0.33995
98 9 19.87111 0.35006
98 10 19.88107 0.33596
98 11 23.44719 0.28058
98 12 25.23299 0.60180
99 1 4.79377 0.01916
99 2 5.36581 0.04485
99 3 6.29519 0.02611
99 4 6.92679 0.03951
99 5 8.54549 0.11217
99 6 12.09066 0.23655
99 7 19.71612 0.33840
99 8 19.72047 0.35832
99 9 19.85151 0.36062
99 10 19.87132 0.34024
99 11 23.67332 0.29908
99 12 25.06817 0.54863
100 1 5.04071 0.02168
100 2 5.62447 0.04050
100 3 6.11682 0.02519
100 4 6.74125 0.03880
100 5 9.07280 0.12788
100 6 11.61354 0.31121
100 7 19.73321 0.34420
100 8 19.75297 0.37713
100 9 19.83136 0.37105
100 10 19.85894 0.34928
100 11 23.89490 0.31284
100 12 24.89444 0.49372
101 1 5.27833 0.02267
101 2 5.87168 0.03950
101 3 5.92543 0.02502
101 4 6.54252 0.03887
101 5 9.59639 0.14732
101 6 11.12410 0.25523
101 7 19.75150 0.34877
101 8 19.78085 0.35316
101 9 19.81098 0.37279
101 10 19.84380 0.34745
101 11 24.11054 0.33826
101 12 24.71153 0.45150
102 1 5.50554 0.02350
102 2 5.72148 0.02435
102 3 6.10731 0.03867
102 4 6.33108 0.03848
102 5 10.11401 0.17354
102 6 10.62378 0.20423
102 7 19.77074 0.34645
102 8 19.79065 0.35844
102 9 19.80498 0.34426
102 10 19.82587 0.34642
102 11 24.31907 0.37273
102 12 24.51964 0.41046
103 1 2.43868 0.00412
103 2 2.46911 0.00636
103 3 4.50405 0.01430
103 4 7.53148 0.04598
103 5 8.50415 0.06225
103 6 15.86858 0.46727
103 7 18.26638 0.49412
103 8 19.62250 0.31824
103 9 19.95751 0.32765
103 10 20.00827 0.33449
103 11 21.41594 0.21626
103 12 26.54084 0.95810
104 1 2.46578 0.00421
104 2 2.47292 0.00596
104 3 4.55202 0.01493
104 4 7.52536 0.04589
104 5 8.49600 0.06177
104 6 15.83639 0.43388
104 7 18.30482 0.49323
104 8 19.62289 0.31838
104 9 19.95862 0.32746
104 10 20.00731 0.33435
104 11 21.43735 0.23310
104 12 26.52258 0.95299
105 1 2.50493 0.00531
105 2 2.54506 0.00462
105 3 4.68468 0.01696
105 4 7.50695 0.04553
105 5 8.47198 0.06075
105 6 15.74138 0.40786
105 7 18.41088 0.48623
105 8 19.62402 0.31851
105 9 19.96150 0.32642
105 10 20.00452 0.33491
105 11 21.50043 0.23629
105 12 26.47041 0.96507
106 1 2.60417 0.00519
106 2 2.67099 0.00535
106 3 4.87999 0.02014
106 4 7.47616 0.04499
106 5 8.43322 0.05934
106 6 15.58798 0.35207
106 7 18.56195 0.47631
106 8 19.62603 0.32004
106 9 19.96522 0.33324
106 10 19.99987 0.33773
106 11 21.60197 0.21140
106 12 26.39109 0.98736
107 1 2.79138 0.00609
107 2 2.83600 0.00549
107 3 5.12093 0.02331
107 4 7.43290 0.04423
107 5 8.38073 0.05747
107 6 15.38220 0.33314
107 7 18.73265 0.45498
107 8 19.62897 0.32074
107 9 19.96870 0.33662
107 10 19.99337 0.34014
107 11 21.73723 0.21017
107 12 26.29243 1.00799
108 1 3.03195 0.00633
108 2 3.05791 0.00856
108 3 5.39953 0.02514
108 4 7.37702 0.04358
108 5 8.31513 0.05534
108 6 15.13068 0.33760
108 7 18.90293 0.43784
108 8 19.63296 0.32179
108 9 19.97103 0.33302
108 10 19.98500 0.34033
108 11 21.90062 0.22242
108 12 26.18118 0.98832
109 1 3.25116 0.00747
109 2 3.37842 0.01331
109 3 5.71344 0.02479
109 4 7.30834 0.04231
109 5 8.23656 0.05304
109 6 14.83973 0.34708
109 7 19.06053 0.42232
109 8 19.63817 0.32263
109 9 19.97172 0.32698
109 10 19.97484 0.34052
109 11 22.08643 0.24192
109 12 26.06177 0.92807
110 1 3.48695 0.00888
110 2 3.72618 0.01950
110 3 6.06225 0.02721
110 4 7.22668 0.04160
110 5 8.14479 0.05165
110 6 14.51508 0.31158
110 7 19.19991 0.40913
110 8 19.64471 0.32337
110 9 19.96288 0.34115
110 10 19.97040 0.32111
110 11 22.28939 0.25810
110 12 25.93651 0.85307
111 1 3.73368 0.01024
111 2 4.08060 0.02856
111 3 6.44482 0.02982
111 4 7.13185 0.04266
111 5 8.03956 0.05154
111 6 14.16157 0.24336
111 7 19.31992 0.39618
111 8 19.65274 0.32520
111 9 19.94918 0.34148
111 10 19.96696 0.31804
111 11 22.50479 0.29432
111 12 25.80607 0.79469
112 1 3.98670 0.01205
112 2 4.42862 0.03763
112 3 6.85826 0.03581
112 4 7.02378 0.03794
112 5 7.92058 0.05316
112 6 13.78329 0.21151
112 7 19.42169 0.38796
112 8 19.66243 0.32749
112 9 19.93383 0.34227
112 10 19.96120 0.31751
112 11 22.72859 0.33797
112 12 25.67015 0.73619
113 1 4.24224 0.01452
113 2 4.76358 0.04761
113 3 6.90233 0.03563
113 4 7.29755 0.05287
113 5 7.78789 0.05147
113 6 13.38369 0.20139
113 7 19.50747 0.37690
113 8 19.67376 0.33061
113 9 19.91698 0.34056
113 10 19.95296 0.31757
113 11 22.95736 0.33003
113 12 25.52799 0.67860
114 1 4.49716 0.01725
114 2 5.08289 0.05458
114 3 6.76751 0.03445
114 4 7.63386 0.05275
114 5 7.76459 0.06885
114 6 12.96560 0.20870
114 7 19.57984 0.36344
114 8 19.68683 0.33704
114 9 19.89878 0.35496
114 10 19.94210 0.32891
114 11 23.18826 0.30834
114 12 25.37869 0.62503
115 1 4.74892 0.01953
115 2 5.38625 0.05355
115 3 6.61936 0.03106
115 4 7.47589 0.05336
115 5 8.23590 0.08746
115 6 12.53150 0.21945
115 7 19.64114 0.35896
115 8 19.70161 0.33107
115 9 19.87942 0.35267
115 10 19.92843 0.33263
115 11 23.41877 0.29970
115 12 25.22136 0.57046
116 1 4.99541 0.02230
116 2 5.67432 0.04805
116 3 6.45798 0.02889
116 4 7.29974 0.04787
116 5 8.72051 0.10162
116 6 12.08352 0.24132
116 7 19.69352 0.36182
116 8 19.71801 0.33244
116 9 19.85915 0.35300
116 10 19.91180 0.33513
116 11 23.64676 0.33668
116 12 25.05530 0.53378
117 1 5.23486 0.02418
117 2 5.94782 0.04557
117 3 6.28365 0.02765
117 4 7.10910 0.04553
117 5 9.21025 0.12472
117 6 11.62361 0.30469
117 7 19.73588 0.33981
117 8 19.73867 0.37441
117 9 19.83826 0.36672
117 10 19.89204 0.34642
117 11 23.87046 0.33766
117 12 24.88011 0.48249
118 1 5.46582 0.02500
118 2 6.09670 0.02691
118 3 6.20738 0.04641
118 4 6.90428 0.04504
118 5 9.70125 0.14694
118 6 11.15357 0.25303
118 7 19.75500 0.34501
118 8 19.77797 0.35457
118 9 19.81706 0.37160
118 10 19.86904 0.34829
118 11 24.08832 0.35762
118 12 24.69552 0.44508
119 1 5.68706 0.02577
119 2 5.89761 0.02695
119 3 6.45330 0.04501
119 4 6.68561 0.04549
119 5 10.19040 0.17000
119 6 10.67522 0.20623
119 7 19.77509 0.34849
119 8 19.79590 0.35979
119 9 19.81235 0.34720
119 10 19.84257 0.35029
119 11 24.29908 0.38387
119 12 24.50171 0.41111
120 1 2.82066 0.00532
120 2 2.87987 0.00754
120 3 5.22607 0.02331
120 4 7.68683 0.04912
120 5 8.93355 0.07776
120 6 15.74069 0.48367
120 7 18.27535 0.48530
120 8 19.62268 0.30832
120 9 20.01684 0.33223
120 10 20.03315 0.30395
120 11 21.41163 0.23126
120 12 26.42796 0.89639
121 1 2.84449 0.00546
121 2 2.88180 0.00727
121 3 5.26822 0.02429
121 4 7.68083 0.04895
121 5 8.92545 0.07750
121 6 15.70960 0.44850
121 7 18.30500 0.48798
121 8 19.62307 0.30879
121 9 20.01591 0.33205
121 10 20.03453 0.30470
121 11 21.43186 0.24635
121 12 26.41357 0.88572
122 1 2.90167 0.00674
122 2 2.91453 0.00594
122 3 5.38673 0.02692
122 4 7.66288 0.04862
122 5 8.90150 0.07632
122 6 15.61790 0.39475
122 7 18.38855 0.48168
122 8 19.62423 0.30929
122 9 20.01316 0.33335
122 10 20.03813 0.30230
122 11 21.49173 0.24866
122 12 26.37187 0.89650
123 1 2.96947 0.00624
123 2 3.02676 0.00611
123 3 5.56433 0.02815
123 4 7.63284 0.04805
123 5 8.86240 0.07490
123 6 15.46965 0.35077
123 7 18.51221 0.47289
123 8 19.62627 0.31076
123 9 20.00851 0.33536
123 10 20.04256 0.30922
123 11 21.58871 0.23027
123 12 26.30658 0.91410
124 1 3.10846 0.00675
124 2 3.17549 0.00680
124 3 5.78521 0.02983
124 4 7.59060 0.04741
124 5 8.80901 0.07387
124 6 15.27065 0.32481
124 7 18.65896 0.45173
124 8 19.62930 0.31193
124 9 20.00203 0.33746
124 10 20.04625 0.31654
124 11 21.71891 0.23368
124 12 26.22249 0.92731
125 1 3.32278 0.00880
125 2 3.35420 0.00783
125 3 6.03950 0.03282
125 4 7.53603 0.04617
125 5 8.74183 0.06833
125 6 15.02722 0.34542
125 7 18.81336 0.43880
125 8 19.63341 0.31248
125 9 19.99367 0.33757
125 10 20.04799 0.31145
125 11 21.87747 0.24839
125 12 26.12418 0.90450
126 1 3.55638 0.00886
126 2 3.60006 0.01249
126 3 6.32244 0.03295
126 4 7.46897 0.04480
126 5 8.66097 0.06270
126 6 14.74562 0.34290
126 7 18.96409 0.42627
126 8 19.63877 0.31451
126 9 19.98348 0.33739
126 10 20.04706 0.30726
126 11 22.05921 0.26032
126 12 26.01521 0.83665
127 1 3.77610 0.01033
127 2 3.92054 0.01932
127 3 6.63222 0.03225
127 4 7.38922 0.04337
127 5 8.56627 0.05915
127 6 14.43144 0.29665
127 7 19.10430 0.41197
127 8 19.64552 0.31635
127 9 19.97145 0.33749
127 10 20.04310 0.30337
127 11 22.25905 0.27751
127 12 25.89775 0.78506
128 1 4.00808 0.01233
128 2 4.26482 0.02840
128 3 6.96787 0.03300
128 4 7.29665 0.04220
128 5 8.45742 0.05689
128 6 14.08962 0.24069
128 7 19.23073 0.40039
128 8 19.65382 0.31930
128 9 19.95766 0.33769
128 10 20.03594 0.30172
128 11 22.47232 0.30765
128 12 25.77292 0.73301
129 1 4.24776 0.01492
129 2 4.61737 0.03881
129 3 7.19109 0.04236
129 4 7.32831 0.03943
129 5 8.33399 0.05539
129 6 13.72435 0.21109
129 7 19.34255 0.39089
129 8 19.66381 0.32416
129 9 19.94216 0.33976
129 10 20.02560 0.30269
129 11 22.69498 0.34590
129 12 25.64089 0.68017
130 1 4.49137 0.01751
130 2 4.96732 0.05153
130 3 7.07249 0.04118
130 4 7.71144 0.05098
130 5 8.19585 0.05407
130 6 13.33930 0.20594
130 7 19.44034 0.37567
130 8 19.67553 0.33173
130 9 19.92508 0.33987
130 10 20.01196 0.30526
130 11 22.92351 0.35921
130 12 25.50137 0.63383
131 1 4.73567 0.01984
131 2 5.30777 0.05811
131 3 6.94082 0.03985
131 4 8.03546 0.05295
131 5 8.12174 0.07031
131 6 12.93751 0.21298
131 7 19.52551 0.36439
131 8 19.68905 0.32462
131 9 19.90655 0.35521
131 10 19.99502 0.31358
131 11 23.15483 0.33211
131 12 25.35375 0.58776
132 1 4.97796 0.02257
132 2 5.63487 0.05307
132 3 6.79615 0.03528
132 4 7.87072 0.05845
132 5 8.53761 0.08178
132 6 12.52176 0.22575
132 7 19.59971 0.36258
132 8 19.70431 0.32835
132 9 19.88685 0.34893
132 10 19.97466 0.32475
132 11 23.38633 0.33850
132 12 25.19741 0.54075
133 1 5.21600 0.02515
133 2 5.94677 0.05119
133 3 6.63860 0.03209
133 4 7.68575 0.05959
133 5 8.97108 0.09711
133 6 12.09447 0.24518
133 7 19.66456 0.36649
133 8 19.72122 0.32975
133 9 19.86614 0.34698
133 10 19.95077 0.32859
133 11 23.61570 0.37278
133 12 25.03174 0.50679
134 1 5.44786 0.02639
134 2 6.24282 0.05287
134 3 6.46847 0.03039
134 4 7.48477 0.06921
134 5 9.41408 0.12307
134 6 11.65791 0.29955
134 7 19.72158 0.36076
134 8 19.73962 0.33594
134 9 19.84479 0.35902
134 10 19.92325 0.34496
134 11 23.84097 0.36188
134 12 24.85642 0.46882
135 1 5.67201 0.02731
135 2 6.28614 0.02928
135 3 6.52288 0.05204
135 4 7.26796 0.05556
135 5 9.86287 0.14655
135 6 11.21422 0.25659
135 7 19.75932 0.34482
135 8 19.77194 0.35558
135 9 19.82309 0.36831
135 10 19.89189 0.35378
135 11 24.06041 0.37203
135 12 24.67127 0.43428
136 1 5.88711 0.02870
136 2 6.09211 0.02866
136 3 6.78703 0.05264
136 4 7.03538 0.05253
136 5 10.31433 0.17569
136 6 10.76561 0.22059
136 7 19.78001 0.34998
136 8 19.80135 0.35878
136 9 19.81667 0.34825
136 10 19.85648 0.35398
136 11 24.27264 0.38439
136 12 24.47653 0.40682
137 1 3.19096 0.00659
137 2 3.28935 0.00953
137 3 5.93526 0.03188
137 4 7.85666 0.05191
137 5 9.38398 0.08230
137 6 15.60276 0.58707
137 7 18.28683 0.47860
137 8 19.62438 0.29970
137 9 20.02338 0.32840
137 10 20.09800 0.27991
137 11 21.41331 0.24890
137 12 26.30034 0.81508
138 1 3.21240 0.00682
138 2 3.28965 0.00928
138 3 5.97312 0.03259
138 4 7.85079 0.05184
138 5 9.37586 0.08200
138 6 15.57299 0.46649
138 7 18.31078 0.48186
138 8 19.62477 0.30027
138 9 20.02248 0.32873
138 10 20.09980 0.28141
138 11 21.43216 0.26124
138 12 26.28865 0.81900
139 1 3.27562 0.00699
139 2 3.30071 0.00834
139 3 6.08081 0.03355
139 4 7.83322 0.05168
139 5 9.35167 0.08121
139 6 15.48512 0.39780
139 7 18.37923 0.47533
139 8 19.62603 0.30155
139 9 20.01972 0.33004
139 10 20.10450 0.27906
139 11 21.48825 0.26033
139 12 26.25438 0.82067
140 1 3.34583 0.00771
140 2 3.37755 0.00740
140 3 6.24450 0.03512
140 4 7.80384 0.05157
140 5 9.31191 0.07992
140 6 15.34302 0.36493
140 7 18.48319 0.46714
140 8 19.62816 0.30277
140 9 20.01510 0.33135
140 10 20.11026 0.28647
140 11 21.57981 0.25111
140 12 26.19973 0.83073
141 1 3.44713 0.00781
141 2 3.51363 0.00805
141 3 6.44988 0.03542
141 4 7.76253 0.05147
141 5 9.25708 0.07932
141 6 15.15211 0.33873
141 7 18.61082 0.44804
141 8 19.63134 0.30382
141 9 20.00863 0.33235
141 10 20.11490 0.30070
141 11 21.70395 0.26025
141 12 26.12766 0.82302
142 1 3.61499 0.00932
142 2 3.67851 0.00896
142 3 6.68645 0.03664
142 4 7.70916 0.05025
142 5 9.18750 0.07776
142 6 14.91860 0.38298
142 7 18.75037 0.43781
142 8 19.63563 0.30541
142 9 20.00029 0.33192
142 10 20.11679 0.29620
142 11 21.85661 0.27530
142 12 26.04120 0.79295
143 1 3.84646 0.01281
143 2 3.86666 0.01030
143 3 6.94787 0.03326
143 4 7.64360 0.04887
143 5 9.10320 0.07593
143 6 14.64849 0.34004
143 7 18.89217 0.42533
143 8 19.64120 0.30742
143 9 19.99010 0.33162
143 10 20.11490 0.29216
143 11 22.03316 0.27911
143 12 25.94287 0.75517
144 1 4.07268 0.01239
144 2 4.12958 0.01910
144 3 7.23078 0.03274
144 4 7.56565 0.04697
144 5 9.00394 0.07253
144 6 14.34747 0.28372
144 7 19.02933 0.41285
144 8 19.64822 0.31225
144 9 19.97808 0.33136
144 10 20.10885 0.28966
144 11 22.22883 0.29733
144 12 25.83450 0.71407
145 1 4.29174 0.01513
145 2 4.44904 0.02739
145 3 7.47518 0.04488
145 4 7.53333 0.04121
145 5 8.88927 0.07055
145 6 14.02051 0.23791
145 7 19.15761 0.40280
145 8 19.65679 0.32017
145 9 19.96423 0.33199
145 10 20.09851 0.28863
145 11 22.43902 0.32335
145 12 25.71710 0.67332
146 1 4.51946 0.01759
146 2 4.79020 0.04082
146 3 7.37205 0.04361
146 4 7.85441 0.04941
146 5 8.75862 0.06777
146 6 13.67207 0.21333
146 7 19.27495 0.39334
146 8 19.66704 0.31910
146 9 19.94867 0.33396
146 10 20.08394 0.29046
146 11 22.65966 0.35757
146 12 25.59106 0.62942
147 1 4.75213 0.01999
147 2 5.14099 0.05123
147 3 7.25618 0.04331
147 4 8.19270 0.06059
147 5 8.61166 0.06253
147 6 13.30593 0.21015
147 7 19.38077 0.37856
147 8 19.67910 0.31406
147 9 19.93152 0.33749
147 10 20.06523 0.29386
147 11 22.88703 0.39647
147 12 25.45625 0.58418
148 1 4.98648 0.02311
148 2 5.49223 0.05435
148 3 7.12760 0.04248
148 4 8.44419 0.05793
148 5 8.55062 0.07029
148 6 12.92555 0.21748
148 7 19.47545 0.36839
148 8 19.69289 0.31269
148 9 19.91290 0.34685
148 10 20.04247 0.30269
148 11 23.11796 0.37073
148 12 25.31229 0.54569
149 1 5.21978 0.02580
149 2 5.83732 0.05307
149 3 6.98636 0.04038
149 4 8.26441 0.05935
149 5 8.91787 0.08102
149 6 12.53396 0.23060
149 7 19.55987 0.36836
149 8 19.70848 0.32233
149 9 19.89306 0.33641
149 10 20.01561 0.31325
149 11 23.34958 0.37204
149 12 25.15870 0.50506
150 1 5.44966 0.02767
150 2 6.17177 0.05396
150 3 6.83263 0.03624
150 4 8.06493 0.06040
150 5 9.29959 0.10424
150 6 12.13392 0.24524
150 7 19.63518 0.36947
150 8 19.72568 0.33377
150 9 19.87222 0.34050
150 10 19.98470 0.32541
150 11 23.57940 0.38269
150 12 24.99505 0.47882
151 1 5.67414 0.02896
151 2 6.49261 0.05680
151 3 6.66672 0.03356
151 4 7.84737 0.06835
151 5 9.69181 0.12358
151 6 11.72797 0.27733
151 7 19.70251 0.35653
151 8 19.74436 0.33748
151 9 19.85070 0.35243
151 10 19.94957 0.34653
151 11 23.80529 0.37634
151 12 24.82105 0.44584
152 1 5.89158 0.03036
152 2 6.48898 0.03231
152 3 6.79797 0.06003
152 4 7.61170 0.07136
152 5 10.09218 0.14896
152 6 11.31848 0.26470
152 7 19.76289 0.35154
152 8 19.76433 0.33898
152 9 19.82878 0.35906
152 10 19.91012 0.36049
152 11 24.02537 0.37263
152 12 24.63664 0.42150
153 1 6.10060 0.03061
153 2 6.30005 0.03101
153 3 7.08670 0.06257
153 4 7.35808 0.07025
153 5 10.49831 0.18797
153 6 10.90786 0.21340
153 7 19.78525 0.34951
153 8 19.80687 0.36321
153 9 19.81721 0.34694
153 10 19.86611 0.35690
153 11 24.23807 0.38269
153 12 24.44211 0.39952
154 1 3.54774 0.00741
154 2 3.69722 0.01178
154 3 6.62985 0.03392
154 4 8.03732 0.05684
154 5 9.84491 0.09353
154 6 15.45820 0.45546
154 7 18.30131 0.46861
154 8 19.62738 0.29426
154 9 20.02785 0.32308
154 10 20.14614 0.25754
154 11 21.42242 0.26896
154 12 26.15875 0.72834
155 1 3.56741 0.00750
155 2 3.69596 0.01148
155 3 6.66454 0.03451
155 4 8.03159 0.05650
155 5 9.83658 0.09376
155 6 15.42999 0.45503
155 7 18.32134 0.47497
155 8 19.62783 0.29424
155 9 20.02692 0.32388
155 10 20.14854 0.25976
155 11 21.43975 0.27763
155 12 26.14904 0.72630
156 1 3.62551 0.00785
156 2 3.69986 0.01090
156 3 6.76389 0.03699
156 4 8.01432 0.05603
156 5 9.81170 0.09296
156 6 15.34668 0.39885
156 7 18.37917 0.46870
156 8 19.62918 0.29534
156 9 20.02416 0.32364
156 10 20.15478 0.25776
156 11 21.49152 0.27752
156 12 26.12035 0.72363
157 1 3.71953 0.00837
157 2 3.72747 0.00984
157 3 6.91651 0.03279
157 4 7.98551 0.05531
157 5 9.77048 0.09220
157 6 15.21186 0.34793
157 7 18.46859 0.46133
157 8 19.63149 0.29667
157 9 20.01957 0.32591
157 10 20.16254 0.26591
157 11 21.57681 0.27832
157 12 26.07400 0.72735
158 1 3.79873 0.00969
158 2 3.84571 0.00923
158 3 7.10961 0.03235
158 4 7.94501 0.05437
158 5 9.71319 0.09129
158 6 15.03078 0.37782
158 7 18.58105 0.44522
158 8 19.63485 0.29816
158 9 20.01310 0.32525
158 10 20.16905 0.28651
158 11 21.69373 0.28210
158 12 26.01182 0.72502
159 1 3.92671 0.01085
159 2 3.99950 0.01045
159 3 7.33259 0.03547
159 4 7.89270 0.05360
159 5 9.63986 0.09010
159 6 14.80936 0.38068
159 7 18.70759 0.43504
159 8 19.63940 0.30063
159 9 20.00479 0.32505
159 10 20.17205 0.28270
159 11 21.83922 0.29377
159 12 25.93577 0.70344
160 1 4.11453 0.01412
160 2 4.17605 0.01241
160 3 7.57824 0.04121
160 4 7.82845 0.05259
160 5 9.55031 0.08553
160 6 14.55354 0.33387
160 7 18.84007 0.42342
160 8 19.64525 0.30585
160 9 19.99460 0.32419
160 10 20.17019 0.27890
160 11 22.00926 0.30546
160 12 25.84754 0.67808
161 1 4.35673 0.01909
161 2 4.37055 0.01478
161 3 7.75209 0.05174
161 4 7.84197 0.04747
161 5 9.44403 0.08323
161 6 14.26907 0.27249
161 7 18.97213 0.41264
161 8 19.65256 0.31967
161 9 19.98261 0.32431
161 10 20.16293 0.27753
161 11 22.19945 0.31268
161 12 25.74845 0.64731
162 1 4.57849 0.01722
162 2 4.64289 0.02747
162 3 7.66353 0.05052
162 4 8.12099 0.05401
162 5 9.32046 0.08105
162 6 13.96106 0.23358
162 7 19.09930 0.40338
162 8 19.66144 0.30994
162 9 19.96879 0.32492
162 10 20.15022 0.27816
162 11 22.40529 0.34296
162 12 25.63930 0.61462
163 1 4.79569 0.01992
163 2 4.96097 0.03853
163 3 7.56265 0.04866
163 4 8.41353 0.05872
163 5 9.17884 0.07850
163 6 13.63420 0.21598
163 7 19.21886 0.39603
163 8 19.67196 0.30523
163 9 19.95329 0.32824
163 10 20.13220 0.28134
163 11 22.62264 0.37038
163 12 25.52040 0.57849
164 1 5.01853 0.02343
164 2 5.29958 0.05027
164 3 7.44936 0.04738
164 4 8.71814 0.06569
164 5 9.01860 0.07594
164 6 13.29253 0.21400
164 7 19.32939 0.38275
164 8 19.68425 0.30468
164 9 19.93620 0.32703
164 10 20.10912 0.28730
164 11 22.84766 0.44284
164 12 25.39164 0.54072
165 1 5.24382 0.02608
165 2 5.64902 0.04955
165 3 7.32372 0.04581
