# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"k index (irred.)" "branch index" "f (THz)" "lifetime (ps)" "mfp (nm)" multiplicity "modal kappa^{xx} (W/mK)" "modal kappa^{yy} (W/mK)" "modal kappa^{zz} (W/mK)"
3397 5 15.44582 23.59840 119.34400 24 0.00000 0.00000 0.00000
3397 6 16.07349 17.62140 56.41460 24 0.00000 0.00000 0.00000
3397 7 18.96085 6.01975 6.63126 24 0.00000 0.00000 0.00000
3397 8 19.33308 5.82028 8.18534 24 0.00000 0.00000 0.00000
3397 9 20.42162 6.64991 7.65959 24 0.00000 0.00000 0.00000
3397 10 20.55188 7.07315 7.91098 24 0.00000 0.00000 0.00000
3397 11 21.70500 6.42237 16.23880 24 0.00000 0.00000 0.00000
3397 12 22.38499 6.22292 22.41620 24 0.00000 0.00000 0.00000
3398 1 7.19412 237796.00000 405480.00000 24 0.00000 0.00000 0.00002
3398 2 8.16578 27112.80000 122915.00000 24 0.00000 0.00000 0.00000
3398 3 10.07249 1725.32000 8926.41000 24 0.00000 0.00000 0.00000
3398 4 10.69860 1000.34000 4895.31000 24 0.00000 0.00000 0.00000
3398 5 15.59733 22.61910 108.63600 24 0.00000 0.00000 0.00000
3398 6 16.04723 18.44870 63.67310 24 0.00000 0.00000 0.00000
3398 7 19.00837 6.31773 7.81648 24 0.00000 0.00000 0.00000
3398 8 19.28439 6.09273 8.81873 24 0.00000 0.00000 0.00000
3398 9 20.44474 6.36913 7.33472 24 0.00000 0.00000 0.00000
3398 10 20.54136 6.94405 7.82359 24 0.00000 0.00000 0.00000
3398 11 21.79776 6.29014 17.53220 24 0.00000 0.00000 0.00000
3398 12 22.29353 6.45064 22.86190 24 0.00000 0.00000 0.00000
3399 1 7.31548 233247.00000 557976.00000 24 0.00000 0.00000 0.00003
3399 2 7.90972 68572.80000 285349.00000 24 0.00000 0.00000 0.00001
3399 3 10.20245 1607.74000 8311.45000 24 0.00000 0.00000 0.00000
3399 4 10.58120 1125.46000 5606.49000 24 0.00000 0.00000 0.00000
3399 5 15.72900 21.89030 99.30680 24 0.00000 0.00000 0.00000
3399 6 15.99947 19.44120 72.24220 24 0.00000 0.00000 0.00000
3399 7 19.06104 6.42362 8.62820 24 0.00000 0.00000 0.00000
3399 8 19.23082 6.16026 9.03335 24 0.00000 0.00000 0.00000
3399 9 20.46758 6.23223 7.17211 24 0.00000 0.00000 0.00000
3399 10 20.52706 6.70002 7.60716 24 0.00000 0.00000 0.00000
3399 11 21.89555 6.45487 19.43720 24 0.00000 0.00000 0.00000
3399 12 22.19714 6.84690 23.69300 24 0.00000 0.00000 0.00000
3400 1 7.47844 376191.00000 1151970.00000 24 0.00000 0.00000 0.00006
3400 2 7.67840 335893.00000 1229930.00000 24 0.00000 0.00000 0.00005
3400 3 10.33193 1457.57000 7471.33000 24 0.00000 0.00000 0.00000
3400 4 10.45865 1312.38000 6641.06000 24 0.00000 0.00000 0.00000
3400 5 15.84016 21.01640 89.60350 24 0.00000 0.00000 0.00000
3400 6 15.93040 20.26320 80.81780 24 0.00000 0.00000 0.00000
3400 7 19.11702 6.57726 9.31907 24 0.00000 0.00000 0.00000
3400 8 19.17434 6.52685 9.51256 24 0.00000 0.00000 0.00000
3400 9 20.48944 5.92272 6.79987 24 0.00000 0.00000 0.00000
3400 10 20.50949 6.16980 7.05141 24 0.00000 0.00000 0.00000
3400 11 21.99619 6.94596 22.20910 24 0.00000 0.00000 0.00000
3400 12 22.09740 6.84525 22.90570 24 0.00000 0.00000 0.00000
3401 1 8.53737 244260.00000 1380180.00000 12 0.00001 0.00001 0.00000
3401 2 8.91664 5446.55000 19350.90000 12 0.00000 0.00000 0.00000
3401 3 11.38924 1019.45000 3470.45000 12 0.00000 0.00000 0.00000
3401 4 12.00138 370.61100 429.06800 12 0.00000 0.00000 0.00000
3401 5 13.45759 36.61060 161.48800 12 0.00000 0.00000 0.00000
3401 6 15.12498 7.19532 11.45560 12 0.00000 0.00000 0.00000
3401 7 18.93576 5.08710 3.58202 12 0.00000 0.00000 0.00000
3401 8 19.49376 12.18500 12.29130 12 0.00000 0.00000 0.00000
3401 9 20.23710 6.18558 8.88367 12 0.00000 0.00000 0.00000
3401 10 20.50766 7.23857 6.62201 12 0.00000 0.00000 0.00000
3401 11 21.23811 6.43238 4.56305 12 0.00000 0.00000 0.00000
3401 12 22.67972 5.07571 17.50990 12 0.00000 0.00000 0.00000
3402 1 8.53098 224289.00000 1231250.00000 24 0.00001 0.00001 0.00000
3402 2 8.90198 5473.55000 19663.90000 24 0.00000 0.00000 0.00000
3402 3 11.37521 1025.79000 3398.01000 24 0.00000 0.00000 0.00000
3402 4 11.97239 374.53600 525.53200 24 0.00000 0.00000 0.00000
3402 5 13.48766 36.62220 165.49100 24 0.00000 0.00000 0.00000
3402 6 15.15055 7.52391 13.40960 24 0.00000 0.00000 0.00000
3402 7 18.93231 5.11058 3.56225 24 0.00000 0.00000 0.00000
3402 8 19.49364 12.12390 12.22940 24 0.00000 0.00000 0.00000
3402 9 20.23923 6.17684 8.85860 24 0.00000 0.00000 0.00000
3402 10 20.50832 7.25574 6.67009 24 0.00000 0.00000 0.00000
3402 11 21.23970 6.43372 4.55479 24 0.00000 0.00000 0.00000
3402 12 22.67732 5.05899 17.45740 24 0.00000 0.00000 0.00000
3403 1 8.50056 231679.00000 1150170.00000 24 0.00001 0.00001 0.00000
3403 2 8.87257 5713.96000 21153.30000 24 0.00000 0.00000 0.00000
3403 3 11.32880 1038.57000 3179.74000 24 0.00000 0.00000 0.00000
3403 4 11.89403 380.43100 674.06300 24 0.00000 0.00000 0.00000
3403 5 13.57484 36.41330 174.34600 24 0.00000 0.00000 0.00000
3403 6 15.22283 8.13391 17.59230 24 0.00000 0.00000 0.00000
3403 7 18.92245 5.13374 3.45766 24 0.00000 0.00000 0.00000
3403 8 19.49323 12.08230 12.19880 24 0.00000 0.00000 0.00000
3403 9 20.24552 6.14997 8.77966 24 0.00000 0.00000 0.00000
3403 10 20.51033 7.26931 6.77776 24 0.00000 0.00000 0.00000
3403 11 21.24443 6.44912 4.53533 24 0.00000 0.00000 0.00000
3403 12 22.67010 5.17647 17.87800 24 0.00000 0.00000 0.00000
3404 1 8.42066 203564.00000 895440.00000 24 0.00000 0.00000 0.00000
3404 2 8.86276 6147.01000 25001.70000 24 0.00000 0.00000 0.00000
3404 3 11.23766 1017.14000 2949.03000 24 0.00000 0.00000 0.00000
3404 4 11.78949 329.60800 676.17500 24 0.00000 0.00000 0.00000
3404 5 13.71098 34.54940 176.45500 24 0.00000 0.00000 0.00000
3404 6 15.33070 9.04488 22.52170 24 0.00000 0.00000 0.00000
3404 7 18.90755 5.24101 3.29306 24 0.00000 0.00000 0.00000
3404 8 19.49230 11.82000 11.98780 24 0.00000 0.00000 0.00000
3404 9 20.25551 6.14200 8.69240 24 0.00000 0.00000 0.00000
3404 10 20.51372 7.29990 6.95855 24 0.00000 0.00000 0.00000
3404 11 21.25223 6.51548 4.52470 24 0.00000 0.00000 0.00000
3404 12 22.65774 5.28528 18.27810 24 0.00000 0.00000 0.00000
3405 1 8.28437 183009.00000 779982.00000 24 0.00000 0.00000 0.00000
3405 2 8.89112 5895.13000 26946.70000 24 0.00000 0.00000 0.00000
3405 3 11.08794 951.04700 3164.32000 24 0.00000 0.00000 0.00000
3405 4 11.68600 309.91800 788.89700 24 0.00000 0.00000 0.00000
3405 5 13.88516 33.24100 179.10600 24 0.00000 0.00000 0.00000
3405 6 15.46075 9.68685 25.91190 24 0.00000 0.00000 0.00000
3405 7 18.88959 5.36358 2.98320 24 0.00000 0.00000 0.00000
3405 8 19.49056 11.40600 11.70070 24 0.00000 0.00000 0.00000
3405 9 20.26855 6.16240 8.60120 24 0.00000 0.00000 0.00000
3405 10 20.51864 7.30370 7.15995 24 0.00000 0.00000 0.00000
3405 11 21.26299 6.63993 4.52588 24 0.00000 0.00000 0.00000
3405 12 22.63991 5.38982 18.67100 24 0.00000 0.00000 0.00000
3406 1 8.11077 196278.00000 837642.00000 24 0.00000 0.00000 0.00001
3406 2 8.95042 4994.33000 24471.00000 24 0.00000 0.00000 0.00000
3406 3 10.87959 909.57700 3727.45000 24 0.00000 0.00000 0.00000
3406 4 11.59684 326.18600 1039.71000 24 0.00000 0.00000 0.00000
3406 5 14.08617 30.18010 168.61900 24 0.00000 0.00000 0.00000
3406 6 15.60042 10.54230 28.67930 24 0.00000 0.00000 0.00000
3406 7 18.87098 5.43751 2.47277 24 0.00000 0.00000 0.00000
3406 8 19.48750 10.89570 11.41360 24 0.00000 0.00000 0.00000
3406 9 20.28393 6.27544 8.58776 24 0.00000 0.00000 0.00000
3406 10 20.52514 7.43239 7.51548 24 0.00000 0.00000 0.00000
3406 11 21.27675 6.73220 4.49650 24 0.00000 0.00000 0.00000
3406 12 22.61613 5.49912 19.08450 24 0.00000 0.00000 0.00000
3407 1 7.92118 228756.00000 954033.00000 24 0.00001 0.00001 0.00002
3407 2 9.02942 4050.03000 20384.70000 24 0.00000 0.00000 0.00000
3407 3 10.62800 946.60700 4435.13000 24 0.00000 0.00000 0.00000
3407 4 11.51869 363.29300 1339.25000 24 0.00000 0.00000 0.00000
3407 5 14.30367 28.46890 162.10800 24 0.00000 0.00000 0.00000
3407 6 15.73964 11.60340 30.88460 24 0.00000 0.00000 0.00000
3407 7 18.85419 5.54539 1.81633 24 0.00000 0.00000 0.00000
3407 8 19.48255 10.39160 11.22930 24 0.00000 0.00000 0.00000
3407 9 20.30090 6.34959 8.47045 24 0.00000 0.00000 0.00000
3407 10 20.53327 7.53878 7.85698 24 0.00000 0.00000 0.00000
3407 11 21.29384 6.81412 4.51784 24 0.00000 0.00000 0.00000
3407 12 22.58591 5.59210 19.44070 24 0.00000 0.00000 0.00000
3408 1 7.73189 259639.00000 1017360.00000 24 0.00001 0.00001 0.00003
3408 2 9.11843 3394.34000 16858.70000 24 0.00000 0.00000 0.00000
3408 3 10.35285 1022.06000 5047.78000 24 0.00000 0.00000 0.00000
3408 4 11.44413 407.89600 1639.07000 24 0.00000 0.00000 0.00000
3408 5 14.52899 26.61420 152.10900 24 0.00000 0.00000 0.00000
3408 6 15.87068 12.69730 32.28500 24 0.00000 0.00000 0.00000
3408 7 18.84160 5.58993 1.09325 24 0.00000 0.00000 0.00000
3408 8 19.47476 9.89558 11.12670 24 0.00000 0.00000 0.00000
3408 9 20.31897 6.42723 8.32059 24 0.00000 0.00000 0.00000
3408 10 20.54274 7.59449 8.11631 24 0.00000 0.00000 0.00000
3408 11 21.31485 6.92205 4.74892 24 0.00000 0.00000 0.00000
3408 12 22.54880 5.74348 19.99230 24 0.00000 0.00000 0.00000
3409 1 7.55573 280877.00000 987450.00000 24 0.00001 0.00001 0.00003
3409 2 9.20324 2917.51000 13180.50000 24 0.00000 0.00000 0.00000
3409 3 10.07635 1171.91000 5518.32000 24 0.00000 0.00000 0.00000
3409 4 11.36813 457.50100 1941.99000 24 0.00000 0.00000 0.00000
3409 5 14.75504 24.96750 141.36100 24 0.00000 0.00000 0.00000
3409 6 15.98793 13.33760 32.12360 24 0.00000 0.00000 0.00000
3409 7 18.83530 5.43085 0.91381 24 0.00000 0.00000 0.00000
3409 8 19.46313 9.32812 10.97740 24 0.00000 0.00000 0.00000
3409 9 20.33780 6.58477 8.25451 24 0.00000 0.00000 0.00000
3409 10 20.55305 7.60371 8.25640 24 0.00000 0.00000 0.00000
3409 11 21.34076 7.00803 5.34323 24 0.00000 0.00000 0.00000
3409 12 22.50440 5.81276 20.24030 24 0.00000 0.00000 0.00000
3410 1 7.40301 285715.00000 851934.00000 24 0.00001 0.00001 0.00003
3410 2 9.24551 2710.12000 8249.05000 24 0.00000 0.00000 0.00000
3410 3 9.84264 1369.59000 4734.55000 24 0.00000 0.00000 0.00000
3410 4 11.28788 513.75000 2266.74000 24 0.00000 0.00000 0.00000
3410 5 14.97604 23.96740 132.91000 24 0.00000 0.00000 0.00000
3410 6 16.08752 14.01040 32.25710 24 0.00000 0.00000 0.00000
3410 7 18.83689 5.10058 1.61374 24 0.00000 0.00000 0.00000
3410 8 19.44643 8.73233 10.78680 24 0.00000 0.00000 0.00000
3410 9 20.35741 6.76345 8.21646 24 0.00000 0.00000 0.00000
3410 10 20.56315 7.63560 8.32835 24 0.00000 0.00000 0.00000
3410 11 21.37283 7.17515 6.53122 24 0.00000 0.00000 0.00000
3410 12 22.45257 6.00807 20.89480 24 0.00000 0.00000 0.00000
3411 1 7.28220 273441.00000 641581.00000 24 0.00001 0.00001 0.00002
3411 2 9.15362 3116.90000 9272.16000 24 0.00000 0.00000 0.00000
3411 3 9.74766 1663.66000 5510.66000 24 0.00000 0.00000 0.00000
3411 4 11.20199 577.62000 2626.23000 24 0.00000 0.00000 0.00000
3411 5 15.18737 23.32730 125.42800 24 0.00000 0.00000 0.00000
3411 6 16.16688 14.60690 33.01110 24 0.00000 0.00000 0.00000
3411 7 18.84750 4.88861 2.51335 24 0.00000 0.00000 0.00000
3411 8 19.42361 7.34050 9.52356 24 0.00000 0.00000 0.00000
3411 9 20.37794 6.95781 8.22101 24 0.00000 0.00000 0.00000
3411 10 20.57173 7.56971 8.21069 24 0.00000 0.00000 0.00000
3411 11 21.41238 7.13262 8.05064 24 0.00000 0.00000 0.00000
3411 12 22.39321 6.16843 21.37520 24 0.00000 0.00000 0.00000
3412 1 7.19988 244557.00000 405386.00000 24 0.00001 0.00001 0.00001
3412 2 8.92383 4507.79000 19987.60000 24 0.00000 0.00000 0.00000
3412 3 9.79863 1716.58000 7993.90000 24 0.00000 0.00000 0.00000
3412 4 11.10977 649.97600 3030.46000 24 0.00000 0.00000 0.00000
3412 5 15.38541 22.53350 116.39600 24 0.00000 0.00000 0.00000
3412 6 16.22453 15.19150 34.96070 24 0.00000 0.00000 0.00000
3412 7 18.86765 5.37114 3.86028 24 0.00000 0.00000 0.00000
3412 8 19.39378 6.42223 8.73781 24 0.00000 0.00000 0.00000
3412 9 20.39959 7.10526 8.21061 24 0.00000 0.00000 0.00000
3412 10 20.57733 7.47143 8.01922 24 0.00000 0.00000 0.00000
3412 11 21.46052 7.01984 9.83464 24 0.00000 0.00000 0.00000
3412 12 22.32665 6.34449 21.83110 24 0.00000 0.00000 0.00000
3413 1 7.16087 209405.00000 216411.00000 24 0.00000 0.00000 0.00000
3413 2 8.64916 7161.41000 34211.20000 24 0.00000 0.00000 0.00000
3413 3 9.90589 1682.84000 8608.76000 24 0.00000 0.00000 0.00000
3413 4 11.01099 732.41100 3491.41000 24 0.00000 0.00000 0.00000
3413 5 15.56717 21.76610 107.08000 24 0.00000 0.00000 0.00000
3413 6 16.25969 15.78550 38.30450 24 0.00000 0.00000 0.00000
3413 7 18.89733 5.81216 5.31828 24 0.00000 0.00000 0.00000
3413 8 19.35667 6.03503 8.57485 24 0.00000 0.00000 0.00000
3413 9 20.42237 7.19396 8.17923 24 0.00000 0.00000 0.00000
3413 10 20.57877 7.33755 7.80629 24 0.00000 0.00000 0.00000
3413 11 21.51790 6.90374 11.75790 24 0.00000 0.00000 0.00000
3413 12 22.25335 6.47061 22.00510 24 0.00000 0.00000 0.00000
3414 1 7.16792 181469.00000 156772.00000 24 0.00000 0.00000 0.00000
3414 2 8.37134 12525.70000 58644.00000 24 0.00000 0.00000 0.00000
3414 3 10.03121 1634.28000 8581.02000 24 0.00000 0.00000 0.00000
3414 4 10.90564 833.38100 4053.87000 24 0.00000 0.00000 0.00000
3414 5 15.73047 21.19400 98.48900 24 0.00000 0.00000 0.00000
3414 6 16.27214 16.39780 42.97780 24 0.00000 0.00000 0.00000
3414 7 18.93588 6.20895 6.78763 24 0.00000 0.00000 0.00000
3414 8 19.31245 5.96898 8.78967 24 0.00000 0.00000 0.00000
3414 9 20.44603 6.83973 7.68959 24 0.00000 0.00000 0.00000
3414 10 20.57536 6.95371 7.38000 24 0.00000 0.00000 0.00000
3414 11 21.58434 6.78661 13.64700 24 0.00000 0.00000 0.00000
3414 12 22.17421 6.69262 22.35390 24 0.00000 0.00000 0.00000
3415 1 7.22182 169160.00000 230095.00000 24 0.00000 0.00000 0.00001
3415 2 8.10597 24719.40000 108274.00000 24 0.00000 0.00000 0.00000
3415 3 10.16254 1570.35000 8279.72000 24 0.00000 0.00000 0.00000
3415 4 10.79394 948.13500 4699.05000 24 0.00000 0.00000 0.00000
3415 5 15.87365 20.33880 88.58170 24 0.00000 0.00000 0.00000
3415 6 16.26188 17.16300 49.17200 24 0.00000 0.00000 0.00000
3415 7 18.98214 6.54536 8.15350 24 0.00000 0.00000 0.00000
3415 8 19.26206 6.15340 9.28246 24 0.00000 0.00000 0.00000
3415 9 20.47007 6.49490 7.24223 24 0.00000 0.00000 0.00000
3415 10 20.56690 6.82300 7.27468 24 0.00000 0.00000 0.00000
3415 11 21.65896 6.80026 15.66810 24 0.00000 0.00000 0.00000
3415 12 22.09033 6.98449 22.72710 24 0.00000 0.00000 0.00000
3416 1 7.32150 168566.00000 346933.00000 24 0.00000 0.00000 0.00002
3416 2 7.86194 64363.60000 253650.00000 24 0.00000 0.00000 0.00001
3416 3 10.29499 1474.16000 7731.64000 24 0.00000 0.00000 0.00000
3416 4 10.67630 1088.61000 5489.07000 24 0.00000 0.00000 0.00000
3416 5 15.99564 19.70570 79.84240 24 0.00000 0.00000 0.00000
3416 6 16.22896 17.78760 55.87890 24 0.00000 0.00000 0.00000
3416 7 19.03451 6.58147 8.99636 24 0.00000 0.00000 0.00000
3416 8 19.20701 6.18127 9.40314 24 0.00000 0.00000 0.00000
3416 9 20.49375 6.26768 6.93777 24 0.00000 0.00000 0.00000
3416 10 20.55374 6.41266 6.90009 24 0.00000 0.00000 0.00000
3416 11 21.74014 6.97934 17.92720 24 0.00000 0.00000 0.00000
3416 12 22.00312 7.20941 22.61900 24 0.00000 0.00000 0.00000
3417 1 7.46429 432944.00000 1192980.00000 24 0.00000 0.00000 0.00006
3417 2 7.64612 384793.00000 1305400.00000 24 0.00000 0.00000 0.00005
3417 3 10.42579 1352.23000 7019.26000 24 0.00000 0.00000 0.00000
3417 4 10.55329 1229.31000 6295.96000 24 0.00000 0.00000 0.00000
3417 5 16.09574 18.99650 71.11210 24 0.00000 0.00000 0.00000
3417 6 16.17356 18.28350 62.84860 24 0.00000 0.00000 0.00000
3417 7 19.09096 6.60724 9.60334 24 0.00000 0.00000 0.00000
3417 8 19.14924 6.50913 9.79185 24 0.00000 0.00000 0.00000
3417 9 20.51624 5.84517 6.41756 24 0.00000 0.00000 0.00000
3417 10 20.53656 5.95883 6.47945 24 0.00000 0.00000 0.00000
3417 11 21.82600 7.11992 19.91330 24 0.00000 0.00000 0.00000
3417 12 21.91438 7.49347 22.37640 24 0.00000 0.00000 0.00000
3418 1 8.61256 163542.00000 930138.00000 12 0.00000 0.00000 0.00000
3418 2 9.12355 4362.35000 13438.70000 12 0.00000 0.00000 0.00000
3418 3 11.40506 904.64800 2473.93000 12 0.00000 0.00000 0.00000
3418 4 11.93654 283.37600 238.70700 12 0.00000 0.00000 0.00000
3418 5 13.74042 29.68350 120.55500 12 0.00000 0.00000 0.00000
3418 6 15.10106 7.78790 14.30910 12 0.00000 0.00000 0.00000
3418 7 18.97551 5.02712 3.09908 12 0.00000 0.00000 0.00000
3418 8 19.53774 11.73140 12.76740 12 0.00000 0.00000 0.00000
3418 9 20.24573 6.35886 9.57297 12 0.00000 0.00000 0.00000
3418 10 20.49876 7.19760 6.20541 12 0.00000 0.00000 0.00000
3418 11 21.27219 6.48609 5.80552 12 0.00000 0.00000 0.00000
3418 12 22.46144 5.26261 16.44170 12 0.00000 0.00000 0.00000
3419 1 8.60875 181286.00000 1009460.00000 24 0.00000 0.00000 0.00000
3419 2 9.10581 4374.80000 13783.60000 24 0.00000 0.00000 0.00000
3419 3 11.38405 901.38300 2380.04000 24 0.00000 0.00000 0.00000
3419 4 11.91405 298.77600 339.94800 24 0.00000 0.00000 0.00000
3419 5 13.77061 29.63490 123.76000 24 0.00000 0.00000 0.00000
3419 6 15.12792 8.27829 16.70080 24 0.00000 0.00000 0.00000
3419 7 18.97123 5.03778 3.11749 24 0.00000 0.00000 0.00000
3419 8 19.53687 11.55790 12.59330 24 0.00000 0.00000 0.00000
3419 9 20.24819 6.34176 9.54134 24 0.00000 0.00000 0.00000
3419 10 20.49933 7.19552 6.23515 24 0.00000 0.00000 0.00000
3419 11 21.27363 6.50756 5.81745 24 0.00000 0.00000 0.00000
3419 12 22.45898 5.29845 16.56390 24 0.00000 0.00000 0.00000
3420 1 8.58920 202359.00000 1042140.00000 24 0.00000 0.00000 0.00000
3420 2 9.06399 4477.76000 14769.50000 24 0.00000 0.00000 0.00000
3420 3 11.31630 868.19800 2209.47000 24 0.00000 0.00000 0.00000
3420 4 11.85565 314.44500 534.52100 24 0.00000 0.00000 0.00000
3420 5 13.85797 29.17400 130.12200 24 0.00000 0.00000 0.00000
3420 6 15.20406 8.68996 20.75530 24 0.00000 0.00000 0.00000
3420 7 18.95885 5.06087 3.14128 24 0.00000 0.00000 0.00000
3420 8 19.53433 11.68030 12.78030 24 0.00000 0.00000 0.00000
3420 9 20.25536 6.33992 9.51581 24 0.00000 0.00000 0.00000
3420 10 20.50110 7.20591 6.33823 24 0.00000 0.00000 0.00000
3420 11 21.27777 6.55459 5.83064 24 0.00000 0.00000 0.00000
3420 12 22.45158 5.28664 16.55620 24 0.00000 0.00000 0.00000
3421 1 8.53080 199860.00000 898796.00000 24 0.00000 0.00000 0.00000
3421 2 9.02990 4782.24000 17206.70000 24 0.00000 0.00000 0.00000
3421 3 11.19224 798.20400 2325.25000 24 0.00000 0.00000 0.00000
3421 4 11.78211 274.19500 651.67600 24 0.00000 0.00000 0.00000
3421 5 13.99422 28.11300 134.75400 24 0.00000 0.00000 0.00000
3421 6 15.31841 9.68466 26.30970 24 0.00000 0.00000 0.00000
3421 7 18.93996 5.15187 3.14355 24 0.00000 0.00000 0.00000
3421 8 19.52998 11.52860 12.72840 24 0.00000 0.00000 0.00000
3421 9 20.26678 6.31094 9.41920 24 0.00000 0.00000 0.00000
3421 10 20.50413 7.24564 6.52863 24 0.00000 0.00000 0.00000
3421 11 21.28428 6.63157 5.82955 24 0.00000 0.00000 0.00000
3421 12 22.43899 5.46757 17.16930 24 0.00000 0.00000 0.00000
3422 1 8.41487 180452.00000 744813.00000 24 0.00000 0.00000 0.00000
3422 2 9.03362 4994.36000 20825.00000 24 0.00000 0.00000 0.00000
3422 3 11.00925 740.29100 2727.31000 24 0.00000 0.00000 0.00000
3422 4 11.70995 280.19000 857.45900 24 0.00000 0.00000 0.00000
3422 5 14.16831 25.96080 131.93800 24 0.00000 0.00000 0.00000
3422 6 15.45742 10.37280 30.13270 24 0.00000 0.00000 0.00000
3422 7 18.91672 5.31739 3.05968 24 0.00000 0.00000 0.00000
3422 8 19.52374 11.20360 12.56720 24 0.00000 0.00000 0.00000
3422 9 20.28168 6.31047 9.31716 24 0.00000 0.00000 0.00000
3422 10 20.50859 7.33087 6.82058 24 0.00000 0.00000 0.00000
3422 11 21.29276 6.71099 5.76285 24 0.00000 0.00000 0.00000
3422 12 22.42097 5.58282 17.58920 24 0.00000 0.00000 0.00000
3423 1 8.25119 190699.00000 778884.00000 24 0.00000 0.00000 0.00001
3423 2 9.07697 4696.41000 21903.00000 24 0.00000 0.00000 0.00000
3423 3 10.77727 741.53200 3255.04000 24 0.00000 0.00000 0.00000
3423 4 11.64271 303.94900 1090.45000 24 0.00000 0.00000 0.00000
3423 5 14.36881 24.00560 126.82400 24 0.00000 0.00000 0.00000
3423 6 15.60851 11.30200 33.29940 24 0.00000 0.00000 0.00000
3423 7 18.89190 5.41309 2.75780 24 0.00000 0.00000 0.00000
3423 8 19.51550 10.74900 12.35010 24 0.00000 0.00000 0.00000
3423 9 20.29916 6.36299 9.22703 24 0.00000 0.00000 0.00000
3423 10 20.51465 7.47740 7.22754 24 0.00000 0.00000 0.00000
3423 11 21.30283 6.78756 5.59897 24 0.00000 0.00000 0.00000
3423 12 22.39716 5.69668 18.00960 24 0.00000 0.00000 0.00000
3424 1 8.06268 217210.00000 875606.00000 24 0.00000 0.00000 0.00001
3424 2 9.14703 4038.81000 19858.80000 24 0.00000 0.00000 0.00000
3424 3 10.51210 788.19900 3817.52000 24 0.00000 0.00000 0.00000
3424 4 11.57706 339.99500 1341.53000 24 0.00000 0.00000 0.00000
3424 5 14.58535 22.05380 118.78700 24 0.00000 0.00000 0.00000
3424 6 15.76135 12.18400 34.93000 24 0.00000 0.00000 0.00000
3424 7 18.86825 5.51855 2.27943 24 0.00000 0.00000 0.00000
3424 8 19.50486 10.24650 12.15620 24 0.00000 0.00000 0.00000
3424 9 20.31837 6.46832 9.13258 24 0.00000 0.00000 0.00000
3424 10 20.52253 7.60509 7.66024 24 0.00000 0.00000 0.00000
3424 11 21.31428 6.85758 5.31821 24 0.00000 0.00000 0.00000
3424 12 22.36725 5.79560 18.37720 24 0.00000 0.00000 0.00000
3425 1 7.86862 241225.00000 925963.00000 24 0.00000 0.00000 0.00002
3425 2 9.23049 3382.51000 16582.20000 24 0.00000 0.00000 0.00000
3425 3 10.23042 875.73400 4366.87000 24 0.00000 0.00000 0.00000
3425 4 11.50927 377.43200 1581.53000 24 0.00000 0.00000 0.00000
3425 5 14.80915 21.55490 116.34500 24 0.00000 0.00000 0.00000
3425 6 15.90795 13.17500 35.58810 24 0.00000 0.00000 0.00000
3425 7 18.84855 5.55232 1.66988 24 0.00000 0.00000 0.00000
3425 8 19.49137 9.83562 12.12860 24 0.00000 0.00000 0.00000
3425 9 20.33846 6.56899 8.94854 24 0.00000 0.00000 0.00000
3425 10 20.53237 7.68050 8.04649 24 0.00000 0.00000 0.00000
3425 11 21.32727 6.92290 4.93545 24 0.00000 0.00000 0.00000
3425 12 22.33088 6.01373 19.10450 24 0.00000 0.00000 0.00000
3426 1 7.68350 253236.00000 884397.00000 24 0.00001 0.00001 0.00003
3426 2 9.30742 2790.23000 12031.00000 24 0.00000 0.00000 0.00000
3426 3 9.95605 1124.20000 5093.68000 24 0.00000 0.00000 0.00000
3426 4 11.43696 417.00500 1821.61000 24 0.00000 0.00000 0.00000
3426 5 15.03288 21.51370 114.63600 24 0.00000 0.00000 0.00000
3426 6 16.04237 13.74530 34.16500 24 0.00000 0.00000 0.00000
3426 7 18.83527 5.36935 1.23295 24 0.00000 0.00000 0.00000
3426 8 19.47425 9.32032 11.99670 24 0.00000 0.00000 0.00000
3426 9 20.35894 6.72712 8.77363 24 0.00000 0.00000 0.00000
3426 10 20.54391 7.69007 8.30787 24 0.00000 0.00000 0.00000
3426 11 21.34240 7.07864 4.59816 24 0.00000 0.00000 0.00000
3426 12 22.28789 6.12615 19.46050 24 0.00000 0.00000 0.00000
3427 1 7.51856 250396.00000 752973.00000 24 0.00001 0.00001 0.00003
3427 2 9.31158 2360.78000 5758.40000 24 0.00000 0.00000 0.00000
3427 3 9.75884 1728.42000 5001.65000 24 0.00000 0.00000 0.00000
3427 4 11.35878 480.96600 2168.43000 24 0.00000 0.00000 0.00000
3427 5 15.25068 20.78000 107.86000 24 0.00000 0.00000 0.00000
3427 6 16.16034 14.01250 31.64640 24 0.00000 0.00000 0.00000
3427 7 18.83038 5.11895 1.53915 24 0.00000 0.00000 0.00000
3427 8 19.45257 8.70070 11.71130 24 0.00000 0.00000 0.00000
3427 9 20.37962 6.91305 8.59397 24 0.00000 0.00000 0.00000
3427 10 20.55644 7.65695 8.40030 24 0.00000 0.00000 0.00000
3427 11 21.36078 7.24556 4.47726 24 0.00000 0.00000 0.00000
