# k j freq[thz] mfp[nm] kappa[W/m/K]
2.05000000e+02 3.00000000e+00 1.93019580e+00 3.87267000e+00 7.52838000e-06
2.05000000e+02 4.00000000e+00 2.25516733e+00 1.71178000e+00 2.07709000e-06
2.05000000e+02 5.00000000e+00 2.30257044e+00 1.05702000e+01 3.86093000e-05
2.05000000e+02 6.00000000e+00 2.38164658e+00 1.03253000e+00 2.40724000e-07
2.06000000e+02 1.00000000e+00 8.67966792e-01 1.10782000e+01 1.10339000e-05
2.06000000e+02 2.00000000e+00 8.67966792e-01 1.10782000e+01 1.10339000e-05
2.06000000e+02 3.00000000e+00 2.15003328e+00 7.23491000e+00 1.38821000e-05
2.06000000e+02 4.00000000e+00 2.33084383e+00 4.23155000e-01 4.57908000e-08
2.06000000e+02 5.00000000e+00 2.33084383e+00 4.38411000e-01 4.91521000e-08
2.06000000e+02 6.00000000e+00 2.33692661e+00 3.01500000e+01 1.51425000e-04
2.07000000e+02 1.00000000e+00 8.98356707e-01 9.07406000e+00 8.95393000e-06
2.07000000e+02 2.00000000e+00 9.08948359e-01 1.46118000e+01 2.03086000e-05
2.07000000e+02 3.00000000e+00 2.17611818e+00 1.06478000e+01 2.53709000e-05
2.07000000e+02 4.00000000e+00 2.24743869e+00 1.75622000e+00 7.47471000e-07
2.07000000e+02 5.00000000e+00 2.33077487e+00 7.30657000e-01 1.30089000e-07
2.07000000e+02 6.00000000e+00 2.36255582e+00 5.29495000e+00 6.24033000e-06
2.08000000e+02 1.00000000e+00 9.40180689e-01 7.09916000e+00 7.84668000e-06
2.08000000e+02 2.00000000e+00 9.81114289e-01 1.96415000e+01 4.17869000e-05
2.08000000e+02 3.00000000e+00 2.09605573e+00 1.96020000e+01 6.78019000e-05
2.08000000e+02 4.00000000e+00 2.26647549e+00 4.90399000e+00 8.14777000e-06
2.08000000e+02 5.00000000e+00 2.32489595e+00 1.24823000e+00 3.82570000e-07
2.08000000e+02 6.00000000e+00 2.38603254e+00 4.74484000e+00 5.08477000e-06
2.09000000e+02 1.00000000e+00 9.91145329e-01 5.81996000e+00 7.43733000e-06
2.09000000e+02 2.00000000e+00 1.07848073e+00 2.25758000e+01 6.22513000e-05
2.09000000e+02 3.00000000e+00 1.99772995e+00 1.67806000e+01 4.69649000e-05
2.09000000e+02 4.00000000e+00 2.30525958e+00 4.43847000e+00 6.64012000e-06
2.09000000e+02 5.00000000e+00 2.31294624e+00 1.88413000e+00 8.65265000e-07
2.09000000e+02 6.00000000e+00 2.40235321e+00 3.94166000e+00 3.80400000e-06
2.10000000e+02 1.00000000e+00 1.04885829e+00 5.68465000e+00 8.31139000e-06
2.10000000e+02 2.00000000e+00 1.19446127e+00 2.36618000e+01 7.59265000e-05
2.10000000e+02 3.00000000e+00 1.90541799e+00 1.38845000e+01 3.02451000e-05
2.10000000e+02 4.00000000e+00 2.29475487e+00 2.53345000e+00 1.60499000e-06
2.10000000e+02 5.00000000e+00 2.33958576e+00 4.00989000e+00 4.97874000e-06
2.10000000e+02 6.00000000e+00 2.41156582e+00 2.90437000e+00 2.43292000e-06
2.11000000e+02 1.00000000e+00 1.11117005e+00 6.22577000e+00 1.02244000e-05
2.11000000e+02 2.00000000e+00 1.32324591e+00 2.75182000e+01 9.64434000e-05
2.11000000e+02 3.00000000e+00 1.82129336e+00 1.22886000e+01 2.15171000e-05
2.11000000e+02 4.00000000e+00 2.27022588e+00 3.31235000e+00 2.72344000e-06
2.11000000e+02 5.00000000e+00 2.36695377e+00 3.36715000e+00 3.25082000e-06
2.11000000e+02 6.00000000e+00 2.41400313e+00 1.97089000e+00 1.35132000e-06
2.12000000e+02 1.00000000e+00 1.17635683e+00 6.14031000e+00 1.10931000e-05
2.12000000e+02 2.00000000e+00 1.45991809e+00 3.13802000e+01 1.15163000e-04
2.12000000e+02 3.00000000e+00 1.74568282e+00 1.38883000e+01 2.10293000e-05
2.12000000e+02 4.00000000e+00 2.23931733e+00 3.96276000e+00 4.01355000e-06
2.12000000e+02 5.00000000e+00 2.38641627e+00 2.54496000e+00 1.67840000e-06
2.12000000e+02 6.00000000e+00 2.41031269e+00 1.16113000e+00 5.72878000e-07
2.13000000e+02 1.00000000e+00 1.24315348e+00 5.84975000e+00 1.13101000e-05
2.13000000e+02 2.00000000e+00 1.59648534e+00 2.76093000e+01 9.05376000e-05
2.13000000e+02 3.00000000e+00 1.68200700e+00 1.41863000e+01 1.56687000e-05
2.13000000e+02 4.00000000e+00 2.20205918e+00 4.48260000e+00 5.35555000e-06
2.13000000e+02 5.00000000e+00 2.39478946e+00 4.80632000e-01 9.89150000e-08
2.13000000e+02 6.00000000e+00 2.40406203e+00 6.92969000e-01 1.74158000e-07
2.14000000e+02 1.00000000e+00 1.31069662e+00 5.49238000e+00 1.09421000e-05
2.14000000e+02 2.00000000e+00 1.60507138e+00 2.02332000e+01 2.69352000e-05
2.14000000e+02 3.00000000e+00 1.75372924e+00 3.16621000e+01 1.23435000e-04
2.14000000e+02 4.00000000e+00 2.15859833e+00 4.51829000e+00 6.16516000e-06
2.14000000e+02 5.00000000e+00 2.38258793e+00 6.20596000e-01 2.52817000e-07
2.14000000e+02 6.00000000e+00 2.40554600e+00 1.25351000e+00 3.42003000e-07
2.15000000e+02 1.00000000e+00 1.37841663e+00 5.14258000e+00 1.00616000e-05
2.15000000e+02 2.00000000e+00 1.54739140e+00 3.58796000e+01 5.39669000e-05
2.15000000e+02 3.00000000e+00 1.89503020e+00 2.59677000e+01 1.05164000e-04
2.15000000e+02 4.00000000e+00 2.10919861e+00 4.38221000e+00 6.68147000e-06
2.15000000e+02 5.00000000e+00 2.36218108e+00 7.37699000e-01 4.13792000e-07
2.15000000e+02 6.00000000e+00 2.40355238e+00 9.69555000e-01 1.89433000e-07
2.16000000e+02 1.00000000e+00 1.44590281e+00 4.48524000e+00 8.16709000e-06
2.16000000e+02 2.00000000e+00 1.49096755e+00 4.73448000e+01 7.63924000e-05
2.16000000e+02 3.00000000e+00 2.03421763e+00 1.84387000e+01 7.47589000e-05
2.16000000e+02 4.00000000e+00 2.05426172e+00 4.15843000e+00 6.97966000e-06
2.16000000e+02 5.00000000e+00 2.33649191e+00 9.39500000e-01 7.66128000e-07
2.16000000e+02 6.00000000e+00 2.39716681e+00 1.05760000e+00 2.27856000e-07
2.17000000e+02 1.00000000e+00 9.11463613e-01 8.65439000e+00 6.98058000e-06
2.17000000e+02 2.00000000e+00 9.11463613e-01 8.65439000e+00 6.98058000e-06
2.17000000e+02 3.00000000e+00 2.14680152e+00 3.41387000e+01 1.36200000e-04
2.17000000e+02 4.00000000e+00 2.27170086e+00 4.81572000e+00 7.38911000e-06
2.17000000e+02 5.00000000e+00 2.33589232e+00 4.34236000e-01 4.10636000e-08
2.17000000e+02 6.00000000e+00 2.33589232e+00 4.34225000e-01 4.10615000e-08
2.18000000e+02 1.00000000e+00 9.36870985e-01 7.36718000e+00 5.91768000e-06
2.18000000e+02 2.00000000e+00 9.47711464e-01 1.31998000e+01 1.68271000e-05
2.18000000e+02 3.00000000e+00 2.06494931e+00 3.19362000e+01 1.06111000e-04
2.18000000e+02 4.00000000e+00 2.30544845e+00 4.24092000e+00 6.42366000e-06
2.18000000e+02 5.00000000e+00 2.33529574e+00 8.38407000e-01 1.39467000e-07
2.18000000e+02 6.00000000e+00 2.34821677e+00 1.96472000e+00 7.47240000e-07
2.19000000e+02 1.00000000e+00 9.73052882e-01 6.06035000e+00 5.70599000e-06
2.19000000e+02 2.00000000e+00 1.01509871e+00 1.99532000e+01 4.12893000e-05
2.19000000e+02 3.00000000e+00 1.97591108e+00 2.28328000e+01 5.65379000e-05
2.19000000e+02 4.00000000e+00 2.32875428e+00 1.63744000e+00 4.99958000e-07
2.19000000e+02 5.00000000e+00 2.33835362e+00 3.98482000e+00 5.05841000e-06
2.19000000e+02 6.00000000e+00 2.36518200e+00 2.42816000e+00 1.17717000e-06
2.20000000e+02 1.00000000e+00 1.01804267e+00 5.29846000e+00 6.04464000e-06
2.20000000e+02 2.00000000e+00 1.10805522e+00 2.42568000e+01 6.62473000e-05
2.20000000e+02 3.00000000e+00 1.89222415e+00 1.66548000e+01 2.97737000e-05
2.20000000e+02 4.00000000e+00 2.31610006e+00 2.61072000e+00 1.22689000e-06
2.20000000e+02 5.00000000e+00 2.36507708e+00 2.29887000e+00 1.36809000e-06
2.20000000e+02 6.00000000e+00 2.38013263e+00 1.66663000e+00 6.94629000e-07
2.21000000e+02 1.00000000e+00 1.06981675e+00 5.68518000e+00 7.71530000e-06
2.21000000e+02 2.00000000e+00 1.22022539e+00 2.71871000e+01 8.72082000e-05
2.21000000e+02 3.00000000e+00 1.81711726e+00 1.32829000e+01 1.79972000e-05
2.21000000e+02 4.00000000e+00 2.29721316e+00 3.68872000e+00 2.40193000e-06
2.21000000e+02 5.00000000e+00 2.38101402e+00 1.64411000e+00 6.35025000e-07
2.21000000e+02 6.00000000e+00 2.39466954e+00 2.60289000e+00 1.85039000e-06
2.22000000e+02 1.00000000e+00 1.12657037e+00 6.18241000e+00 9.71695000e-06
2.22000000e+02 2.00000000e+00 1.34582625e+00 3.40449000e+01 1.20225000e-04
2.22000000e+02 3.00000000e+00 1.75102511e+00 1.48411000e+01 1.73772000e-05
2.22000000e+02 4.00000000e+00 2.27200365e+00 4.49899000e+00 3.76966000e-06
2.22000000e+02 5.00000000e+00 2.38682099e+00 1.24822000e+00 4.48624000e-07
2.22000000e+02 6.00000000e+00 2.40747366e+00 2.36015000e+00 1.31305000e-06
2.23000000e+02 1.00000000e+00 1.18681657e+00 6.19196000e+00 1.09391000e-05
2.23000000e+02 2.00000000e+00 1.47995619e+00 4.04381000e+01 1.51317000e-04
2.23000000e+02 3.00000000e+00 1.69295540e+00 1.95378000e+01 2.23785000e-05
2.23000000e+02 4.00000000e+00 2.24045054e+00 4.93544000e+00 5.03560000e-06
2.23000000e+02 5.00000000e+00 2.38680300e+00 6.54368000e-01 1.60973000e-07
2.23000000e+02 6.00000000e+00 2.41457573e+00 1.76290000e+00 6.39918000e-07
2.24000000e+02 1.00000000e+00 1.24940115e+00 5.88815000e+00 1.12742000e-05
2.24000000e+02 2.00000000e+00 1.61618167e+00 3.45052000e+01 1.15045000e-04
2.24000000e+02 3.00000000e+00 1.64343276e+00 1.49528000e+01 1.12940000e-05
2.24000000e+02 4.00000000e+00 2.20263178e+00 5.09631000e+00 6.08697000e-06
2.24000000e+02 5.00000000e+00 2.38240206e+00 3.02994000e-01 4.66533000e-08
2.24000000e+02 6.00000000e+00 2.41549010e+00 1.14602000e+00 2.51437000e-07
2.25000000e+02 1.00000000e+00 1.31347269e+00 5.51898000e+00 1.09538000e-05
2.25000000e+02 2.00000000e+00 1.59216833e+00 3.47709000e+01 4.65552000e-05
2.25000000e+02 3.00000000e+00 1.75913749e+00 3.44699000e+01 1.38962000e-04
2.25000000e+02 4.00000000e+00 2.15876622e+00 4.93779000e+00 6.72369000e-06
2.25000000e+02 5.00000000e+00 2.37414578e+00 4.56706000e-01 1.33026000e-07
2.25000000e+02 6.00000000e+00 2.41111613e+00 9.84089000e-01 1.84434000e-07
2.26000000e+02 1.00000000e+00 9.45705856e-01 6.39001000e+00 3.91005000e-06
2.26000000e+02 2.00000000e+00 9.45705856e-01 6.39001000e+00 3.91005000e-06
2.26000000e+02 3.00000000e+00 2.00569842e+00 3.46207000e+01 9.13051000e-05
2.26000000e+02 4.00000000e+00 2.34000847e+00 7.65339000e+00 1.02165000e-05
2.26000000e+02 5.00000000e+00 2.34000847e+00 4.23674000e-01 3.13083000e-08
2.26000000e+02 6.00000000e+00 2.34034723e+00 2.10490000e-01 1.56045000e-08
2.27000000e+02 1.00000000e+00 9.66067728e-01 5.68004000e+00 3.54568000e-06
2.27000000e+02 2.00000000e+00 9.77151039e-01 1.22752000e+01 1.44831000e-05
2.27000000e+02 3.00000000e+00 1.93593082e+00 2.54755000e+01 4.73947000e-05
2.27000000e+02 4.00000000e+00 2.33884228e+00 1.02620000e+00 1.65666000e-07
2.27000000e+02 5.00000000e+00 2.34587840e+00 1.29316000e+00 2.57344000e-07
2.27000000e+02 6.00000000e+00 2.37019452e+00 3.50463000e+00 3.89930000e-06
2.28000000e+02 1.00000000e+00 9.96706471e-01 5.12475000e+00 4.10243000e-06
2.28000000e+02 2.00000000e+00 1.03973262e+00 1.96530000e+01 3.98708000e-05
2.28000000e+02 3.00000000e+00 1.86792301e+00 1.70898000e+01 2.13349000e-05
2.28000000e+02 4.00000000e+00 2.33165926e+00 2.09556000e+00 6.60185000e-07
2.28000000e+02 5.00000000e+00 2.35546574e+00 1.93432000e+00 5.71702000e-07
2.28000000e+02 6.00000000e+00 2.39409095e+00 3.14628000e+00 2.77197000e-06
2.29000000e+02 1.00000000e+00 1.03602419e+00 5.00261000e+00 5.19460000e-06
2.29000000e+02 2.00000000e+00 1.12815327e+00 2.70727000e+01 7.35482000e-05
2.29000000e+02 3.00000000e+00 1.80715817e+00 1.31811000e+01 1.19273000e-05
2.29000000e+02 4.00000000e+00 2.31834550e+00 3.19977000e+00 1.56030000e-06
2.29000000e+02 5.00000000e+00 2.36456443e+00 1.91627000e+00 6.24846000e-07
2.29000000e+02 6.00000000e+00 2.41134997e+00 2.73357000e+00 1.76064000e-06
2.30000000e+02 1.00000000e+00 1.08237503e+00 5.54133000e+00 7.15052000e-06
2.30000000e+02 2.00000000e+00 1.23612636e+00 3.24133000e+01 1.04117000e-04
2.30000000e+02 3.00000000e+00 1.75520122e+00 1.44091000e+01 1.18691000e-05
2.30000000e+02 4.00000000e+00 2.29880206e+00 4.26413000e+00 2.84827000e-06
2.30000000e+02 5.00000000e+00 2.37182539e+00 1.38810000e+00 4.12246000e-07
2.30000000e+02 6.00000000e+00 2.42167781e+00 2.05683000e+00 8.58045000e-07
2.31000000e+02 1.00000000e+00 1.13424205e+00 6.17477000e+00 9.48437000e-06
2.31000000e+02 2.00000000e+00 1.35764405e+00 3.86250000e+01 1.37257000e-04
2.31000000e+02 3.00000000e+00 1.71128768e+00 1.94684000e+01 1.74439000e-05
2.31000000e+02 4.00000000e+00 2.27296299e+00 5.17629000e+00 4.38690000e-06
2.31000000e+02 5.00000000e+00 2.37706876e+00 7.59874000e-01 1.60427000e-07
2.31000000e+02 6.00000000e+00 2.42526032e+00 1.21653000e+00 2.74857000e-07
2.32000000e+02 1.00000000e+00 1.19029116e+00 6.19936000e+00 1.08713000e-05
2.32000000e+02 2.00000000e+00 1.48725012e+00 4.54476000e+01 1.72075000e-04
2.32000000e+02 3.00000000e+00 1.67350490e+00 2.38072000e+01 2.45712000e-05
2.32000000e+02 4.00000000e+00 2.24085226e+00 5.06845000e+00 5.18320000e-06
2.32000000e+02 5.00000000e+00 2.38052536e+00 2.08485000e-01 1.60303000e-08
2.32000000e+02 6.00000000e+00 2.42278104e+00 8.20222000e-01 1.22512000e-07
2.33000000e+02 1.00000000e+00 9.70423706e-01 4.27754000e+00 1.76144000e-06
2.33000000e+02 2.00000000e+00 9.70423706e-01 4.27754000e+00 1.76144000e-06
2.33000000e+02 3.00000000e+00 1.88684588e+00 1.99752000e+01 2.43101000e-05
2.33000000e+02 4.00000000e+00 2.34305436e+00 3.64085000e-01 1.84747000e-08
2.33000000e+02 5.00000000e+00 2.34305436e+00 3.64083000e-01 1.84746000e-08
2.33000000e+02 6.00000000e+00 2.39454963e+00 3.12260000e+00 2.83293000e-06
2.34000000e+02 1.00000000e+00 9.85701106e-01 4.17526000e+00 1.93167000e-06
2.34000000e+02 2.00000000e+00 9.96982279e-01 1.16132000e+01 1.29019000e-05
2.34000000e+02 3.00000000e+00 1.83792882e+00 1.24538000e+01 9.17883000e-06
2.34000000e+02 4.00000000e+00 2.34128858e+00 1.25873000e+00 2.04525000e-07
2.34000000e+02 5.00000000e+00 2.34674479e+00 1.05500000e+00 1.44086000e-07
2.34000000e+02 6.00000000e+00 2.41353845e+00 2.85444000e+00 1.93897000e-06
2.35000000e+02 1.00000000e+00 1.01097057e+00 4.42185000e+00 3.09845000e-06
2.35000000e+02 2.00000000e+00 1.05468025e+00 1.97485000e+01 3.95927000e-05
2.35000000e+02 3.00000000e+00 1.79497762e+00 9.58369000e+00 4.97763000e-06
2.35000000e+02 4.00000000e+00 2.33347300e+00 2.49978000e+00 8.17844000e-07
2.35000000e+02 5.00000000e+00 2.35313336e+00 1.58806000e+00 3.38743000e-07
2.35000000e+02 6.00000000e+00 2.42613871e+00 2.17956000e+00 9.74493000e-07
2.36000000e+02 1.00000000e+00 1.04502395e+00 4.76767000e+00 4.68647000e-06
2.36000000e+02 2.00000000e+00 1.13834620e+00 2.92608000e+01 7.93187000e-05
2.36000000e+02 3.00000000e+00 1.76019275e+00 1.16276000e+01 6.45052000e-06
2.36000000e+02 4.00000000e+00 2.31952068e+00 3.55739000e+00 1.78024000e-06
2.36000000e+02 5.00000000e+00 2.36046627e+00 1.55151000e+00 3.81675000e-07
2.36000000e+02 6.00000000e+00 2.43206560e+00 1.23067000e+00 2.80402000e-07
2.37000000e+02 1.00000000e+00 1.08655413e+00 5.52761000e+00 7.00626000e-06
2.37000000e+02 2.00000000e+00 1.24152861e+00 3.42150000e+01 1.09996000e-04
2.37000000e+02 3.00000000e+00 1.73301061e+00 1.59767000e+01 1.11951000e-05
2.37000000e+02 4.00000000e+00 2.29935667e+00 4.38129000e+00 2.95603000e-06
2.37000000e+02 5.00000000e+00 2.36835680e+00 1.15323000e+00 2.73650000e-07
2.37000000e+02 6.00000000e+00 2.43153197e+00 5.76445000e-01 5.95753000e-08
2.38000000e+02 1.00000000e+00 9.85374333e-01 2.19470000e+00 4.54686000e-07
2.38000000e+02 2.00000000e+00 9.85374333e-01 2.19470000e+00 4.54686000e-07
2.38000000e+02 3.00000000e+00 1.80872608e+00 6.81610000e+00 2.51098000e-06
2.38000000e+02 4.00000000e+00 2.34492506e+00 2.15455000e-01 5.56520000e-09
2.38000000e+02 5.00000000e+00 2.34492506e+00 2.15455000e-01 5.56520000e-09
2.38000000e+02 6.00000000e+00 2.42764666e+00 2.17380000e+00 9.93653000e-07
2.39000000e+02 1.00000000e+00 9.95570259e-01 3.16699000e+00 1.11723000e-06
2.39000000e+02 2.00000000e+00 1.00696236e+00 1.10954000e+01 1.19207000e-05
2.39000000e+02 3.00000000e+00 1.78517142e+00 4.61257000e+00 1.07273000e-06
2.39000000e+02 4.00000000e+00 2.34253871e+00 1.40037000e+00 2.31038000e-07
2.39000000e+02 5.00000000e+00 2.34729941e+00 9.08869000e-01 9.71119000e-08
2.39000000e+02 6.00000000e+00 2.43553419e+00 1.22784000e+00 2.80943000e-07
2.40000000e+02 1.00000000e+00 1.01573427e+00 4.11494000e+00 2.73163000e-06
2.40000000e+02 2.00000000e+00 1.05969577e+00 1.95486000e+01 3.90374000e-05
2.40000000e+02 3.00000000e+00 1.76926446e+00 7.66906000e+00 2.71379000e-06
2.40000000e+02 4.00000000e+00 2.33408758e+00 2.64940000e+00 8.80856000e-07
2.40000000e+02 5.00000000e+00 2.35250979e+00 1.42210000e+00 2.66310000e-07
2.40000000e+02 6.00000000e+00 2.43693122e+00 2.95411000e-01 1.55421000e-08
2.41000000e+02 1.00000000e+00 9.90377862e-01 7.61317000e-09 5.45943000e-24
2.41000000e+02 2.00000000e+00 9.90377862e-01 7.59342000e-09 5.45949000e-24
2.41000000e+02 3.00000000e+00 1.78143601e+00 3.66530000e-08 6.78140000e-23
2.41000000e+02 4.00000000e+00 2.34555462e+00 7.96160000e-10 7.09397000e-26
2.41000000e+02 5.00000000e+00 2.34555462e+00 7.64393000e-10 7.09786000e-26
2.41000000e+02 6.00000000e+00 2.43874796e+00 1.01337000e-08 1.83298000e-23
2.42000000e+02 1.00000000e+00 2.47566735e-01 9.34143000e+01 2.12348000e-04
2.42000000e+02 2.00000000e+00 3.45111557e-01 2.31672000e+01 1.00064000e-04
2.42000000e+02 3.00000000e+00 5.84054774e-01 1.81815000e+01 1.00591000e-04
2.42000000e+02 4.00000000e+00 2.26164884e+00 1.92867000e-01 1.44494000e-08
2.42000000e+02 5.00000000e+00 2.28427714e+00 2.37138000e+00 2.28020000e-06
2.42000000e+02 6.00000000e+00 3.41663949e+00 6.09086000e-01 2.80802000e-06
2.43000000e+02 1.00000000e+00 3.46730433e-01 3.73735000e+01 1.05884000e-04
2.43000000e+02 2.00000000e+00 4.80722468e-01 1.31050000e+01 5.56479000e-05
2.43000000e+02 3.00000000e+00 7.37452345e-01 1.26078000e+01 6.61638000e-05
2.43000000e+02 4.00000000e+00 2.24207542e+00 1.06531000e+00 4.17393000e-07
2.43000000e+02 5.00000000e+00 2.28245740e+00 1.98673000e+00 1.55179000e-06
2.43000000e+02 6.00000000e+00 3.38851900e+00 7.35386000e-01 3.28873000e-06
2.44000000e+02 1.00000000e+00 4.68955632e-01 1.77391000e+01 5.68044000e-05
2.44000000e+02 2.00000000e+00 6.16537238e-01 8.65111000e+00 3.45640000e-05
2.44000000e+02 3.00000000e+00 8.94105657e-01 1.12268000e+01 5.53616000e-05
2.44000000e+02 4.00000000e+00 2.21911135e+00 1.12357000e+00 4.40817000e-07
2.44000000e+02 5.00000000e+00 2.27390733e+00 1.35103000e+00 6.82576000e-07
2.44000000e+02 6.00000000e+00 3.35533202e+00 7.56950000e-01 2.86790000e-06
2.45000000e+02 1.00000000e+00 5.95515823e-01 1.07030000e+01 3.51710000e-05
2.45000000e+02 2.00000000e+00 7.48931381e-01 5.32019000e+00 1.97013000e-05
2.45000000e+02 3.00000000e+00 1.05258470e+00 1.39116000e+01 6.44398000e-05
2.45000000e+02 4.00000000e+00 2.19396779e+00 7.50191000e-01 1.84948000e-07
2.45000000e+02 5.00000000e+00 2.26055759e+00 2.43283000e+00 2.04869000e-06
2.45000000e+02 6.00000000e+00 3.31737836e+00 6.42942000e-01 1.78003000e-06
2.46000000e+02 1.00000000e+00 7.20936804e-01 7.07838000e+00 2.30269000e-05
2.46000000e+02 2.00000000e+00 8.77002523e-01 4.33404000e+00 1.49021000e-05
2.46000000e+02 3.00000000e+00 1.21244579e+00 1.83769000e+01 8.04835000e-05
2.46000000e+02 4.00000000e+00 2.16657880e+00 4.55898000e+00 6.41056000e-06
2.46000000e+02 5.00000000e+00 2.24304674e+00 1.58333000e+00 8.02347000e-07
2.46000000e+02 6.00000000e+00 3.27474793e+00 4.06230000e-01 6.61896000e-07
2.47000000e+02 1.00000000e+00 8.43746596e-01 5.63056000e+00 1.78936000e-05
2.47000000e+02 2.00000000e+00 1.00078664e+00 4.72289000e+00 1.52314000e-05
2.47000000e+02 3.00000000e+00 1.37317027e+00 2.13451000e+01 8.91849000e-05
2.47000000e+02 4.00000000e+00 2.13593706e+00 6.11968000e+00 1.11569000e-05
2.47000000e+02 5.00000000e+00 2.22103601e+00 3.06912000e+00 2.79377000e-06
2.47000000e+02 6.00000000e+00 3.22690113e+00 1.53494000e-01 8.45914000e-08
2.48000000e+02 1.00000000e+00 9.63471530e-01 5.00607000e+00 1.54277000e-05
2.48000000e+02 2.00000000e+00 1.12036467e+00 5.28429000e+00 1.61333000e-05
2.48000000e+02 3.00000000e+00 1.53376885e+00 2.32646000e+01 9.33625000e-05
2.48000000e+02 4.00000000e+00 2.10065154e+00 6.90348000e+00 1.38905000e-05
2.48000000e+02 5.00000000e+00 2.19368299e+00 4.45261000e+00 5.55849000e-06
2.48000000e+02 6.00000000e+00 3.17281865e+00 1.23538000e-01 5.06635000e-08
2.49000000e+02 1.00000000e+00 1.07958097e+00 5.69719000e+00 1.68938000e-05
2.49000000e+02 2.00000000e+00 1.23545183e+00 5.20477000e+00 1.50888000e-05
2.49000000e+02 3.00000000e+00 1.69282949e+00 2.23963000e+01 8.65180000e-05
2.49000000e+02 4.00000000e+00 2.05956504e+00 6.89561000e+00 1.38215000e-05
2.49000000e+02 5.00000000e+00 2.16015425e+00 5.47008000e+00 8.12951000e-06
2.49000000e+02 6.00000000e+00 3.11124138e+00 3.68016000e-01 4.13429000e-07
2.50000000e+02 1.00000000e+00 1.19126248e+00 5.72827000e+00 1.61945000e-05
2.50000000e+02 2.00000000e+00 1.34529561e+00 4.79377000e+00 1.31504000e-05
2.50000000e+02 3.00000000e+00 1.84872133e+00 1.63750000e+01 6.07180000e-05
2.50000000e+02 4.00000000e+00 2.01220390e+00 6.41331000e+00 1.20747000e-05
2.50000000e+02 5.00000000e+00 2.11996414e+00 6.05117000e+00 9.92388000e-06
2.50000000e+02 6.00000000e+00 3.04109005e+00 5.97491000e-01 9.91116000e-07
2.51000000e+02 1.00000000e+00 1.29757173e+00 5.61563000e+00 1.49953000e-05
2.51000000e+02 2.00000000e+00 1.44876583e+00 5.15858000e+00 1.32699000e-05
2.51000000e+02 3.00000000e+00 1.95830430e+00 5.74834000e+00 9.94240000e-06
2.51000000e+02 4.00000000e+00 2.00050602e+00 1.10625000e+01 3.90811000e-05
2.51000000e+02 5.00000000e+00 2.07314262e+00 6.03411000e+00 1.04979000e-05
2.51000000e+02 6.00000000e+00 2.96169913e+00 8.28751000e-01 1.69777000e-06
2.52000000e+02 1.00000000e+00 1.39762431e+00 5.40493000e+00 1.35040000e-05
2.52000000e+02 2.00000000e+00 1.54421360e+00 4.95295000e+00 1.16733000e-05
2.52000000e+02 3.00000000e+00 1.90074424e+00 4.94447000e+00 8.01772000e-06
2.52000000e+02 4.00000000e+00 2.02001948e+00 5.43594000e+00 9.88724000e-06
2.52000000e+02 5.00000000e+00 2.14545245e+00 7.36135000e+00 2.50167000e-05
2.52000000e+02 6.00000000e+00 2.87302365e+00 1.10829000e+00 2.58891000e-06
2.53000000e+02 1.00000000e+00 1.49064077e+00 5.21707000e+00 1.20321000e-05
2.53000000e+02 2.00000000e+00 1.62757976e+00 4.45865000e+00 8.57338000e-06
2.53000000e+02 3.00000000e+00 1.84257859e+00 3.47953000e+00 4.68470000e-06
2.53000000e+02 4.00000000e+00 1.96150608e+00 5.34274000e+00 1.00729000e-05
