# f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
6.820416820416820514e+00 1.135738979924677677e-01 3.362824457805921319e-02
8.013638013638013646e+00 5.422493587901332512e-01 2.541205422767670030e-01
8.194238194238193884e+00 3.832034273714544637e-01 2.196122487517940813e-01
2.403692403692403889e+00 3.882469872033793290e-02 7.869697466939900091e-03
3.008883008883008969e+00 6.315922440472430954e-02 8.117343180282787785e-03
4.885804885804885700e+00 1.810449552728438105e-01 7.820801669983629828e-03
6.933396933396933193e+00 1.199637709411757597e-01 3.438464031447445446e-02
8.032448032448032293e+00 5.394237875101816071e-01 2.469188737397153832e-01
8.205728205728204827e+00 3.904496027175292094e-01 2.213339689113875686e-01
2.372921372921373173e+00 3.595234157600684516e-02 8.126466374472007814e-03
2.930369930369930209e+00 6.526733500417711276e-02 7.463338334024233536e-03
4.743364743364742786e+00 1.619412218141303428e-01 6.221528348103274111e-03
7.053067053067052505e+00 1.295947830324142569e-01 2.844317894832038354e-02
8.058218058218058033e+00 5.290977296416421449e-01 2.368151246709031543e-01
8.218478218478217912e+00 3.928809963462067123e-01 2.218836225117132299e-01
2.360477360477360342e+00 4.272573071680958040e-02 8.282653951025453765e-03
2.419769419769419727e+00 4.900711583321898379e-02 7.830301855668271929e-03
4.858804858804858462e+00 1.598051655421709738e-01 7.472574625662079494e-03
7.576507576507576225e+00 2.647793196760160339e-01 2.252252751271362555e-02
7.983577983577983872e+00 4.992037699868709377e-01 2.706060033800875009e-01
8.128148128148128038e+00 4.619172336700709258e-01 2.221716440142158522e-01
2.387735387735387516e+00 4.599181345720462083e-02 8.010202197283778844e-03
2.537078537078536922e+00 5.664984166369255170e-02 7.461679571444374166e-03
4.963744963744963101e+00 1.967485337315523775e-01 8.878903700185316467e-03
7.452517452517452234e+00 2.052161849900777935e-01 2.304775206413593736e-02
7.976047976047975219e+00 4.964331279754960469e-01 2.735729264490608381e-01
8.098298098298098324e+00 4.725830919221372661e-01 2.260327909103307942e-01
2.401511401511401189e+00 4.824974065764396636e-02 7.894880498834105920e-03
2.670893670893670802e+00 6.422318842441251951e-02 7.167626205015003096e-03
5.059385059385058447e+00 2.439220717765088475e-01 1.051681865034645620e-02
7.312897312897312929e+00 1.649672292599075052e-01 2.406649618221553752e-02
7.967467967467967149e+00 5.096684097326279472e-01 2.794309972964274524e-01
8.080298080298080166e+00 4.657553387205700668e-01 2.297793323918372876e-01
2.415347415347415261e+00 5.027121319518804143e-02 7.832299910594009082e-03
2.799473799473799485e+00 6.867330050749569093e-02 7.104103138036351080e-03
5.148485148485148599e+00 2.856587862929487742e-01 1.246748574510990991e-02
7.163797163797164025e+00 1.299340844389641203e-01 2.585728118377040446e-02
7.960177960177960088e+00 5.174563913626178957e-01 2.841829750962251433e-01
8.071868071868072647e+00 4.503916155096857055e-01 2.316435553367004463e-01
2.429852429852429996e+00 5.258204112967256733e-02 7.795844832986674987e-03
2.914736914736914652e+00 7.091846504074265922e-02 7.371993294683416853e-03
5.233505233505233001e+00 3.276099868628395417e-01 1.491140851248386363e-02
7.011997011997011420e+00 1.114485525619236111e-01 2.968966362878458151e-02
7.955047955047954922e+00 5.304927216398590550e-01 2.871216238030417367e-01
8.071298071298071974e+00 4.340447326501469250e-01 2.318158404501084180e-01
2.444138444138443944e+00 5.422905267267885687e-02 7.727383177417990884e-03
3.011823011823012042e+00 6.708932944215222072e-02 8.119718226703948744e-03
5.315615315615315417e+00 3.758663719874310027e-01 1.848600417292829007e-02
6.864276864276863677e+00 1.069934102758611089e-01 3.445981241866166028e-02
7.952047952047951007e+00 5.445021616735817860e-01 2.876218915174671431e-01
8.077298077298076251e+00 4.147759794934755551e-01 2.304895843692128521e-01
2.456993456993456615e+00 5.567370753487957402e-02 7.692209870895094087e-03
3.088653088653088297e+00 6.531209384041643251e-02 9.803022952913928098e-03
5.393255393255393493e+00 4.421413791273897664e-01 2.826995135617385232e-02
6.727416727416727582e+00 1.069286561313426143e-01 3.050894154663625832e-02
7.950757950757949999e+00 5.429765977086388196e-01 2.870876945684537329e-01
8.088458088458088113e+00 3.969908096627563499e-01 2.283422408112876223e-01
2.467364467364467462e+00 5.689155899939125904e-02 7.622881134886937311e-03
3.145413145413145095e+00 6.636889157314183885e-02 1.196126156505688404e-02
5.460515460515460440e+00 4.925574568273389242e-01 2.612652850980098918e-02
6.609456609456609399e+00 1.377881149483569934e-01 2.583356841870834697e-02
7.950937950937951193e+00 5.439719745638704751e-01 2.871755335868871328e-01
8.102918102918101440e+00 3.822527684656755742e-01 2.252429937274211258e-01
2.474603474603474407e+00 5.739638517566163917e-02 7.579828706109713495e-03
3.183813183813183567e+00 6.497303618998115371e-02 1.127223420887360147e-02
5.506235506235506172e+00 5.672310615729316829e-01 2.148278496833900403e-02
6.520956520956520563e+00 1.716284450119625049e-01 2.242711096522224945e-02
7.952437952437952262e+00 5.491578664118573760e-01 2.877429057874976714e-01
8.118758118758117703e+00 3.719490876088880627e-01 2.230289226748061182e-01
2.478488478488478641e+00 5.610003758702519078e-02 7.571270999163629174e-03
3.205893205893205700e+00 6.300879602792550105e-02 9.588740986915910217e-03
5.515385515385514914e+00 5.834203602037304481e-01 2.097214998778954009e-02
6.474366474366474833e+00 1.899053891351328571e-01 2.086478280989327583e-02
7.955287955287954738e+00 5.521597729519013287e-01 2.872603566733571423e-01
8.134298134298132865e+00 3.661702618483542171e-01 2.212544237058534646e-01
2.478989478989479078e+00 5.422081971035237757e-02 7.569423740836059636e-03
3.213243213243213159e+00 6.187582758919400044e-02 9.358022191717479260e-03
5.477285477285477100e+00 5.175340537407361330e-01 2.362632091216049224e-02
6.477336477336477216e+00 1.832676624209658156e-01 2.096506254767560237e-02
7.959637959637960059e+00 5.526296883721186770e-01 2.850496785442009906e-01
8.148518148518148152e+00 3.634883247550089180e-01 2.195564540104715801e-01
2.475911475911475534e+00 5.174403261943816279e-02 7.573080558341656159e-03
3.206373206373206219e+00 6.098453432209591241e-02 9.583576203428626275e-03
5.394425394425393705e+00 4.430620907213937421e-01 2.877338579916075001e-02
6.525186525186525088e+00 1.568979394593610910e-01 2.253538292270752461e-02
7.966027966027965590e+00 5.532656505020885351e-01 2.804952442880045416e-01
8.161058161058161176e+00 3.654650176885068658e-01 2.194882185498001625e-01
2.468561468561468519e+00 4.936102157570253224e-02 7.611646788323353334e-03
3.184713184713184653e+00 6.101392948010030126e-02 1.121093539171793933e-02
5.279615279615279100e+00 3.425126729688998672e-01 1.671644379256569460e-02
6.604836604836604508e+00 1.336314204886366597e-01 2.571149857249061671e-02
7.975267975267974485e+00 5.520713717869445425e-01 2.743962758750629893e-01
8.172248172248172793e+00 3.688322034773500180e-01 2.193973635994033722e-01
2.455568455568455377e+00 4.663874560429822486e-02 7.698731823765898701e-03
3.146433146433146533e+00 6.135421012589883927e-02 1.198897043997042278e-02
5.147795147795147130e+00 2.937237117278003740e-01 1.245331086488203273e-02
6.704046704046703553e+00 1.205225859326037735e-01 2.955594474535830352e-02
7.988587988587988242e+00 5.533513725880797596e-01 2.686901326003515167e-01
8.182868182868181961e+00 3.746258424398631881e-01 2.196254434541338729e-01
2.434850434850435175e+00 4.230709024525419748e-02 7.765911708250147240e-03
3.088713088713088251e+00 6.112095837662734343e-02 9.818404205927156597e-03
5.012615012615012411e+00 2.083619831060104233e-01 9.696409758008511445e-03
6.814956814956814490e+00 1.149215258360828384e-01 3.344770335090148372e-02
8.007248007248007227e+00 5.472105939970998145e-01 2.582625478369715011e-01
8.193818193818193762e+00 3.797646218873542145e-01 2.196047089218856607e-01
2.379866379866379944e+00 4.650665277667970221e-02 8.113610964478107021e-03
2.449733449733449753e+00 5.373541755106207851e-02 7.736430973308126673e-03
5.136635136635136156e+00 2.331447969075674254e-01 1.217746618768155743e-02
7.487647487647486777e+00 2.104620694735291342e-01 2.295218472004639104e-02
7.946587946587946760e+00 5.126680269458314676e-01 2.857708632749437760e-01
8.077388077388077292e+00 4.597299546246534363e-01 2.304251188234956449e-01
2.408831408831408893e+00 4.983678453066207881e-02 7.858576217824941174e-03
2.566568566568566467e+00 6.097003322866811209e-02 7.355443368034378718e-03
5.225015225015225084e+00 2.681051401117462429e-01 1.462727002238409929e-02
7.350997350997350743e+00 1.694768757276913507e-01 2.382574941323887044e-02
7.941427941427940951e+00 5.114383179816598402e-01 2.861116635868055091e-01
8.057048057048056933e+00 4.688232536333802325e-01 2.380584426228057326e-01
2.424296424296424224e+00 5.243013684265716151e-02 7.810434403859518523e-03
2.701955701955701894e+00 6.952459084778285503e-02 7.151227074964135177e-03
5.302115302115301354e+00 2.864434889962733655e-01 1.778574247018142526e-02
7.200157200157200066e+00 1.365264130825070144e-01 2.539493881378453513e-02
7.936717936717936794e+00 5.102092878498759587e-01 2.882601381192170242e-01
8.046518046518045253e+00 4.621114797733805180e-01 2.403788252771298373e-01
2.439392439392439549e+00 5.506698899210889925e-02 7.744837883656042511e-03
2.833094833094833120e+00 7.452286734184385142e-02 7.160991154695572555e-03
5.371565371565370839e+00 3.253587894050163909e-01 2.301370973209930504e-02
7.042147042147042235e+00 1.160585585062799407e-01 2.862458725591757874e-02
7.933357933357933156e+00 5.367657715202817093e-01 3.060699703459558996e-01
8.044508044508043909e+00 4.490446574911874933e-01 2.409974683211177915e-01
2.454467454467454512e+00 5.679527008990691711e-02 7.708797496693673042e-03
2.950949950949950829e+00 7.542388221806552162e-02 7.554645674215507666e-03
5.437025437025437391e+00 3.693266805287280796e-01 2.988946912135838352e-02
6.883926883926883455e+00 1.106635385773095392e-01 3.463473647253759169e-02
7.931347931347930924e+00 5.663155510250311719e-01 3.245082473955637759e-01
8.050088050088049840e+00 4.316577817106597714e-01 2.392832879914327249e-01
2.468444468444468409e+00 5.855143743778909449e-02 7.613682542398633908e-03
3.050013050013050009e+00 6.908987902362183353e-02 8.649881366716287434e-03
5.500565500565500088e+00 4.175138718983938402e-01 2.184209556262596899e-02
6.732096732096731984e+00 1.083008250356851249e-01 3.072804900377568496e-02
7.930477930477930038e+00 5.804369529381718795e-01 3.364460600896053699e-01
8.061968061968062926e+00 4.121671750061824957e-01 2.356585147629475796e-01
2.480186480186480136e+00 6.074780548552682902e-02 7.565993118227717570e-03
3.127803127803127747e+00 6.861722566833176884e-02 1.109044890978098247e-02
5.560475560475559575e+00 4.915043473559523868e-01 1.897990073108100917e-02
6.593946593946593993e+00 1.400921245811245497e-01 2.554686638643970456e-02
7.930717930717931630e+00 5.805077120449544381e-01 3.341072048520056237e-01
8.078228078228077536e+00 3.908234650408410338e-01 2.302878939191619623e-01
2.488928488928488836e+00 6.118790192803079397e-02 7.533458752172775275e-03
3.184263184263183888e+00 6.759588476253565459e-02 1.121297114579321991e-02
5.608355608355608091e+00 5.833318750036458056e-01 1.750865372104605522e-02
6.479736479736479815e+00 1.907119467684814385e-01 2.105833024364307110e-02
7.932187932187932056e+00 5.683335890834484427e-01 3.169627626146869770e-01
8.096678096678097347e+00 3.761448910120178124e-01 2.265323046417652975e-01
2.494337494337493855e+00 6.122349022873095625e-02 7.507521737287722700e-03
3.221163221163220847e+00 6.436456087278344396e-02 8.695874329157804450e-03
5.627225627225627136e+00 6.223356256028876876e-01 1.698478633900726842e-02
6.405186405186404919e+00 2.320304052643058501e-01 1.875159468145328259e-02
7.935037935037933643e+00 5.492905912014632852e-01 2.935598845618632713e-01
8.115278115278115934e+00 3.643690767251964724e-01 2.231767033410116396e-01
2.496287496287496577e+00 5.838086508765886334e-02 7.497267568612237323e-03
3.240483240483240657e+00 6.171887054466902722e-02 7.846399392522802885e-03
5.598365598365598217e+00 6.456194718832720669e-01 1.782257453928418056e-02
6.386106386106385813e+00 2.405627243247404068e-01 1.795184492306447707e-02
7.939627939627938780e+00 5.463525503737051148e-01 2.853139495824920102e-01
8.132498132498133359e+00 3.619149644599504723e-01 2.216295302437986670e-01
2.494496494496494243e+00 5.548527420822513961e-02 7.506051470455576101e-03
3.243633243633243346e+00 5.779077428079381490e-02 7.715809538508527389e-03
5.519135519135518919e+00 5.489528723959048451e-01 2.075847120818419614e-02
6.422466422466421854e+00 2.068008528467171481e-01 1.912541944831400512e-02
7.946347946347946056e+00 5.482516255660698778e-01 2.852336503939670309e-01
8.147558147558147112e+00 3.589736226182100309e-01 2.196156416752528817e-01
2.488190488190487937e+00 5.275569365823806062e-02 7.534853620705837633e-03
3.230493230493230783e+00 5.595094221386687910e-02 8.195380419835196495e-03
5.405375405375405506e+00 4.511373171766022705e-01 2.950222345726062276e-02
6.497646497646496933e+00 1.632970324030301457e-01 2.167618160549062908e-02
7.956037956037956604e+00 5.565728470370844283e-01 2.869044767016785125e-01
8.160518160518160258e+00 3.627709899294773166e-01 2.194878415583047249e-01
2.475917475917476018e+00 5.005831794040056099e-02 7.571082503415919006e-03
3.199173199173198867e+00 5.750662763883537809e-02 9.981566125145916943e-03
5.276315276315276748e+00 3.307337659330991664e-01 1.657816331204480312e-02
6.594876594876595277e+00 1.353170817518149494e-01 2.555142798353431458e-02
7.969717969717969197e+00 5.565263849159088894e-01 2.769699968143108926e-01
8.171948171948171691e+00 3.691807878318012492e-01 2.194192291061378419e-01
2.387357387357387228e+00 4.951058783920941203e-02 8.037119390056928284e-03
2.473529473529473499e+00 5.814900100016281992e-02 7.590384467981538437e-03
5.406995406995406483e+00 3.019451305308799571e-01 2.950953709227182101e-02
7.382257382257381373e+00 1.707764007507330539e-01 2.358507804256129714e-02
7.921387921387920805e+00 5.529902950203223755e-01 3.330486127328598500e-01
8.035808035808035044e+00 4.692588525682537259e-01 2.455138264362766165e-01
2.420804420804420598e+00 5.322064748239727083e-02 7.825664860274578541e-03
2.587889587889587784e+00 6.550332756904050924e-02 7.324077675615246058e-03
5.480465480465479544e+00 3.094222158962569025e-01 2.338708210916552038e-02
7.233997233997233600e+00 1.416970488755630586e-01 2.493851521027679041e-02
7.919107919107919891e+00 5.401609679684545862e-01 3.292447685440492156e-01
8.023598023598022877e+00 4.762086174711417375e-01 2.500509190836836537e-01
2.439287439287439074e+00 5.647388365250489983e-02 7.746157353890020629e-03
2.722832722832722485e+00 7.367459405298676378e-02 7.138673258166573082e-03
5.541455541455541756e+00 3.428156131942873275e-01 1.973746514113206008e-02
7.073557073557073416e+00 1.208053366965539110e-01 2.777439603544127819e-02
7.917757917757917596e+00 5.527213234359368288e-01 3.365659433851496685e-01
8.019728019728018964e+00 4.666028976039941489e-01 2.512633237329616187e-01
2.455853455853455714e+00 5.874301692386318247e-02 7.698618726317271906e-03
2.854676854676854614e+00 7.972192990847923322e-02 7.214448548746448496e-03
5.594525594525594947e+00 3.915350130185391575e-01 1.796454953646020591e-02
6.908046908046907575e+00 1.150464672681296013e-01 3.436526295160974992e-02
7.917037917037917261e+00 5.637804864298036067e-01 3.374360397565842606e-01
8.023988023988023244e+00 4.530503882641827018e-01 2.499962553168474100e-01
2.471087471087471066e+00 6.096705949775336336e-02 7.595926242964245317e-03
2.973509973509973481e+00 7.757470444037607715e-02 7.691418188754707390e-03
5.644175644175644102e+00 4.596221905593602108e-01 1.658087765081184967e-02
6.744156744156744487e+00 1.098965104561034911e-01 3.116373807503520360e-02
7.916677916677916649e+00 5.698817495369710162e-01 3.390254359012845331e-01
8.035628035628034738e+00 4.292195500920675810e-01 2.456898814646387985e-01
2.484158484158483837e+00 6.333443113013959014e-02 7.551893636298924635e-03
3.073293073293072997e+00 7.225798992723619918e-02 9.233577299078588041e-03
5.692835692835692463e+00 5.621514660910235106e-01 1.543252385660606740e-02
6.588426588426588459e+00 1.414209124760114900e-01 2.521398289598184364e-02
7.916797916797915668e+00 5.746895239846673276e-01 3.389654942535124116e-01
8.052818052818052408e+00 4.055511846150102739e-01 2.387381582890521214e-01
2.494340494340494097e+00 6.405452321015647765e-02 7.506843152595962798e-03
3.151053151053150980e+00 7.218705108677606064e-02 1.212340560723800323e-02
5.737085737085736881e+00 6.706458319361544573e-01 1.446297712867907273e-02
6.449916449916449857e+00 2.133706589739431669e-01 2.003163160501005707e-02
7.917937917937917014e+00 5.790220317883095769e-01 3.361663324000020436e-01
8.073158073158072767e+00 3.843079382647728304e-01 2.314576985294572453e-01
2.501267501267501192e+00 6.339425521259263452e-02 7.473253210353838528e-03
3.206463206463206372e+00 6.825565839408086199e-02 9.566611586134622647e-03
5.761595761595761367e+00 7.425889621576664545e-01 1.391381361729745331e-02
6.345546345546345002e+00 2.716475970053569000e-01 1.681046547152401094e-02
7.920517920517919919e+00 5.802887516828374448e-01 3.308982532429712853e-01
8.094308094308093615e+00 3.693294085928180426e-01 2.269413404142984481e-01
2.504756504756504576e+00 6.219833806040702545e-02 7.458739037780081835e-03
3.240993240993240931e+00 6.377184983004802188e-02 7.907886705426175195e-03
5.738525738525738440e+00 6.947242639396423725e-01 1.442640895362311444e-02
6.301866301866302145e+00 3.014454308408820449e-01 1.563854970885433793e-02
7.924987924987924259e+00 6.009182030142057318e-01 3.480136671351423683e-01
8.114378114378114404e+00 3.603551660516605137e-01 2.232498396911236083e-01
2.504438504438504243e+00 5.934718100890207237e-02 7.459945410565432290e-03
3.256383256383256430e+00 5.693528735239526684e-02 6.352042803818463632e-03
5.656265656265656361e+00 6.336533282641066966e-01 1.626009558735703672e-02
6.328176328176327914e+00 2.646349757462044816e-01 1.626578815893791469e-02
7.931917931917931597e+00 5.751357320327596945e-01 3.194618392378412719e-01
8.132198132198130480e+00 3.569248780209229310e-01 2.216585585889461751e-01
2.499428499428499428e+00 5.607927366124753482e-02 7.480906137710910224e-03
3.253293253293253251e+00 5.490613795716222517e-02 6.606662859826665721e-03
5.536745536745536711e+00 5.421111978489027150e-01 1.988886492569364242e-02
6.401286401286401251e+00 2.119218771192187545e-01 1.865056096068011190e-02
7.941937941937941225e+00 5.469352483359495309e-01 2.861482317618614934e-01
8.147468147468147848e+00 3.571875055810547761e-01 2.196280823946018257e-01
2.391533391533391395e+00 5.220514533912462563e-02 8.002172278431283342e-03
2.489306489306489123e+00 6.176232621625461078e-02 7.538321942463722253e-03
5.667815667815667702e+00 3.678742752876776878e-01 1.598768153276490522e-02
7.258267258267258271e+00 1.388670944698957022e-01 2.471616562627673014e-02
7.907047907047906499e+00 5.162462701206983473e-01 3.108826437765165873e-01
8.002868002868002151e+00 4.881215617937491036e-01 2.612584992510923465e-01
2.429987429987429781e+00 5.642290092702826471e-02 7.799049260697764330e-03
2.600573600573600430e+00 6.974716652136006556e-02 7.349863893902129283e-03
5.727695727695727435e+00 4.492847386959959444e-01 1.466153854931798173e-02
7.100257100257100440e+00 1.285241316909662979e-01 2.704638775863133296e-02
7.907767907767906834e+00 5.126627704296113919e-01 3.092868387763941795e-01
7.996807996807996588e+00 4.828025723721056095e-01 2.630771062250093495e-01
2.450927450927451012e+00 6.039048487520305708e-02 7.731982473662141718e-03
2.734610734610734450e+00 7.659900421294522921e-02 7.146514681271356681e-03
5.774615774615774022e+00 5.237987984055564317e-01 1.365157833308171947e-02
6.931926931926931879e+00 1.197230566254140899e-01 3.450991458840327319e-02
7.908697908697908119e+00 5.239497427406762942e-01 3.097667489500667282e-01
7.998847998847997687e+00 4.692170175627929929e-01 2.624211410229745911e-01
2.467895467895467654e+00 6.251719222786265850e-02 7.617037766707891733e-03
2.866724866724866594e+00 8.400396498714739202e-02 7.270884175611164527e-03
5.813825813825814315e+00 4.924701316865132128e-01 1.271268101373255500e-02
6.760056760056760261e+00 1.124586152295955072e-01 3.172398513638224199e-02
7.908967908967908578e+00 5.291873270218924175e-01 3.096197222668520266e-01
8.009228009228008816e+00 4.521408871004204966e-01 2.577053544067374191e-01
2.482172482172482209e+00 6.501485589457191294e-02 7.557925500225680382e-03
2.986091986091985895e+00 8.183640901837227477e-02 7.827813711798482441e-03
5.850455850455849927e+00 5.128994204236548837e-01 1.178939114229387262e-02
6.591006591006590476e+00 1.387903862675240185e-01 2.537639083220975811e-02
7.908787908787907384e+00 5.368032294082281108e-01 3.099559986807686740e-01
8.026478026478025996e+00 4.263955927751530983e-01 2.493557467661249583e-01
2.493548493548493283e+00 6.618440298359289098e-02 7.509934482858425346e-03
3.086043086043085637e+00 7.592841469062967807e-02 9.699274893373721271e-03
5.886335886335886336e+00 5.220133008989069623e-01 1.090376272124787480e-02
6.432006432006431851e+00 2.237867401880703766e-01 1.958059897988685336e-02
7.909177909177909527e+00 5.455775483927285396e-01 3.105094221960486012e-01
8.048018048018047210e+00 3.989229081480004102e-01 2.398114530765193264e-01
2.501801501801501626e+00 6.625588020936858114e-02 7.469973384343665812e-03
3.163023163023162887e+00 7.623985056989288078e-02 1.281243296342128926e-02
5.911715911715910821e+00 5.298181664052896700e-01 1.028398870277366130e-02
6.298476298476298751e+00 3.225400675398901185e-01 1.543014881018490818e-02
7.911037911037911208e+00 5.577742576024631305e-01 3.177457739506790446e-01
8.071148071148071423e+00 3.756108371238727206e-01 2.319055644260188953e-01
2.506757506757506526e+00 6.434757988752043412e-02 7.450030534235827298e-03
3.216393216393216292e+00 6.787483879725784985e-02 9.104420012746918325e-03
5.888255888255888415e+00 6.229132406438431246e-01 1.085132320423463741e-02
6.230616230616230489e+00 3.806203350220189185e-01 1.185359279396428628e-02
7.914997914997915274e+00 5.770906551710207610e-01 3.300402205993901439e-01
8.093708093708093188e+00 3.612599301323295431e-01 2.269688607934642333e-01
2.507969507969507905e+00 6.292711781214996303e-02 7.447203098020159159e-03
3.247143247143247091e+00 6.040945528794167130e-02 7.206305532445328801e-03
5.789885789885789613e+00 7.493724006144854011e-01 1.329011888727084714e-02
6.254016254016254273e+00 3.782477295680032880e-01 1.313675874693306586e-02
7.921747921747921417e+00 5.875129987250967689e-01 3.347047363722499003e-01
8.114288114288113363e+00 3.547772531016401554e-01 2.232686892658946876e-01
2.398913398913399053e+00 5.481945213439536752e-02 7.940421071481117490e-03
2.495174495174494744e+00 6.445957095709570206e-02 7.510876961596980525e-03
5.917265917265916997e+00 3.227086876405799720e-01 1.017910966874718652e-02
7.115677115677114806e+00 1.253335438936870605e-01 2.674554854528436026e-02
7.901827901827902068e+00 4.802474234725730429e-01 2.816085001739864757e-01
7.976677976677976289e+00 4.924943855640045998e-01 2.733678430755510647e-01
2.440712440712440756e+00 5.988920497080400807e-02 7.740917172103651579e-03
2.604281604281604157e+00 7.297459024767576075e-02 7.349373804958080417e-03
5.964755964755964257e+00 3.485267773123009172e-01 9.404618340551673672e-03
6.949716949716949976e+00 1.286056192939294407e-01 3.484343896440336014e-02
7.905187905187903930e+00 5.115298835757985385e-01 3.068412949455899263e-01
7.975237975237975618e+00 4.886892864647728318e-01 2.746695947092441803e-01
2.461436461436460998e+00 6.339224586048634869e-02 7.673209499525809885e-03
2.738903738903738727e+00 7.891227322585481208e-02 7.144215033149281698e-03
5.999045999045998556e+00 3.899045903467421859e-01 9.213219758325785769e-03
6.774876774876775087e+00 1.094410408280746955e-01 3.217969245604867384e-02
7.906687906687905887e+00 5.203346792657036479e-01 3.101844555269945847e-01
7.983037983037982954e+00 4.699115626439104298e-01 2.712333172284701610e-01
2.476763476763476746e+00 6.616732392875102065e-02 7.567840376555285374e-03
2.872031872031872268e+00 8.665961835104077360e-02 7.261798680571487051e-03
6.026106026106026192e+00 3.974878766197630919e-01 9.244321556698123152e-03
6.597606597606596956e+00 1.278373499828698023e-01 2.570214918340414309e-02
7.906147906147905857e+00 5.262382385753678893e-01 3.077430586026399517e-01
7.999507999507998512e+00 4.413705438126470093e-01 2.620362327061484531e-01
2.488829488829488401e+00 6.698013369234684378e-02 7.531083705751615183e-03
2.991989991989991715e+00 8.223751840064473517e-02 7.908188298622512158e-03
6.051426051426051167e+00 4.088859085649331759e-01 9.245264035436677463e-03
6.423936423936424056e+00 2.425247799693933670e-01 1.919814110778095967e-02
7.905307905307904726e+00 5.347164665935887351e-01 3.079160976990388265e-01
8.021558021558021778e+00 4.140306713921367288e-01 2.506918046259015154e-01
2.497964497964497710e+00 6.830554436103578042e-02 7.486674107590871562e-03
3.091533091533091415e+00 7.995394652680057335e-02 9.922378460364618749e-03
6.073326073326072994e+00 4.242051456084162675e-01 9.408162060608642532e-03
6.264996264996264941e+00 3.546262770978804157e-01 1.352732193619053842e-02
7.905877905877905398e+00 5.416589931642635802e-01 3.069623092156204547e-01
8.046068046068045376e+00 3.868322308614753346e-01 2.405311298412804444e-01
2.504111504111504072e+00 6.663468201929741153e-02 7.459606118219552773e-03
3.166713166713166494e+00 7.917844446028013405e-02 1.318203542553328216e-02
6.028476028476029036e+00 4.606766418515514938e-01 9.259401216515014688e-03
6.190056190056189678e+00 3.842547762868692152e-01 1.080695130522343547e-02
7.908877908877909313e+00 5.516723948650333886e-01 3.098263136063434398e-01
8.070638070638070261e+00 3.692203174556289436e-01 2.320103680617462971e-01
2.412713412713412442e+00 5.778442940765180641e-02 7.862836221723214225e-03
2.490359490359490113e+00 6.598090512605651881e-02 7.535230612201259705e-03
6.153996153996153851e+00 3.541440162056301855e-01 1.023912671481841050e-02
6.955386955386955172e+00 1.259406189981423785e-01 3.414004823224448676e-02
7.903837903837904300e+00 5.022021564560598117e-01 2.945804005399713654e-01
7.955347955347955136e+00 5.078720162519044790e-01 2.881956725734998170e-01
2.453114453114452864e+00 6.319714348911430191e-02 7.714527767424091825e-03
2.600990600990601198e+00 7.551045064636946469e-02 7.350014690500298632e-03
6.189876189876190260e+00 3.539046297803667973e-01 1.080122103449301582e-02
6.782856782856782729e+00 1.017711228509755317e-01 3.252241542453706419e-02
7.908667908667908364e+00 5.170149624130122579e-01 3.098836163136476363e-01
7.957987957987958438e+00 4.983603943027439809e-01 2.865742321516885904e-01
2.469818469818469975e+00 6.616907522100470840e-02 7.601241823049699475e-03
2.738837738837738733e+00 8.160534025346619091e-02 7.142970961214386953e-03
6.212346212346211871e+00 3.588860178007464707e-01 1.128720077124186622e-02
6.602826602826602276e+00 1.185550510379494576e-01 2.571594707213659473e-02
7.908187908187907844e+00 5.224523915258222351e-01 3.085004345169433115e-01
7.972417972417972898e+00 4.688342436531564017e-01 2.758103709743919274e-01
2.481773481773481560e+00 6.795878978987142383e-02 7.556983021487125203e-03
2.873612873612873653e+00 8.710877272450108511e-02 7.261949477169656400e-03
6.227736227736227370e+00 3.624527905240342296e-01 1.175233287829386200e-02
6.421566421566421212e+00 2.479279422228723440e-01 1.914596548481451582e-02
7.905667905667905337e+00 5.288766659614977383e-01 3.074260087549898213e-01
7.994557994557994540e+00 4.352670798802145136e-01 2.642702843080208530e-01
2.491094491094491215e+00 6.800361779246656690e-02 7.519472367692609134e-03
2.993648993648993617e+00 8.251029315907160155e-02 7.944982668575725770e-03
6.241626241626241800e+00 3.599997120002303985e-01 1.267117425008656290e-02
6.245406245406245560e+00 3.596941161236484885e-01 1.282234783975089512e-02
7.904377904377903441e+00 5.273899996308270000e-01 2.982458888499621152e-01
8.019998019998020311e+00 4.075776843066288291e-01 2.512806653417510860e-01
2.432558432558432404e+00 6.085686465433301495e-02 7.799539349641813196e-03
2.475989475989476052e+00 6.570259065314945635e-02 7.581336672091403515e-03
6.376956376956377071e+00 2.942162960522057280e-01 1.764210871042553794e-02
6.778326778326777990e+00 9.139848826900402734e-02 3.232668144011382333e-02
7.911307911307910778e+00 5.256794406770750605e-01 3.167173411511671199e-01
7.937557937557937038e+00 5.120301483351340499e-01 2.867054251920955754e-01
2.462468462468462516e+00 6.550718941403819995e-02 7.668685601580744159e-03
2.596148596148596166e+00 7.606818752329587430e-02 7.377836662862460697e-03
6.401376401376400516e+00 2.813944784775433416e-01 1.865798769313993175e-02
6.600636600636599738e+00 1.143470042800083658e-01 2.574361824790058831e-02
7.914127914127912611e+00 5.404003285633998122e-01 3.275388820272633894e-01
7.946377946377946699e+00 4.989646483546640310e-01 2.870089033459105043e-01
2.473148473148472970e+00 6.848470736484542354e-02 7.581449769540030310e-03
