f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
2.400717E+00    4.929289E-02    7.415416E-03
3.171450E+00    4.504078E-02    3.810717E-03
5.775930E+00    7.707070E-01    1.892672E-02
6.196110E+00    5.002076E-01    1.621197E-02
7.832790E+00    2.936797E-01    1.382391E-01
8.139090E+00    1.531971E-01    2.200347E-01
2.403726E+00    4.777877E-02    7.404609E-03
3.186540E+00    4.306855E-02    3.245331E-03
5.682840E+00    7.157633E-01    2.678711E-02
6.221610E+00    4.471832E-01    1.994718E-02
7.838880E+00    2.962173E-01    1.863220E-01
8.157930E+00    1.478509E-01    2.262452E-01
2.276112E+00    5.718076E-02    8.494215E-03
2.329503E+00    5.996390E-02    7.790907E-03
5.716890E+00    4.602102E-01    2.274158E-02
7.370640E+00    1.254387E-01    2.494016E-02
7.894530E+00    2.701666E-01    2.805063E-01
7.936170E+00    2.846384E-01    1.980524E-01
2.290635E+00    5.887721E-02    8.244991E-03
2.395074E+00    6.181348E-02    7.463541E-03
5.782530E+00    3.534393E-01    1.864540E-02
7.255860E+00    1.137477E-01    2.523949E-02
7.896690E+00    2.750873E-01    2.782519E-01
7.940490E+00    2.768733E-01    1.986424E-01
2.296362E+00    5.929229E-02    8.225554E-03
2.481984E+00    6.356390E-02    7.324401E-03
5.837280E+00    3.434172E-01    1.619930E-02
7.129860E+00    1.083714E-01    2.567312E-02
7.888320E+00    2.767239E-01    2.930896E-01
7.956630E+00    2.556374E-01    1.991499E-01
2.303922E+00    5.893238E-02    8.041472E-03
2.576619E+00    6.733372E-02    7.394643E-03
5.882070E+00    3.599077E-01    1.425276E-02
6.994560E+00    1.037443E-01    2.710786E-02
7.877460E+00    2.706587E-01    2.573272E-01
7.975890E+00    2.409999E-01    1.993813E-01
2.314602E+00    5.923749E-02    7.928438E-03
2.674323E+00    6.961704E-02    7.656744E-03
5.918160E+00    3.871168E-01    1.296006E-02
6.852180E+00    1.030097E-01    2.789179E-02
7.866390E+00    2.692167E-01    2.440197E-01
7.995810E+00    2.290326E-01    1.986157E-01
2.328114E+00    5.817268E-02    7.766893E-03
2.771703E+00    6.739816E-02    7.955246E-03
5.946720E+00    4.193452E-01    1.225107E-02
6.705360E+00    1.059189E-01    2.660871E-02
7.855740E+00    2.700360E-01    2.513894E-01
8.015880E+00    2.146356E-01    1.991689E-01
2.343537E+00    5.702197E-02    7.664011E-03
2.865657E+00    6.638475E-02    8.237658E-03
5.968620E+00    4.495897E-01    1.196504E-02
6.557670E+00    1.896026E-01    2.498279E-02
7.845930E+00    2.737364E-01    2.396897E-01
8.036070E+00    1.969803E-01    2.011041E-01
2.359593E+00    5.566100E-02    7.620124E-03
2.953107E+00    6.303104E-02    8.419480E-03
5.983320E+00    4.636155E-01    1.179625E-02
6.414690E+00    2.872738E-01    2.293168E-02
7.837560E+00    2.829166E-01    1.630620E-01
8.056410E+00    1.875297E-01    2.031198E-01
2.374830E+00    5.432627E-02    7.590548E-03
3.030840E+00    5.647867E-02    9.321195E-03
5.985000E+00    4.934592E-01    1.177248E-02
6.287550E+00    3.626920E-01    2.141956E-02
7.831260E+00    2.826392E-01    1.329280E-01
8.076990E+00    1.689286E-01    2.061581E-01
2.387733E+00    5.273733E-02    7.464465E-03
3.095490E+00    5.173520E-02    7.050639E-03
5.954340E+00    5.835123E-01    1.211227E-02
6.201510E+00    4.300798E-01    1.704943E-02
7.827840E+00    2.864944E-01    1.200923E-01
8.097750E+00    1.658009E-01    2.096985E-01
2.396820E+00    5.107565E-02    7.433304E-03
3.143490E+00    4.766876E-02    5.009398E-03
5.875920E+00    7.147197E-01    1.450475E-02
6.177840E+00    4.794829E-01    1.496199E-02
7.828080E+00    2.900198E-01    1.211864E-01
8.118540E+00    1.600289E-01    2.144131E-01
2.265330E+00    6.058513E-02    8.738959E-03
2.320353E+00    6.482310E-02    7.880910E-03
5.925000E+00    2.886686E-01    1.275593E-02
7.260030E+00    1.126687E-01    2.525283E-02
7.891560E+00    2.642259E-01    2.855448E-01
7.916100E+00    2.821670E-01    2.253287E-01
2.283330E+00    6.128352E-02    8.334969E-03
2.384160E+00    6.441016E-02    7.506930E-03
5.983050E+00    3.032729E-01    1.180282E-02
7.137960E+00    1.095038E-01    2.564426E-02
7.890900E+00    2.711644E-01    2.869897E-01
7.926420E+00    2.656826E-01    2.014980E-01
2.292732E+00    6.167966E-02    8.223035E-03
2.470710E+00    6.694919E-02    7.348877E-03
6.029490E+00    3.347269E-01    1.170021E-02
7.005480E+00    1.055972E-01    2.690194E-02
7.881480E+00    2.658952E-01    2.762895E-01
7.945950E+00    2.453596E-01    2.006230E-01
2.303712E+00    6.074965E-02    8.043646E-03
2.566350E+00    6.928807E-02    7.386116E-03
6.065310E+00    3.711333E-01    1.196154E-02
6.864630E+00    1.033458E-01    2.805314E-02
7.870800E+00    2.643796E-01    2.482017E-01
7.966890E+00    2.341783E-01    1.988365E-01
2.317254E+00    5.977751E-02    7.904387E-03
2.666175E+00    7.168562E-02    7.641689E-03
6.091800E+00    3.942565E-01    1.219472E-02
6.717870E+00    1.020013E-01    2.673797E-02
7.860060E+00    2.664805E-01    2.566442E-01
7.988160E+00    2.312898E-01    1.979887E-01
2.332731E+00    5.850382E-02    7.725290E-03
2.766444E+00    6.846501E-02    7.942605E-03
6.110100E+00    4.052455E-01    1.260508E-02
6.568380E+00    1.775742E-01    2.501739E-02
7.849800E+00    2.711997E-01    2.435770E-01
8.009610E+00    2.146632E-01    1.993640E-01
2.348973E+00    5.743759E-02    7.654283E-03
2.863530E+00    6.742634E-02    8.220634E-03
6.120360E+00    4.145610E-01    1.297575E-02
6.421050E+00    2.878725E-01    2.307083E-02
7.840710E+00    2.730629E-01    2.191188E-01
8.031300E+00    1.967493E-01    2.006564E-01
2.364555E+00    5.607173E-02    7.605100E-03
2.953596E+00    6.371294E-02    8.428809E-03
6.116340E+00    4.237917E-01    1.288956E-02
6.287910E+00    3.652181E-01    2.139131E-02
7.833450E+00    2.795850E-01    1.408763E-01
8.053260E+00    1.811808E-01    2.028600E-01
2.377971E+00    5.446682E-02    7.562143E-03
3.032430E+00    5.679495E-02    9.351806E-03
6.062700E+00    4.616272E-01    1.192712E-02
6.210750E+00    4.130576E-01    1.809399E-02
7.828890E+00    2.834973E-01    1.239442E-01
8.075430E+00    1.729135E-01    2.057539E-01
2.257242E+00    6.235697E-02    8.945804E-03
2.306328E+00    6.666267E-02    8.045597E-03
6.125670E+00    3.246595E-01    1.312355E-02
7.133790E+00    1.088275E-01    2.565643E-02
7.890600E+00    2.562086E-01    2.880713E-01
7.904160E+00    2.833720E-01    2.655929E-01
2.278128E+00    6.281131E-02    8.438629E-03
2.370762E+00    6.697789E-02    7.607786E-03
6.176310E+00    3.702840E-01    1.490030E-02
7.006020E+00    9.893154E-02    2.689229E-02
7.887120E+00    2.596074E-01    2.989956E-01
7.918650E+00    2.533339E-01    2.159536E-01
2.290269E+00    6.281881E-02    8.246319E-03
2.459037E+00    6.973063E-02    7.374533E-03
6.214680E+00    3.869355E-01    1.838390E-02
6.868500E+00    9.005034E-02    2.808664E-02
7.877340E+00    2.604390E-01    2.567872E-01
7.939590E+00    2.413174E-01    1.987131E-01
2.303721E+00    6.168651E-02    8.043635E-03
2.557077E+00    7.114754E-02    7.379298E-03
6.241950E+00    3.728338E-01    2.087935E-02
6.723570E+00    9.245733E-02    2.680837E-02
7.866870E+00    2.600070E-01    2.436013E-01
7.961460E+00    2.336012E-01    1.990801E-01
2.318985E+00    6.011169E-02    7.866505E-03
2.659806E+00    7.308392E-02    7.608092E-03
6.259320E+00    3.730355E-01    2.099106E-02
6.574050E+00    1.751050E-01    2.511607E-02
7.856520E+00    2.635268E-01    2.528847E-01
7.983810E+00    2.175540E-01    1.986410E-01
2.335134E+00    5.868889E-02    7.706000E-03
2.763069E+00    6.899216E-02    7.930914E-03
6.267000E+00    3.607295E-01    2.118891E-02
6.424770E+00    2.833046E-01    2.313651E-02
7.846980E+00    2.691239E-01    2.404977E-01
8.006580E+00    2.072135E-01    1.994112E-01
2.350821E+00    5.761862E-02    7.650843E-03
2.862576E+00    6.756528E-02    8.216977E-03
6.241350E+00    3.589363E-01    2.084135E-02
6.305160E+00    3.720003E-01    2.154866E-02
7.839000E+00    2.753228E-01    1.884539E-01
8.029740E+00    2.068107E-01    2.005445E-01
2.253672E+00    6.508849E-02    9.046542E-03
2.290365E+00    6.614588E-02    8.272727E-03
6.318300E+00    3.470246E-01    2.167840E-02
6.993540E+00    8.664235E-02    2.712640E-02
7.890750E+00    2.416451E-01    2.876486E-01
7.897620E+00    2.658076E-01    2.766859E-01
2.275662E+00    6.439357E-02    8.490068E-03
2.358369E+00    6.824914E-02    7.649887E-03
6.361560E+00    3.172035E-01    2.173126E-02
6.861270E+00    7.992391E-02    2.801010E-02
7.884960E+00    2.527403E-01    2.998649E-01
7.914750E+00    2.474782E-01    2.333072E-01
2.289147E+00    6.369914E-02    8.256769E-03
2.450238E+00    7.092601E-02    7.353715E-03
6.392040E+00    3.051497E-01    2.240341E-02
6.719970E+00    8.454300E-02    2.676116E-02
7.875210E+00    2.542905E-01    2.526803E-01
7.936290E+00    2.334512E-01    1.980613E-01
2.303868E+00    6.177873E-02    8.041967E-03
2.551593E+00    7.266914E-02    7.373766E-03
6.410880E+00    2.952927E-01    2.286449E-02
6.572400E+00    1.723457E-01    2.510828E-02
7.865100E+00    2.601958E-01    2.441593E-01
7.958940E+00    2.199122E-01    1.991659E-01
2.319606E+00    6.008929E-02    7.856106E-03
2.657409E+00    7.361819E-02    7.596130E-03
6.408030E+00    2.899551E-01    2.281957E-02
6.433260E+00    2.851050E-01    2.332186E-02
7.855410E+00    2.634185E-01    2.510615E-01
7.982400E+00    2.114357E-01    1.988274E-01
2.255589E+00    6.536503E-02    8.996575E-03
2.275179E+00    6.649688E-02    8.529756E-03
6.502200E+00    2.274914E-01    2.431655E-02
6.840720E+00    7.068537E-02    2.783874E-02
7.891440E+00    2.487500E-01    2.857721E-01
7.894260E+00    2.607698E-01    2.810976E-01
2.275110E+00    6.590437E-02    8.502050E-03
2.350731E+00    6.783202E-02    7.682992E-03
6.538020E+00    2.038919E-01    2.482644E-02
6.704940E+00    7.794718E-02    2.658950E-02
7.884030E+00    2.565793E-01    3.038017E-01
7.913160E+00    2.386988E-01    2.431337E-01
2.288877E+00    6.422236E-02    8.259788E-03
2.446953E+00    7.126923E-02    7.348355E-03
6.556290E+00    1.812517E-01    2.497470E-02
6.565320E+00    1.846460E-01    2.498271E-02
7.874550E+00    2.616815E-01    2.526848E-01
7.935270E+00    2.276670E-01    1.979410E-01
2.263038E+00    6.611920E-02    8.806249E-03
2.263038E+00    6.611920E-02    8.806249E-03
6.676620E+00    7.506211E-02    2.626117E-02
6.676620E+00    7.506211E-02    2.626117E-02
7.892490E+00    2.483627E-01    2.846210E-01
7.892490E+00    2.483627E-01    2.846210E-01
1.706037E+00    1.269875E-02    2.707362E-03
2.048427E+00    2.223601E-02    5.412818E-03
3.437820E+00    4.437364E-02    9.776244E-04
7.989960E+00    3.166421E-01    1.979121E-01
8.212230E+00    3.755192E-01    2.560492E-01
8.411550E+00    4.225935E-01    6.664325E-02
1.775547E+00    1.328501E-02    3.072739E-03
2.153079E+00    2.656240E-02    1.063666E-02
3.600660E+00    5.675176E-02    1.232031E-03
7.914030E+00    3.111601E-01    2.381486E-01
8.200680E+00    3.469560E-01    2.480731E-01
8.377320E+00    4.096229E-01    7.900673E-02
1.838703E+00    1.444517E-02    3.460608E-03
2.244423E+00    3.095918E-02    9.696683E-03
3.771630E+00    7.335896E-02    1.558631E-03
7.833240E+00    3.135760E-01    1.398627E-01
8.191860E+00    3.297272E-01    2.429514E-01
8.342910E+00    3.994137E-01    9.831173E-02
1.893603E+00    1.587365E-02    3.823685E-03
2.321238E+00    3.268059E-02    7.856770E-03
3.950580E+00    9.990010E-02    1.986743E-03
7.748130E+00    2.984700E-01    2.386729E-02
8.184120E+00    3.148307E-01    2.380037E-01
8.310630E+00    3.814203E-01    1.435141E-01
1.939302E+00    1.745792E-02    4.210789E-03
2.383314E+00    3.547773E-02    7.500678E-03
4.136610E+00    1.259846E-01    2.547657E-03
7.659090E+00    2.394699E-01    2.414306E-02
8.175360E+00    2.961945E-01    2.333964E-01
8.283390E+00    3.610447E-01    6.304384E-01
1.975722E+00    1.926137E-02    4.534165E-03
2.431245E+00    3.738444E-02    7.336084E-03
4.328100E+00    1.596258E-01    3.285984E-03
7.566300E+00    2.018685E-01    2.440247E-02
8.163360E+00    2.968337E-01    2.285226E-01
8.263830E+00    3.390739E-01    3.499541E-01
2.003526E+00    2.111937E-02    4.820968E-03
2.466165E+00    3.878103E-02    7.369333E-03
4.523040E+00    1.832855E-01    4.250518E-03
7.469970E+00    1.724174E-01    2.466542E-02
8.147700E+00    3.092949E-01    2.227388E-01
8.252700E+00    3.187200E-01    3.141593E-01
2.023914E+00    2.271643E-02    5.061656E-03
2.489535E+00    3.932580E-02    7.315993E-03
4.719090E+00    1.554688E-01    5.517497E-03
7.370310E+00    1.469016E-01    2.492507E-02
8.130270E+00    3.260101E-01    2.173353E-01
8.247930E+00    3.010779E-01    3.036706E-01
2.038386E+00    2.418350E-02    5.259088E-03
2.503026E+00    3.964667E-02    7.309183E-03
4.913790E+00    1.785284E-01    7.186771E-03
7.267620E+00    1.167076E-01    2.520136E-02
8.113590E+00    3.374696E-01    2.132761E-01
8.246790E+00    2.916813E-01    3.013682E-01
2.048508E+00    2.564313E-02    5.408817E-03
2.508459E+00    3.993754E-02    7.304474E-03
5.104530E+00    2.248363E-01    9.420454E-03
7.162320E+00    9.116435E-02    2.557939E-02
8.099040E+00    3.391083E-01    2.098264E-01
8.247360E+00    2.917800E-01    3.023724E-01
2.055681E+00    2.677821E-02    5.521222E-03
2.507793E+00    4.043443E-02    7.304878E-03
5.288370E+00    3.021751E-01    1.251697E-02
7.055130E+00    7.647131E-02    2.625980E-02
8.087250E+00    3.434526E-01    2.078153E-01
8.248470E+00    2.823686E-01    3.048063E-01
2.060973E+00    2.786889E-02    5.594389E-03
2.503092E+00    3.999744E-02    7.308935E-03
5.461770E+00    3.991124E-01    1.725590E-02
6.947670E+00    7.259581E-02    2.875602E-02
8.078220E+00    3.512667E-01    2.063148E-01
8.249610E+00    2.750752E-01    3.074005E-01
2.065029E+00    2.847251E-02    5.656021E-03
2.496465E+00    4.011199E-02    7.321612E-03
5.619720E+00    5.468395E-01    3.197470E-02
6.843120E+00    9.382976E-02    2.781468E-02
8.071710E+00    3.627776E-01    2.050881E-01
8.250510E+00    2.680520E-01    3.095253E-01
2.068071E+00    2.881022E-02    5.713487E-03
2.489931E+00    4.094803E-02    7.315917E-03
5.753790E+00    7.740777E-01    2.010887E-02
6.748350E+00    1.274189E-01    2.700147E-02
8.067390E+00    3.582714E-01    2.044811E-01
8.251110E+00    2.524073E-01    3.108270E-01
2.070018E+00    2.890249E-02    5.841210E-03
2.485212E+00    4.168212E-02    7.312987E-03
5.849340E+00    8.048678E-01    1.563825E-02
6.676890E+00    1.631942E-01    2.626364E-02
8.064930E+00    3.545760E-01    2.041301E-01
8.251410E+00    2.527799E-01    3.115287E-01
2.070696E+00    2.884180E-02    5.866322E-03
2.483499E+00    4.165695E-02    7.318727E-03
5.885250E+00    8.091270E-01    1.409448E-02
6.649080E+00    1.798260E-01    2.599796E-02
8.064150E+00    3.559618E-01    2.040207E-01
8.251530E+00    2.504427E-01    3.117941E-01
1.838427E+00    1.523034E-02    3.458206E-03
2.143842E+00    2.669906E-02    1.167775E-02
3.666960E+00    5.537221E-02    1.347677E-03
7.911060E+00    3.141009E-01    2.520832E-01
8.167710E+00    3.412014E-01    2.303610E-01
8.370480E+00    3.913557E-01    8.197896E-02
1.902960E+00    1.638450E-02    3.901905E-03
2.239998E+00    3.185829E-02    9.932701E-03
3.818160E+00    7.493949E-02    1.660105E-03
7.834560E+00    3.209510E-01    1.456257E-01
8.160210E+00    3.222854E-01    2.271410E-01
8.334660E+00    3.809945E-01    1.053939E-01
1.958880E+00    1.804331E-02    4.373388E-03
2.327079E+00    3.411432E-02    7.798054E-03
3.975420E+00    1.012606E-01    2.053837E-03
7.753200E+00    3.105754E-01    2.385374E-02
8.154180E+00    3.067108E-01    2.248817E-01
8.300040E+00    3.693553E-01    1.868058E-01
2.004894E+00    2.004261E-02    4.834497E-03
2.403351E+00    3.723369E-02    7.425121E-03
4.139010E+00    1.261914E-01    2.555451E-03
7.667160E+00    2.476725E-01    2.411316E-02
8.147490E+00    2.879703E-01    2.227471E-01
8.269620E+00    3.505046E-01    3.818118E-01
2.040957E+00    2.200622E-02    5.295075E-03
2.467587E+00    3.949385E-02    7.365192E-03
4.308600E+00    1.541376E-01    3.202232E-03
7.576500E+00    2.089794E-01    2.437047E-02
8.137590E+00    2.846894E-01    2.194394E-01
8.246640E+00    3.279269E-01    3.013443E-01
2.067960E+00    2.377369E-02    5.707699E-03
2.519220E+00    4.273358E-02    7.307452E-03
4.483170E+00    1.800180E-01    4.031530E-03
7.481280E+00    1.786786E-01    2.461389E-02
8.123100E+00    2.965889E-01    2.154124E-01
8.232900E+00    3.069000E-01    2.779090E-01
2.087403E+00    2.535619E-02    6.842876E-03
2.558364E+00    4.467676E-02    7.375393E-03
4.661070E+00    1.625747E-01    5.106475E-03
7.381740E+00    1.528281E-01    2.485840E-02
8.105610E+00    3.205591E-01    2.111126E-01
8.226930E+00    2.883174E-01    2.713799E-01
2.101062E+00    2.682806E-02    7.559476E-03
2.585763E+00    4.576743E-02    7.416423E-03
4.840230E+00    1.730502E-01    6.496552E-03
7.278180E+00    1.226879E-01    2.514395E-02
8.087910E+00    3.262739E-01    2.079313E-01
8.225670E+00    2.774625E-01    2.699697E-01
2.110731E+00    2.810102E-02    8.195701E-03
2.602698E+00    4.621499E-02    7.458992E-03
5.018190E+00    2.183459E-01    8.320539E-03
7.171200E+00    9.678949E-02    2.552359E-02
8.072040E+00    3.313189E-01    2.051301E-01
8.226720E+00    2.730249E-01    2.711336E-01
2.117973E+00    2.930746E-02    8.670007E-03
2.610861E+00    4.641427E-02    7.455466E-03
5.192160E+00    2.596769E-01    1.074690E-02
7.061670E+00    8.024072E-02    2.620239E-02
8.058870E+00    3.359447E-01    2.033947E-01
8.228640E+00    2.664869E-01    2.731494E-01
2.123973E+00    3.023422E-02    9.186605E-03
2.612277E+00    4.664114E-02    7.455316E-03
5.358810E+00    3.466673E-01    1.411428E-02
6.951030E+00    7.445185E-02    2.871060E-02
8.048580E+00    3.509696E-01    2.022747E-01
8.230740E+00    2.568278E-01    2.758039E-01
2.129433E+00    3.092806E-02    1.000170E-02
2.609160E+00    4.684609E-02    7.455406E-03
5.513640E+00    4.549052E-01    1.955909E-02
6.841980E+00    9.113693E-02    2.780831E-02
8.040990E+00    3.525186E-01    2.014275E-01
8.232690E+00    2.488720E-01    2.776350E-01
2.134566E+00    3.150589E-02    1.109698E-02
2.603784E+00    4.674994E-02    7.459119E-03
5.649810E+00    6.164278E-01    3.219841E-02
6.739890E+00    1.186561E-01    2.695586E-02
8.035770E+00    3.488344E-01    2.009938E-01
8.234400E+00    2.376895E-01    2.795394E-01
2.139186E+00    3.188440E-02    1.184636E-02
2.598270E+00    4.650709E-02    7.455378E-03
5.755590E+00    8.311861E-01    1.999363E-02
6.655260E+00    1.585917E-01    2.606891E-02
8.032680E+00    3.457360E-01    2.007718E-01
8.235960E+00    2.353910E-01    2.817442E-01
2.142885E+00    3.214638E-02    1.196147E-02
2.594352E+00    4.593541E-02    7.456873E-03
5.812470E+00    8.355056E-01    1.722736E-02
6.605730E+00    1.854568E-01    2.559956E-02
8.031450E+00    3.448109E-01    2.006684E-01
8.237310E+00    2.334627E-01    2.839830E-01
2.145249E+00    3.191778E-02    1.153819E-02
2.593104E+00    4.593688E-02    7.454540E-03
5.802990E+00    8.408237E-01    1.763385E-02
6.608400E+00    1.823992E-01    2.560609E-02
8.032110E+00    3.463431E-01    2.007148E-01
8.238540E+00    2.314911E-01    2.862144E-01
2.146008E+00    3.138042E-02    1.143971E-02
2.594754E+00    4.663244E-02    7.456408E-03
5.729430E+00    7.802929E-01    2.172174E-02
6.661170E+00    1.535799E-01    2.611142E-02
8.034720E+00    3.505218E-01    2.009164E-01
8.239500E+00    2.276033E-01    2.880148E-01
2.145078E+00    3.077539E-02    1.157327E-02
2.598660E+00    4.687551E-02    7.453121E-03
5.610780E+00    5.572552E-01    3.136791E-02
6.745530E+00    1.179682E-01    2.698727E-02
8.039550E+00    3.560670E-01    2.012441E-01
8.240070E+00    2.348416E-01    2.889655E-01
2.142405E+00    3.000678E-02    1.205049E-02
2.603445E+00    4.622631E-02    7.452856E-03
5.464380E+00    4.192327E-01    1.735890E-02
6.845250E+00    9.065937E-02    2.781647E-02
8.047050E+00    3.487991E-01    2.021287E-01
8.240070E+00    2.436742E-01    2.889376E-01
2.137764E+00    2.886803E-02    1.159651E-02
2.607240E+00    4.620218E-02    7.449918E-03
5.300910E+00    3.207863E-01    1.277941E-02
6.951120E+00    7.765965E-02    2.868317E-02
8.057610E+00    3.444262E-01    2.032160E-01
8.239290E+00    2.497022E-01    2.876346E-01
2.130582E+00    2.753380E-02    1.007546E-02
2.607939E+00    4.630659E-02    7.447606E-03
5.126670E+00    2.365296E-01    9.737568E-03
7.058580E+00    8.563990E-02    2.622681E-02
8.071650E+00    3.402796E-01    2.050659E-01
8.237730E+00    2.573294E-01    2.846819E-01
2.119884E+00    2.602648E-02    8.767137E-03
2.603352E+00    4.655342E-02    7.451302E-03
4.945950E+00    2.055122E-01    7.521587E-03
7.165410E+00    1.035127E-01    2.554303E-02
8.089410E+00    3.364704E-01    2.081593E-01
8.235510E+00    2.667727E-01    2.810465E-01
2.104353E+00    2.428959E-02    7.705188E-03
2.591313E+00    4.634242E-02    7.445019E-03
4.762230E+00    1.592938E-01    5.846738E-03
7.270380E+00    1.292618E-01    2.516218E-02
8.110770E+00    3.322469E-01    2.123798E-01
8.233110E+00    2.657242E-01    2.780082E-01
2.082510E+00    2.250098E-02    6.612707E-03
2.569710E+00    4.554398E-02    7.373075E-03
4.578450E+00    1.717953E-01    4.578668E-03
7.372830E+00    1.574811E-01    2.488123E-02
8.134920E+00    3.213295E-01    2.185602E-01
8.231730E+00    2.761660E-01    2.768610E-01
2.052951E+00    2.075412E-02    5.479240E-03
2.536512E+00    4.274271E-02    7.323373E-03
4.397400E+00    1.773691E-01    3.600480E-03
7.472370E+00    1.835054E-01    2.462324E-02
8.159160E+00    3.045104E-01    2.267969E-01
8.234130E+00    3.016664E-01    2.788986E-01
2.014605E+00    1.886248E-02    4.955211E-03
2.489898E+00    4.004453E-02    7.309785E-03
4.221630E+00    1.444143E-01    2.854773E-03
7.568640E+00    2.135949E-01    2.435531E-02
8.177730E+00    2.869926E-01    2.346340E-01
8.246130E+00    3.348603E-01    2.995085E-01
1.966980E+00    1.693113E-02    4.447765E-03
2.428431E+00    3.795556E-02    7.342294E-03
4.053210E+00    1.181155E-01    2.283463E-03
7.661370E+00    2.521019E-01    2.408855E-02
8.186790E+00    2.919478E-01    2.393849E-01
8.271330E+00    3.623714E-01    3.950265E-01
1.910340E+00    1.539127E-02    3.962995E-03
2.351385E+00    3.423661E-02    7.654524E-03
3.893460E+00    8.798402E-02    1.843061E-03
7.750170E+00    3.162335E-01    2.380652E-02
8.190750E+00    3.107916E-01    2.419022E-01
8.304810E+00    3.801096E-01    1.617431E-01
1.845834E+00    1.419483E-02    3.518616E-03
2.259084E+00    3.187007E-02    8.884042E-03
3.742800E+00    6.859652E-02    1.500710E-03
7.834650E+00    3.202501E-01    1.451845E-01
8.194530E+00    3.278054E-01    2.442049E-01
8.341200E+00    3.944400E-01    9.984119E-02
1.961706E+00    1.864927E-02    4.397408E-03
2.222616E+00    3.229213E-02    9.952409E-03
3.895740E+00    8.408520E-02    1.848344E-03
7.835280E+00    3.225515E-01    1.507832E-01
8.124600E+00    3.192247E-01    2.158122E-01
8.324910E+00    3.647452E-01    1.174335E-01
2.021283E+00    2.069618E-02    5.027692E-03
2.310471E+00    3.536906E-02    7.981789E-03
4.035330E+00    1.077320E-01    2.227917E-03
7.758270E+00    3.269491E-01    2.383208E-02
8.120820E+00    3.014336E-01    2.148633E-01
8.288220E+00    3.550922E-01    5.573082E-01
2.069235E+00    2.282829E-02    5.774277E-03
2.394732E+00    3.868233E-02    7.450371E-03
4.178790E+00    1.328480E-01    2.699093E-03
7.676040E+00    2.562467E-01    2.405304E-02
8.117010E+00    2.835898E-01    2.140910E-01
8.254440E+00    3.405983E-01    3.175822E-01
2.105580E+00    2.494605E-02    7.768644E-03
2.472519E+00    4.165053E-02    7.343623E-03
4.326750E+00    1.591771E-01    3.280542E-03
7.588380E+00    2.163144E-01    2.428649E-02
8.110380E+00    2.784693E-01    2.123403E-01
8.227290E+00    3.216975E-01    2.717602E-01
2.131791E+00    2.723749E-02    1.033771E-02
2.541009E+00    4.550605E-02    7.339973E-03
4.479390E+00    1.758480E-01    4.010720E-03
7.495200E+00    1.846316E-01    2.452438E-02
8.098530E+00    2.871657E-01    2.097336E-01
8.209830E+00    3.007275E-01    2.541130E-01
2.149968E+00    2.921038E-02    1.099401E-02
2.598162E+00    4.909469E-02    7.456476E-03
4.636140E+00    1.823723E-01    4.935397E-03
7.396530E+00    1.582078E-01    2.477948E-02
8.081910E+00    3.100333E-01    2.071956E-01
8.201910E+00    2.809368E-01    2.488449E-01
2.162352E+00    3.087821E-02    1.043062E-02
2.643021E+00    5.035855E-02    7.519856E-03
4.795890E+00    1.705777E-01    6.120071E-03
7.292760E+00    1.316323E-01    2.506306E-02
8.063640E+00    3.168548E-01    2.039379E-01
8.200320E+00    2.696683E-01    2.478256E-01
2.171034E+00    3.228316E-02    1.034222E-02
2.675688E+00    4.985567E-02    7.658898E-03
4.956810E+00    2.220850E-01    7.633686E-03
7.184490E+00    1.013149E-01    2.543202E-02
8.046540E+00    3.227483E-01    2.020732E-01
8.201940E+00    2.576370E-01    2.488793E-01
2.177775E+00    3.335246E-02    1.016459E-02
2.697141E+00    4.899343E-02    7.728389E-03
5.116590E+00    2.380918E-01    9.589863E-03
7.072740E+00    8.456302E-02    2.608093E-02
8.031900E+00    3.295501E-01    2.007120E-01
8.204880E+00    2.489389E-01    2.507713E-01
2.183877E+00    3.456380E-02    1.003664E-02
2.709039E+00    4.882360E-02    7.750290E-03
5.272260E+00    3.235011E-01    1.219107E-02
6.958950E+00    7.668241E-02    2.866158E-02
8.020200E+00    3.425115E-01    1.994410E-01
8.208180E+00    2.395146E-01    2.530040E-01
2.190114E+00    3.550506E-02    1.000555E-02
2.713497E+00    4.895649E-02    7.757606E-03
5.419830E+00    3.978120E-01    1.581961E-02
6.845520E+00    8.755877E-02    2.783299E-02
8.011290E+00    3.432121E-01    1.990755E-01
8.211480E+00    2.300104E-01    2.554124E-01
2.196723E+00    3.640216E-02    9.968849E-03
2.712879E+00    4.874696E-02    7.756281E-03
5.553660E+00    5.083496E-01    2.207836E-02
6.736770E+00    1.119507E-01    2.694278E-02
8.004900E+00    3.408432E-01    1.995045E-01
8.214660E+00    2.196098E-01    2.579154E-01
2.203470E+00    3.678553E-02    9.971406E-03
2.709564E+00    4.875005E-02    7.750638E-03
5.664330E+00    6.648317E-01    3.152285E-02
6.640800E+00    1.480731E-01    2.594372E-02
8.000820E+00    3.368682E-01    1.989513E-01
8.217720E+00    2.171567E-01    2.608022E-01
2.209803E+00    3.713386E-02    9.951109E-03
2.705700E+00    4.891243E-02    7.747360E-03
5.736510E+00    8.727374E-01    2.123718E-02
6.572160E+00    1.869445E-01    2.510091E-02
7.998780E+00    3.356741E-01    1.987709E-01
8.220720E+00    2.152435E-01    2.646536E-01
