# k j freq[thz] mfp[nm] kappa[W/m/K]
1204.0 3.0 2.8753800199999997 73.7655 0.000377883
1204.0 4.0 5.1871510800000005 2.46602 1.24009e-06
1204.0 5.0 5.588152859200001 8.24501 1.29845e-05
1204.0 6.0 6.9041498016 6.64969 7.12338e-06
1204.0 7.0 8.6502583264 0.0338744 1.88427e-09
1204.0 8.0 8.843774062400001 0.355851 1.16943e-07
1204.0 9.0 10.2555245696 3.40825 4.19622e-06
1205.0 1.0 1.11640142464 141.045 0.000555201
1205.0 2.0 1.8541955324800001 70.1415 0.000232907
1205.0 3.0 2.92261524752 67.3689 0.000341667
1205.0 4.0 5.1920077104 2.49019 1.2584e-06
1205.0 5.0 5.6037420432 8.26092 1.29337e-05
1205.0 6.0 6.8926078096 6.49682 7.00163e-06
1205.0 7.0 8.6506780352 0.0286989 1.61707e-09
1205.0 8.0 8.8435342288 0.326558 1.0332e-07
1205.0 9.0 10.2415242832 3.48204 4.33926e-06
1206.0 1.0 1.15260130864 146.59 0.000580847
1206.0 2.0 1.8838479592000001 68.0315 0.000223807
1206.0 3.0 2.96942177248 64.6155 0.000324331
1206.0 4.0 5.1968643407999995 2.48537 1.26145e-06
1206.0 5.0 5.619301248 8.26433 1.28558e-05
1206.0 6.0 6.8810658176 6.54282 7.08946e-06
1206.0 7.0 8.651097744 0.0295724 1.69442e-09
1206.0 8.0 8.843564208 0.310016 9.43437e-08
1206.0 9.0 10.227344121600002 3.59151 4.52831e-06
1207.0 1.0 1.18910698048 143.845 0.000573502
1207.0 2.0 1.91323956688 65.4138 0.000213156
1207.0 3.0 3.0157876032 64.3535 0.000319592
1207.0 4.0 5.2017509504 2.4542 1.25041e-06
1207.0 5.0 5.6348004944 8.24773 1.27401e-05
1207.0 6.0 6.8694938464 6.50819 7.08585e-06
1207.0 7.0 8.6514275152 0.0349944 2.04711e-09
1207.0 8.0 8.843923958400001 0.307598 8.99601e-08
1207.0 9.0 10.213014064000001 3.36262 4.28773e-06
1208.0 1.0 1.2259004526400001 140.275 0.000562502
1208.0 2.0 1.9423613617600002 62.9289 0.000203073
1208.0 3.0 3.0617157376 62.4377 0.000306694
1208.0 4.0 5.206637560000001 2.41949 1.23682e-06
1208.0 5.0 5.650239782400001 8.22288 1.26053e-05
1208.0 6.0 6.857921875200001 6.4582 7.06082e-06
1208.0 7.0 8.651697328 0.0383754 2.3012e-09
1208.0 8.0 8.8445235424 0.293415 8.24073e-08
1208.0 9.0 10.1985341104 2.87588 3.70722e-06
1209.0 1.0 1.26296673552 132.866 0.000535656
1209.0 2.0 1.97121634176 56.6944 0.000181147
1209.0 3.0 3.1071642048 58.1629 0.000282485
1209.0 4.0 5.2115541488 2.49631 1.27969e-06
1209.0 5.0 5.6656490912 8.17595 1.24316e-05
1209.0 6.0 6.846379883200001 6.39502 7.01651e-06
1209.0 7.0 8.651937161600001 0.0413801 2.55358e-09
1209.0 8.0 8.8454229184 0.2405 6.48266e-08
1209.0 9.0 10.1838742816 3.41577 4.44962e-06
1210.0 1.0 1.3002908395200001 137.823 0.000558412
1210.0 2.0 1.9997925152000002 48.7679 0.000154247
1210.0 3.0 3.152162984 56.3963 0.000270734
1210.0 4.0 5.2164707376 2.54405 1.30721e-06
1210.0 5.0 5.6809384832 8.10839 1.22218e-05
1210.0 6.0 6.8348378912 6.30666 6.93954e-06
1210.0 7.0 8.6520570784 0.0435928 2.77856e-09
1210.0 8.0 8.8465321488 0.231915 5.99665e-08
1210.0 9.0 10.1690645568 3.52646 4.64052e-06
1211.0 1.0 1.3378517792 134.792 0.000548644
1211.0 2.0 2.02808988208 46.9522 0.000146975
1211.0 3.0 3.196682096 53.6792 0.000254621
1211.0 4.0 5.2213873264 2.58357 1.32999e-06
1211.0 5.0 5.6961679168 8.03507 1.19996e-05
1211.0 6.0 6.8233558576 6.15306 6.78553e-06
1211.0 7.0 8.652147016 0.0461913 3.05106e-09
1211.0 8.0 8.847911192 0.298395 7.39897e-08
1211.0 9.0 10.154104936 3.58699 4.76635e-06
1212.0 1.0 1.3756375628800002 126.76 0.000518133
1212.0 2.0 2.05610244656 37.2344 0.00011533
1212.0 3.0 3.2406915616000003 51.9924 0.000243594
1212.0 4.0 5.2263039152 2.60363 1.34221e-06
1212.0 5.0 5.7113074128 7.94344 1.1747e-05
1212.0 6.0 6.811933782400001 6.13908 6.78045e-06
1212.0 7.0 8.652147016 0.0476722 3.2726e-09
1212.0 8.0 8.8495000896 0.331014 7.86938e-08
1212.0 9.0 10.139025398400001 3.67959 4.93541e-06
1213.0 1.0 1.41363020304 122.533 0.000502791
1213.0 2.0 2.0838242128 44.5541 0.000136522
1213.0 3.0 3.28422136 50.8431 0.000235199
1213.0 4.0 5.231220504 2.62193 1.35294e-06
1213.0 5.0 5.7263569712 7.82757 1.14564e-05
1213.0 6.0 6.800541686400001 6.11858 6.76334e-06
1213.0 7.0 8.6520570784 0.0487402 3.48579e-09
1213.0 8.0 8.851268862400001 0.355946 8.1131e-08
1213.0 9.0 10.1237659856 3.72692 5.04419e-06
1214.0 1.0 1.45181471008 114.145 0.000470011
1214.0 2.0 2.11124918496 42.184 0.000127846
1214.0 3.0 3.3272115328 49.1018 0.000224189
1214.0 4.0 5.2361071136 2.63693 1.36142e-06
1214.0 5.0 5.741256633600001 7.69097 1.11348e-05
1214.0 6.0 6.789239528 6.0778 6.71883e-06
1214.0 7.0 8.6519071824 0.0496121 3.70359e-09
1214.0 8.0 8.853277468800002 0.368786 8.06025e-08
1214.0 9.0 10.108386656 3.74832 5.11727e-06
1215.0 1.0 1.49017309648 114.463 0.000472804
1215.0 2.0 2.13837736304 35.9185 0.000107643
1215.0 3.0 3.3696920592 47.012 0.000211772
1215.0 4.0 5.241023702400001 2.64721 1.36688e-06
1215.0 5.0 5.756066358400001 7.50503 1.07424e-05
1215.0 6.0 6.7779973280000005 6.02109 6.65166e-06
1215.0 7.0 8.651637369600001 0.0491135 3.83255e-09
1215.0 8.0 8.8554359712 0.375235 7.86673e-08
1215.0 9.0 10.092887409600001 3.772 5.19251e-06
1216.0 1.0 1.52869037264 113.125 0.000468594
1216.0 2.0 2.16519975328 33.5707 9.94638e-05
1216.0 3.0 3.41163296 44.759 0.000198842
1216.0 4.0 5.245910312 2.6575 1.3718e-06
1216.0 5.0 5.7707261872 6.8987 9.75721e-06
1216.0 6.0 6.7668750448 5.9583 6.57271e-06
1216.0 7.0 8.6513075984 0.0458832 3.74652e-09
1216.0 8.0 8.8577443696 0.379283 7.63118e-08
1216.0 9.0 10.077268246400001 3.79839 5.27057e-06
1217.0 1.0 1.56735154896 110.343 0.000458195
1217.0 2.0 2.19171335776 34.3584 0.000100618
1217.0 3.0 3.4530042560000003 41.8059 0.000183085
1217.0 4.0 5.2507969216 2.6619 1.37314e-06
1217.0 5.0 5.7852660992 7.29046 1.01834e-05
1217.0 6.0 6.75581272 5.88762 6.48001e-06
1217.0 7.0 8.650857910400001 0.0328493 2.8083e-09
1217.0 8.0 8.860202664000001 0.378163 7.30728e-08
1217.0 9.0 10.061529166400002 3.80629 5.32185e-06
1218.0 1.0 1.60613863792 104.99 0.000436895
1218.0 2.0 2.2179121806400004 36.6403 0.000106035
1218.0 3.0 3.4938359264 38.6614 0.000166837
1218.0 4.0 5.255653552 2.66569 1.37363e-06
1218.0 5.0 5.7996261360000005 7.26176 1.00121e-05
1218.0 6.0 6.744870312000001 5.8158 6.38105e-06
1218.0 7.0 8.650348264000002 0.052279 4.68044e-09
1218.0 8.0 8.862810854400001 0.374622 6.95834e-08
1218.0 9.0 10.045670169600001 3.5021 4.93217e-06
1219.0 1.0 1.64503964784 96.1354 0.000400772
1219.0 2.0 2.243793224 36.4015 0.000104077
1219.0 3.0 3.5340979920000004 37.3628 0.000158805
1219.0 4.0 5.2604802032 2.66828 1.37299e-06
1219.0 5.0 5.8138362768 7.17096 9.75362e-06
1219.0 6.0 6.7340478208 5.7338 6.26598e-06
1219.0 7.0 8.6496887216 0.0622632 5.83705e-09
1219.0 8.0 8.8655389616 0.369022 6.59586e-08
1219.0 9.0 10.029691256000001 3.17538 4.50302e-06
1220.0 1.0 1.6840365912 89.4052 0.000373265
1220.0 2.0 2.269350492 37.6736 0.000106395
1220.0 3.0 3.5737904528000004 38.5098 0.00016114
1220.0 4.0 5.2653068544 2.6691 1.37094e-06
1220.0 5.0 5.8278965216000005 7.01932 9.41349e-06
1220.0 6.0 6.7233452464 5.65575 6.15041e-06
1220.0 7.0 8.648969220800002 0.071127 6.9798e-09
1220.0 8.0 8.8683570064 0.361005 6.21712e-08
1220.0 9.0 10.013622404800001 3.17133 4.52677e-06
1221.0 1.0 1.7231144783999999 96.2106 0.000402143
1221.0 2.0 2.29458098672 37.8537 0.000105571
1221.0 3.0 3.6128533504 38.1388 0.000157038
1221.0 4.0 5.2701035264 2.66653 1.36668e-06
1221.0 5.0 5.8417768912 6.78249 8.9631e-06
1221.0 6.0 6.7127625887999995 5.5714 6.02322e-06
1221.0 7.0 8.6481298032 0.0797628 8.18845e-09
1221.0 8.0 8.8712649888 0.352178 5.85228e-08
1221.0 9.0 9.997463616000001 3.16101 4.54014e-06
1222.0 1.0 1.7622553219200001 100.949 0.0004223
1222.0 2.0 2.31948171024 38.5527 0.000106156
1222.0 3.0 3.6513466432 37.2819 0.000150982
1222.0 4.0 5.2748702192 2.66671 1.36337e-06
1222.0 5.0 5.855447406400001 6.89077 8.96812e-06
1222.0 6.0 6.702329827200001 5.47707 5.88072e-06
1222.0 7.0 8.647200448 0.0880158 9.44542e-09
1222.0 8.0 8.8742329296 0.342535 5.50114e-08
1222.0 9.0 9.981184910400001 2.87232 4.14967e-06
1223.0 1.0 1.8014501280000002 144.449 0.000604596
1223.0 2.0 2.3440436688 38.7559 0.000105335
1223.0 3.0 3.6892103728 34.6407 0.000137906
1223.0 4.0 5.279636912000001 2.66072 1.35647e-06
1223.0 5.0 5.8689680256 6.87997 8.81309e-06
1223.0 6.0 6.6920169824 5.37626 5.72702e-06
1223.0 7.0 8.646151176 0.0961693 1.07785e-08
1223.0 8.0 8.877260828799999 0.332458 5.16937e-08
1223.0 9.0 9.9648462464 2.90897 4.22578e-06
1224.0 1.0 1.8406779112 148.396 0.000621245
1224.0 2.0 2.3682698603200003 38.1827 0.000102413
1224.0 3.0 3.7264745184000003 32.9647 0.000128941
1224.0 4.0 5.2843436464 2.65523 1.34943e-06
1224.0 5.0 5.8822488112 6.82456 8.59915e-06
1224.0 6.0 6.681884012799999 5.27753 5.57151e-06
1224.0 7.0 8.6450119664 0.104288 1.21944e-08
1224.0 8.0 8.8803486864 0.321802 4.85355e-08
1224.0 9.0 9.948417644800001 3.02074 4.41064e-06
1225.0 1.0 1.87992967776 152.67 0.000639079
1225.0 2.0 2.3921512910400002 36.9738 9.78422e-05
1225.0 3.0 3.7630791216 30.7445 0.000118092
1225.0 4.0 5.2890204016 2.64667 1.34043e-06
1225.0 5.0 5.8953497216 6.74402 8.35344e-06
1225.0 6.0 6.6719009391999995 5.17534 5.40853e-06
1225.0 7.0 8.64375284 0.112197 1.36718e-08
1225.0 8.0 8.883466523200001 0.310723 4.55492e-08
1225.0 9.0 9.9319290848 3.01146 4.41803e-06
1226.0 1.0 1.9191874401600002 159.653 0.000668034
1226.0 2.0 2.41568496304 35.8173 9.34908e-05
1226.0 3.0 3.7990241824 28.8159 0.00010863
1226.0 4.0 5.2936971568 2.63805 1.33106e-06
1226.0 5.0 5.9082407776000005 6.6415 8.0815e-06
1226.0 6.0 6.6620677616 5.05092 5.21904e-06
1226.0 7.0 8.642403776 0.119547 1.51625e-08
1226.0 8.0 8.88658436 0.299522 4.27642e-08
1226.0 9.0 9.915380566400001 3.05639 4.50362e-06
1227.0 1.0 1.9584362088 168.689 0.000705338
1227.0 2.0 2.4388708763199998 36.501 9.39552e-05
1227.0 3.0 3.8343396800000003 29.6911 0.000109789
1227.0 4.0 5.2983139536 2.62858 1.32091e-06
1227.0 5.0 5.920892 6.51589 7.78359e-06
1227.0 6.0 6.652414459200001 4.92072 5.02094e-06
1227.0 7.0 8.6409647744 0.126643 1.66977e-08
1227.0 8.0 8.8897021968 0.288766 4.02408e-08
1227.0 9.0 9.8987421104 2.95514 4.37188e-06
1228.0 1.0 1.997663992 172.83 0.00072192
1228.0 2.0 2.4617000371200004 32.4453 8.23385e-05
1228.0 3.0 3.8689956352000006 29.4965 0.000106919
1228.0 4.0 5.3029007712 2.61749 1.30965e-06
1228.0 5.0 5.9333333679999996 6.3478 7.43885e-06
1228.0 6.0 6.642941032 4.76177 4.79171e-06
1228.0 7.0 8.639405856 0.132214 1.80979e-08
1228.0 8.0 8.8928500128 0.277592 3.7839e-08
1228.0 9.0 9.8820736752 2.93102 4.35189e-06
1229.0 1.0 2.03685580016 153.746 0.000641353
1229.0 2.0 2.48417544336 32.0766 8.02358e-05
1229.0 3.0 3.9029620688 30.0029 0.000106545
1229.0 4.0 5.3074276304 2.60534 1.29757e-06
1229.0 5.0 5.9455349024 5.1973 5.97056e-06
1229.0 6.0 6.6336474800000005 4.42852 4.38883e-06
1229.0 7.0 8.637727020800002 0.135593 1.92435e-08
1229.0 8.0 8.8959678496 0.266965 3.56734e-08
1229.0 9.0 9.8653452816 3.09478 4.60982e-06
1230.0 1.0 2.07599664368 156.378 0.00065127
1230.0 2.0 2.5062910992000003 31.9948 7.88647e-05
1230.0 3.0 3.9362689600000005 28.0822 9.76353e-05
1230.0 4.0 5.3119544896 2.59271 1.285e-06
1230.0 5.0 5.9574966032 3.48337 3.91971e-06
1230.0 6.0 6.6245338032 4.60987 4.4928e-06
1230.0 7.0 8.6359882272 0.134684 1.97911e-08
1230.0 8.0 8.8990557072 0.256716 3.37008e-08
1230.0 9.0 9.8485869088 3.56811 5.32989e-06
1231.0 1.0 2.1150775288 151.506 0.000629763
1231.0 2.0 2.52804400672 32.0231 7.77644e-05
1231.0 3.0 3.9688563504000003 29.0403 9.87848e-05
1231.0 4.0 5.3164213903999995 2.57858 1.27144e-06
1231.0 5.0 5.9691884912 6.92125 7.62264e-06
1231.0 6.0 6.6156299808000005 4.60034 4.40246e-06
1231.0 7.0 8.634129516800002 0.122963 1.86826e-08
1231.0 8.0 8.9020836064 0.244026 3.1538e-08
1231.0 9.0 9.8317985568 3.64368 5.4558e-06
1232.0 1.0 2.154080468 145.363 0.000602878
1232.0 2.0 2.5494311680000004 31.2221 7.46767e-05
1232.0 3.0 4.0007542192 28.109 9.34871e-05
1232.0 4.0 5.320828332800001 2.56388 1.25741e-06
1232.0 5.0 5.9806705248 6.76813 7.28927e-06
1232.0 6.0 6.6069060336000005 4.54052 4.25981e-06
1232.0 7.0 8.632210848 0.321428 5.04271e-08
1232.0 8.0 8.9051115056 0.23483 2.99396e-08
1232.0 9.0 9.8149802256 3.7073 5.56206e-06
1233.0 1.0 2.1929934695999997 117.858 0.000487558
1233.0 2.0 2.57045558096 30.2514 7.12465e-05
1233.0 3.0 4.0319625664 27.0527 8.79069e-05
1233.0 4.0 5.325205296 2.54672 1.24199e-06
1233.0 5.0 5.9918527664 6.60798 6.95327e-06
1233.0 6.0 6.59842192 4.46124 4.09623e-06
1233.0 7.0 8.6301722624 0.336929 5.45056e-08
1233.0 8.0 8.908049467200001 0.225738 2.84468e-08
1233.0 9.0 9.7981319152 3.75672 5.64496e-06
1234.0 1.0 2.23180454192 104.295 0.00043022
1234.0 2.0 2.59111124976 29.003 6.7243e-05
1234.0 3.0 4.0624514128 26.8112 8.50569e-05
1234.0 4.0 5.329552280000001 2.53096 1.22709e-06
1234.0 5.0 6.0027951744 6.44004 6.61459e-06
1234.0 6.0 6.590117681600001 4.36318 3.91382e-06
1234.0 7.0 8.628073718400001 0.352284 5.86844e-08
1234.0 8.0 8.9109574496 0.217348 2.71215e-08
1234.0 9.0 9.7812836048 3.79339 5.70636e-06
1235.0 1.0 2.27049869536 84.8312 0.000348828
1235.0 2.0 2.6113981744 27.3356 6.23747e-05
1235.0 3.0 4.0921907792 25.6367 7.93429e-05
1235.0 4.0 5.333839305600001 2.51509 1.21201e-06
1235.0 5.0 6.0134677696 6.26545 6.27516e-06
1235.0 6.0 6.5820532768 4.25529 3.722e-06
1235.0 7.0 8.6258852368 0.367114 6.28869e-08
1235.0 8.0 8.9137754944 0.209775 2.59642e-08
1235.0 9.0 9.7644352944 3.81608 5.74426e-06
1236.0 1.0 2.30906393824 73.9183 0.000302901
1236.0 2.0 2.63131635488 21.3396 4.79103e-05
1236.0 3.0 4.121240624 23.5506 7.10484e-05
1236.0 4.0 5.338096352 2.49701 1.19575e-06
1236.0 5.0 6.023870552 6.0813 5.93288e-06
1236.0 6.0 6.5742287056 4.13761 3.5219e-06
1236.0 7.0 8.6236068176 0.381257 6.70682e-08
1236.0 8.0 8.9165335808 0.202591 2.49095e-08
1236.0 9.0 9.747586984 3.82543 5.75943e-06
1237.0 1.0 2.3474912768 64.9153 0.000265004
1237.0 2.0 2.65086279328 21.4763 4.743e-05
1237.0 3.0 4.1495409888 22.4061 6.58367e-05
1237.0 4.0 5.3423234191999995 2.4793 1.17958e-06
1237.0 5.0 6.0339735424 4.72744 4.48751e-06
1237.0 6.0 6.5666139887999995 4.01412 3.31804e-06
1237.0 7.0 8.62126844 0.394948 7.12518e-08
1237.0 8.0 8.9192317088 0.195997 2.39729e-08
1237.0 9.0 9.7307686528 3.76796 5.67126e-06
1238.0 1.0 2.38576572144 49.5209 0.000201332
1238.0 2.0 2.67004048752 19.5363 4.24298e-05
1238.0 3.0 4.1770918736 20.874 5.96885e-05
1238.0 4.0 5.3464605488000005 2.45975 1.16248e-06
1238.0 5.0 6.0437767408 4.30783 3.97399e-06
1238.0 6.0 6.559239105600001 3.88308 3.10997e-06
1238.0 7.0 8.618870104 0.407769 7.53434e-08
1238.0 8.0 8.9218398992 0.189893 2.31324e-08
1238.0 9.0 9.7139503216 3.83706 5.77079e-06
1239.0 1.0 2.42387528048 51.3376 0.000207797
1239.0 2.0 2.68884344176 22.6879 4.84446e-05
1239.0 3.0 4.2038932784 19.3074 5.36799e-05
1239.0 4.0 5.350597678400001 2.44091 1.14567e-06
1239.0 5.0 6.0533401056 3.84323 3.44113e-06
1239.0 6.0 6.552104056 3.74706 2.90081e-06
1239.0 7.0 8.6164118096 0.419713 7.93193e-08
1239.0 8.0 8.924328172800001 0.184053 2.23531e-08
1239.0 9.0 9.697161969600002 3.93886 5.91628e-06
1240.0 1.0 2.4618049643199997 41.3657 0.000166643
1240.0 2.0 2.70727765184 21.1261 4.43382e-05
1240.0 3.0 4.2299751824000005 19.1425 5.17001e-05
1240.0 4.0 5.3546448704 2.42082 1.12826e-06
1240.0 5.0 6.0625736992000006 2.81002 2.43871e-06
1240.0 6.0 6.5452388192 3.60496 2.69075e-06
1240.0 7.0 8.6138935568 0.430766 8.31559e-08
1240.0 8.0 8.926756488 0.177754 2.15403e-08
1240.0 9.0 9.680433575999999 3.91362 5.86781e-06
1241.0 1.0 2.49954877712 37.5213 0.000150392
1241.0 2.0 2.7253401198400002 19.2155 3.9628e-05
1241.0 3.0 4.2552776272 18.6079 4.87745e-05
1241.0 4.0 5.3586620832000005 2.39925 1.11016e-06
1241.0 5.0 6.0715075008 3.29994 2.77187e-06
1241.0 6.0 6.538613416 3.45826 2.48197e-06
1241.0 7.0 8.6113153456 0.441187 8.68824e-08
1241.0 8.0 8.929094865600002 0.174425 2.11039e-08
1241.0 9.0 9.6637351616 3.9069 5.84406e-06
1242.0 1.0 2.53709172928 41.1668 0.000164115
1242.0 2.0 2.74303384368 19.7343 3.99808e-05
1242.0 3.0 4.2798605712 17.9541 4.5629e-05
1242.0 4.0 5.3626493168 2.37788 1.09219e-06
1242.0 5.0 6.080141510400001 3.20404 2.6008e-06
1242.0 6.0 6.5322278464 3.30696 2.27547e-06
1242.0 7.0 8.608707155200001 0.450594 9.04039e-08
1242.0 8.0 8.9313433056 0.169266 2.04567e-08
1242.0 9.0 9.647096705600001 3.89521 5.80983e-06
1243.0 1.0 2.57442182912 46.0907 0.000182695
1243.0 2.0 2.7603588233600003 21.4141 4.26081e-05
1243.0 3.0 4.303664056000001 17.2097 4.23643e-05
1243.0 4.0 5.3665466128 2.35675 1.07437e-06
1243.0 5.0 6.088475728000001 3.0476 2.38662e-06
1243.0 6.0 6.5261420688 2.68332 1.76466e-06
1243.0 7.0 8.6060390064 0.459046 9.37128e-08
1243.0 8.0 8.9334718288 0.16736 2.02092e-08
1243.0 9.0 9.630518208 3.87547 5.76058e-06
1244.0 1.0 2.61152708496 46.0308 0.000181353
1244.0 2.0 2.7773180568 21.2365 4.14879e-05
1244.0 3.0 4.3266880816 16.4712 3.92337e-05
1244.0 4.0 5.3704439088 2.33414 1.05595e-06
1244.0 5.0 6.096510153600001 2.86868 2.16345e-06
1244.0 6.0 6.520296124800001 2.52711 1.58308e-06
1244.0 7.0 8.6033408784 0.466538 9.67865e-08
1244.0 8.0 8.9355403936 0.164068 1.97966e-08
1244.0 9.0 9.614029648 3.82102 5.65693e-06
1245.0 1.0 2.6484015009600004 45.1387 0.0001767
1245.0 2.0 2.7939085460800004 21.0229 4.03143e-05
1245.0 3.0 4.3489926064 15.7494 3.62618e-05
1245.0 4.0 5.3742512672 2.31266 1.03811e-06
1245.0 5.0 6.104214808 2.85708 2.07104e-06
1245.0 6.0 6.5147499728 2.37113 1.40978e-06
1245.0 7.0 8.6006427504 0.472952 9.95812e-08
1245.0 8.0 8.9374890416 0.16059 1.93602e-08
1245.0 9.0 9.5976310256 3.78688 5.58065e-06
1246.0 1.0 2.6850270896 39.2224 0.000152504
1246.0 2.0 2.81013928496 20.6516 3.8863e-05
1246.0 3.0 4.370517672 15.2605 3.3926e-05
1246.0 4.0 5.3780286464 2.28956 1.01966e-06
1246.0 5.0 6.1115896912 2.6215 1.82268e-06
1246.0 6.0 6.509473633600001 2.2155 1.24531e-06
1246.0 7.0 8.5979146432 0.478397 1.02104e-07
1246.0 8.0 8.939347752 0.157005 1.89072e-08
1246.0 9.0 9.581292361600001 3.74677 5.49282e-06
1247.0 1.0 2.72139485712 23.0262 8.8894e-05
1247.0 2.0 2.82601027344 20.2267 3.73428e-05
1247.0 3.0 4.3912932576 14.7984 3.17307e-05
1247.0 4.0 5.3817460672 2.26687 1.0015e-06
1247.0 5.0 6.118664782400001 2.2821 1.51849e-06
1247.0 6.0 6.504467107200001 2.05958 1.08979e-06
1247.0 7.0 8.595156556800001 0.482563 1.0427e-07
1247.0 8.0 8.941116524800002 0.153411 1.84465e-08
1247.0 9.0 9.565073614400001 3.70058 5.39357e-06
1248.0 1.0 2.75749580976 24.6522 9.44599e-05
1248.0 2.0 2.8415215115200003 20.4306 3.69959e-05
1248.0 3.0 4.411289384000001 14.0841 2.90938e-05
1248.0 4.0 5.3854335088 2.24317 9.83047e-07
1248.0 5.0 6.125440081600001 2.04194 1.29708e-06
1248.0 6.0 6.4997603728 1.90266 9.43315e-07
1248.0 7.0 8.592398470400001 0.485709 1.06119e-07
1248.0 8.0 8.94279536 0.149766 1.7971e-08
1248.0 9.0 9.548974784 3.64778 5.28225e-06
1249.0 1.0 2.7933149579200003 23.5322 8.94615e-05
1249.0 2.0 2.85667599712 20.392 3.6208e-05
1249.0 3.0 4.430566009600001 13.6187 2.70713e-05
1249.0 4.0 5.389060992 2.21974 9.64858e-07
1249.0 5.0 6.1318556304000005 1.79293 1.08437e-06
1249.0 6.0 6.495353430400001 1.74818 8.07976e-07
1249.0 7.0 8.589640383999999 0.487748 1.0762e-07
1249.0 8.0 8.944354278399999 0.146025 1.74739e-08
1249.0 9.0 9.5329658912 3.47024 4.98945e-06
1250.0 1.0 2.82884330784 22.014 8.30007e-05
1250.0 2.0 2.87147972608 19.7772 3.44247e-05
1250.0 3.0 4.449063176 12.8478 2.45468e-05
1250.0 4.0 5.3926285168 2.19594 9.46677e-07
1250.0 5.0 6.1379713872 1.51426 8.69424e-07
1250.0 6.0 6.49124628 1.59482 6.83272e-07
1250.0 7.0 8.5868822976 0.488657 1.08754e-07
1250.0 8.0 8.9458532384 0.142004 1.69319e-08
1250.0 9.0 9.5171068944 3.42221 4.88216e-06
1251.0 1.0 2.86407186576 17.9234 6.69946e-05
1251.0 2.0 2.8859356963200002 18.6683 3.18464e-05
1251.0 3.0 4.4668408416 11.9813 2.19754e-05
1251.0 4.0 5.3961360832 2.17231 9.28753e-07
1251.0 5.0 6.1437273936 1.08547 5.89759e-07
1251.0 6.0 6.4874089424 1.44318 5.69601e-07
1251.0 7.0 8.5841242112 0.488563 1.09542e-07
1251.0 8.0 8.9472622608 0.138199 1.64038e-08
1251.0 9.0 9.5013977936 3.35688 4.74838e-06
1252.0 1.0 2.8989886400000002 17.8569 6.61437e-05
1252.0 2.0 2.90004690576 15.4351 2.57994e-05
1252.0 3.0 4.4838690272 11.4609 2.01556e-05
1252.0 4.0 5.3996136704 2.14819 9.1082e-07
1252.0 5.0 6.149183608 1.21848 6.2425e-07
1252.0 6.0 6.4838713968 1.29591 4.67934e-07
1252.0 7.0 8.581396104000001 0.487098 1.09891e-07
1252.0 8.0 8.948581345600001 0.13421 1.58418e-08
1252.0 9.0 9.4858385888 3.29384 4.61645e-06
1253.0 1.0 2.9138133544 16.9179 2.77004e-05
1253.0 2.0 2.9335786409600004 19.2122 7.04915e-05
1253.0 3.0 4.500177712 11.4132 1.92216e-05
1253.0 4.0 5.4030612784 2.12402 8.93073e-07
1253.0 5.0 6.1543100512 1.26806 6.10178e-07
1253.0 6.0 6.4806636224 1.14987 3.76947e-07
1253.0 7.0 8.5786679968 0.484738 1.09905e-07
1253.0 8.0 8.949840472000002 0.12998 1.52396e-08
1253.0 9.0 9.47042928 3.14179 4.35975e-06
1254.0 1.0 2.92724703392 16.8704 2.70517e-05
1254.0 2.0 2.9678358728 19.2656 6.99893e-05
1254.0 3.0 4.5157369168 11.1994 1.80403e-05
1254.0 4.0 5.4064189488 2.09975 8.75507e-07
1254.0 5.0 6.1591067232 1.25013 5.62533e-07
1254.0 6.0 6.477725660800001 1.01072 2.98232e-07
1254.0 7.0 8.575969868800001 0.481338 1.09546e-07
1254.0 8.0 8.9510096608 0.125891 1.46431e-08
1254.0 9.0 9.4551698672 3.08276 4.23229e-06
1255.0 1.0 2.9403419484800004 16.2527 2.55166e-05
1255.0 2.0 3.0017573376 14.4361 5.19028e-05
1255.0 3.0 4.5306066000000005 10.8699 1.67263e-05
1255.0 4.0 5.40974664 2.07569 8.58257e-07
1255.0 5.0 6.1635736240000005 1.20324 5.03825e-07
1255.0 6.0 6.4750874912 0.873683 2.29855e-07
1255.0 7.0 8.573301720000002 0.476936 1.08823e-07
1255.0 8.0 8.952088912 0.121418 1.39923e-08
1255.0 9.0 9.440120308800001 3.03331 4.11691e-06
1256.0 1.0 2.9531100897600004 16.5769 2.54763e-05
1256.0 2.0 3.0353040624000003 19.0943 6.79103e-05
1256.0 3.0 4.5447567824 10.5018 1.54178e-05
1256.0 4.0 5.4130143728 2.05172 8.41286e-07
1256.0 5.0 6.167710753600001 1.1392 4.41414e-07
1256.0 6.0 6.4727491136 0.74216 1.72298e-07
1256.0 7.0 8.5706635504 0.47137 1.07698e-07
1256.0 8.0 8.953108204800001 0.117203 1.33631e-08
1256.0 9.0 9.4252206464 2.96751 3.97852e-06
1257.0 1.0 2.96555445568 17.2123 2.58884e-05
1257.0 2.0 3.0684910368000002 20.1075 7.07086e-05
1257.0 3.0 4.5582174432 10.109 1.41422e-05
1257.0 4.0 5.4162221472 2.02638 8.24008e-07
1257.0 5.0 6.171518112 1.06517 3.7951e-07
1257.0 6.0 6.470710528000001 0.617261 1.25098e-07
1257.0 7.0 8.5680853392 0.476703 1.08932e-07
1257.0 8.0 8.9540675392 0.113722 1.28097e-08
